Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-11-24; 00:00:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 49°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 40°; 26°; 0%; 1°; 29°; 28°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.49A; 
2024-11-24; 00:01:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 49°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 40°; 26°; 0%; 1°; 28°; 28°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-11-24; 00:02:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 49°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 39°; 26°; 0%; 1°; 28°; 29°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-11-24; 00:03:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 49°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 39°; 26°; 0%; 1°; 28°; 29°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-11-24; 00:04:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 49°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 39°; 26°; 0%; 1°; 28°; 30°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-11-24; 00:05:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 49°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 39°; 26°; 0%; 1°; 28°; 29°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-11-24; 00:06:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 49°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 38°; 26°; 0%; 1°; 28°; 28°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-11-24; 00:07:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 49°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 38°; 26°; 0%; 1°; 28°; 28°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-11-24; 00:08:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 49°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 38°; 26°; 0%; 1°; 28°; 28°; 40°; 39°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-11-24; 00:09:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 49°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 38°; 26°; 0%; 1°; 28°; 28°; 40°; 39°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-11-24; 00:10:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 49°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 38°; 26°; 0%; 1°; 28°; 28°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-11-24; 00:11:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 49°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 38°; 26°; 0%; 1°; 28°; 28°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-11-24; 00:12:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 38°; 26°; 0%; 1°; 28°; 28°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-11-24; 00:13:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 49°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 38°; 26°; 0%; 1°; 28°; 28°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-11-24; 00:14:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 38°; 26°; 0%; 1°; 28°; 28°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-11-24; 00:15:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 38°; 26°; 0%; 1°; 28°; 28°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-11-24; 00:16:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 38°; 26°; 0%; 1°; 28°; 28°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-11-24; 00:17:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 38°; 26°; 0%; 1°; 28°; 28°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-11-24; 00:18:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 38°; 26°; 0%; 1°; 28°; 30°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-11-24; 00:19:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 38°; 26°; 0%; 1°; 28°; 28°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-11-24; 00:20:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 37°; 26°; 0%; 1°; 28°; 28°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-11-24; 00:21:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 37°; 26°; 0%; 1°; 28°; 28°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-11-24; 00:22:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 37°; 26°; 0%; 1°; 28°; 27°; 40°; 39°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-11-24; 00:23:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 36°; 26°; 0%; 1°; 28°; 27°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-11-24; 00:24:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 36°; 26°; 0%; 1°; 28°; 27°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-11-24; 00:25:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 36°; 26°; 0%; 1°; 28°; 27°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-11-24; 00:26:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 36°; 26°; 0%; 1°; 28°; 27°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-11-24; 00:27:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 36°; 26°; 0%; 1°; 28°; 27°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-11-24; 00:28:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 36°; 26°; 0%; 1°; 28°; 27°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-11-24; 00:29:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 36°; 26°; 0%; 1°; 28°; 27°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-11-24; 00:30:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 36°; 26°; 0%; 1°; 28°; 27°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-11-24; 00:31:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 36°; 26°; 0%; 1°; 28°; 27°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-11-24; 00:32:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 36°; 26°; 0%; 1°; 28°; 26°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-11-24; 00:33:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 44°; 54°; 64%; 0%; 0%; 0%; 100.0%; 404°; 36°; 26°; 0%; 1°; 28°; 28°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-11-24; 00:34:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 36°; 26°; 0%; 1°; 28°; 28°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.32A; 
2024-11-24; 00:35:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 44°; 54°; 65%; 0%; 0%; 0%; 100.0%; 404°; 35°; 26°; 0%; 1°; 28°; 28°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-11-24; 00:36:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 44°; 54°; 64%; 0%; 0%; 0%; 100.0%; 404°; 35°; 26°; 0%; 1°; 28°; 28°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-11-24; 00:37:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 44°; 54°; 64%; 0%; 0%; 0%; 100.0%; 404°; 35°; 26°; 0%; 1°; 28°; 28°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-11-24; 00:38:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 48°; 44°; 54°; 64%; 0%; 0%; 0%; 100.0%; 404°; 35°; 26°; 0%; 1°; 28°; 28°; 40°; 38°; 127°; 127°; 10956; 16768h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-11-24; 00:39:35; übergangsbetr.;   Anheizen     ; 1; 0; 48°; 43°; 53°; 64%; 100%; 70%; 100%; 99.9%; 403°; 34°; 26°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10956; 16768h; 34°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 8.27A; 
2024-11-24; 00:40:35; übergangsbetr.;  Vorwärmphase  ; 1; 0; 48°; 45°; 55°; 65%; 100%; 45%; 0%; 99.7%; 403°; 34°; 26°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10956; 16768h; 34°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 6.60A; 
2024-11-24; 00:41:34; übergangsbetr.;  Vorwärmphase  ; 1; 0; 48°; 46°; 56°; 66%; 100%; 45%; 0%; 99.7%; 403°; 34°; 26°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10956; 16768h; 34°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 6.66A; 
2024-11-24; 00:42:34; übergangsbetr.;  Vorwärmphase  ; 1; 0; 48°; 48°; 58°; 66%; 100%; 45%; 0%; 99.7%; 403°; 34°; 26°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10956; 16768h; 34°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 6.64A; 
2024-11-24; 00:43:34; übergangsbetr.;    Zünden      ; 1; 0; 48°; 58°; 68°; 69%; 100%; 66%; 60%; 99.7%; 403°; 34°; 26°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10956; 16768h; 34°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 7.55A; 
2024-11-24; 00:44:34; übergangsbetr.;   Abreinigen   ; 1; 0; 49°; 72°; 82°; 73%; 100%; 100%; 0%; 99.6%; 405°; 34°; 26°; 0%; 2°; 28°; 28°; 40°; 37°; 127°; 127°; 10957; 16768h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.19A; 
2024-11-24; 00:45:34; übergangsbetr.;   Abreinigen   ; 1; 0; 50°; 79°; 89°; 76%; 100%; 100%; 0%; 99.6%; 405°; 34°; 26°; 0%; 2°; 28°; 27°; 40°; 38°; 127°; 127°; 10957; 16768h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.25A; 
2024-11-24; 00:46:34; übergangsbetr.;   Abreinigen   ; 1; 0; 51°; 77°; 87°; 79%; 100%; 100%; 0%; 99.6%; 406°; 34°; 26°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10957; 16768h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.23A; 
2024-11-24; 00:47:34; übergangsbetr.;   Abreinigen   ; 1; 0; 52°; 73°; 83°; 83%; 100%; 100%; 0%; 99.6%; 406°; 34°; 26°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10957; 16768h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.21A; 
2024-11-24; 00:48:34; übergangsbetr.;   Abreinigen   ; 1; 0; 54°; 70°; 80°; 81%; 100%; 100%; 0%; 99.6%; 406°; 33°; 26°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10957; 16768h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.25A; 
2024-11-24; 00:49:34; übergangsbetr.;   Abreinigen   ; 1; 0; 54°; 69°; 79°; 80%; 100%; 100%; 100%; 99.6%; 406°; 33°; 26°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10957; 16768h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.21A; 
2024-11-24; 00:50:34; übergangsbetr.;   Abreinigen   ; 1; 0; 54°; 67°; 77°; 79%; 100%; 100%; 100%; 99.4%; 406°; 33°; 26°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10957; 16768h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.29A; 
2024-11-24; 00:51:34; übergangsbetr.;   Abreinigen   ; 1; 0; 55°; 77°; 87°; 81%; 100%; 100%; 100%; 99.2%; 407°; 33°; 26°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10957; 16768h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.27A; 
2024-11-24; 00:52:34; übergangsbetr.;   Abreinigen   ; 1; 0; 56°; 100°; 110°; 85%; 100%; 100%; 0%; 99.1%; 407°; 32°; 26°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10957; 16769h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.12A; 
2024-11-24; 00:53:34; übergangsbetr.;   Abreinigen   ; 1; 0; 58°; 110°; 120°; 88%; 100%; 100%; 0%; 99.1%; 408°; 32°; 26°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10957; 16769h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.17A; 
2024-11-24; 00:54:34; übergangsbetr.;   Abreinigen   ; 1; 0; 60°; 104°; 114°; 91%; 100%; 100%; 0%; 99.1%; 409°; 32°; 26°; 0%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10957; 16769h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.19A; 
2024-11-24; 00:55:34; übergangsbetr.;   Abreinigen   ; 1; 0; 63°; 98°; 108°; 95%; 100%; 100%; 0%; 99.1%; 409°; 32°; 26°; 0%; 2°; 28°; 28°; 40°; 37°; 127°; 127°; 10957; 16769h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.19A; 
2024-11-24; 00:56:34; übergangsbetr.;   Abreinigen   ; 1; 0; 64°; 93°; 103°; 95%; 100%; 100%; 0%; 99.1%; 409°; 32°; 26°; 0%; 2°; 28°; 28°; 40°; 37°; 127°; 127°; 10957; 16769h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.12A; 
2024-11-24; 00:57:34; übergangsbetr.;    Heizen      ; 1; 0; 64°; 89°; 99°; 73%; 100%; 51%; 73%; 99.1%; 409°; 32°; 26°; 40%; 2°; 28°; 28°; 40°; 36°; 127°; 127°; 10957; 16769h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.80A; 
2024-11-24; 00:58:34; übergangsbetr.;    Heizen      ; 1; 0; 64°; 85°; 95°; 76%; 100%; 53%; 75%; 98.9%; 410°; 32°; 26°; 40%; 2°; 28°; 28°; 40°; 38°; 127°; 127°; 10957; 16769h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.14A; 
2024-11-24; 00:59:34; übergangsbetr.;    Heizen      ; 1; 0; 64°; 85°; 95°; 80%; 100%; 55%; 78%; 98.8%; 409°; 32°; 26°; 40%; 2°; 28°; 30°; 40°; 40°; 127°; 127°; 10957; 16769h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.08A; 
2024-11-24; 01:00:34; übergangsbetr.;    Heizen      ; 1; 0; 64°; 95°; 105°; 83%; 100%; 56%; 81%; 98.7%; 409°; 32°; 26°; 40%; 2°; 28°; 31°; 40°; 42°; 127°; 127°; 10957; 16769h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 1.21A; 
2024-11-24; 01:01:34; übergangsbetr.;    Heizen      ; 1; 0; 66°; 106°; 120°; 90%; 80%; 60%; 86%; 98.5%; 411°; 32°; 26°; 46%; 2°; 28°; 32°; 40°; 44°; 127°; 127°; 10957; 16769h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.55A; 
2024-11-24; 01:02:34; übergangsbetr.;    Heizen      ; 1; 0; 67°; 114°; 122°; 88%; 50%; 59%; 85%; 98.4%; 411°; 32°; 26°; 40%; 2°; 28°; 32°; 40°; 47°; 127°; 127°; 10957; 16769h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.67A; 
2024-11-24; 01:03:34; übergangsbetr.;    Heizen      ; 1; 0; 70°; 118°; 120°; 83%; 35%; 57%; 82%; 98.2%; 412°; 32°; 26°; 44%; 2°; 28°; 32°; 40°; 50°; 127°; 127°; 10957; 16769h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.59A; 
