Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-03-26; 00:00:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 402°; 47°; 28°; 0%; 4°; 28°; 30°; 37°; 28°; 127°; 127°; 11168; 17123h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.93A; 
2025-03-26; 00:01:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 402°; 47°; 28°; 0%; 4°; 27°; 30°; 37°; 30°; 127°; 127°; 11168; 17123h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-03-26; 00:02:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 402°; 47°; 28°; 0%; 4°; 27°; 30°; 37°; 33°; 127°; 127°; 11168; 17123h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-03-26; 00:03:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 47°; 28°; 0%; 4°; 27°; 31°; 37°; 37°; 127°; 127°; 11168; 17123h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-03-26; 00:04:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 47°; 28°; 0%; 4°; 27°; 31°; 37°; 41°; 127°; 127°; 11168; 17123h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-03-26; 00:05:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 47°; 28°; 0%; 4°; 27°; 31°; 37°; 43°; 127°; 127°; 11168; 17123h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-03-26; 00:06:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 47°; 28°; 0%; 4°; 27°; 31°; 37°; 46°; 127°; 127°; 11168; 17123h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-03-26; 00:07:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 47°; 28°; 0%; 4°; 27°; 32°; 37°; 46°; 127°; 127°; 11168; 17123h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-03-26; 00:08:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 402°; 47°; 28°; 0%; 4°; 27°; 32°; 37°; 42°; 127°; 127°; 11168; 17123h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-03-26; 00:09:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 47°; 28°; 0%; 4°; 27°; 32°; 37°; 36°; 127°; 127°; 11168; 17123h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-03-26; 00:10:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 47°; 28°; 0%; 4°; 27°; 32°; 37°; 32°; 127°; 127°; 11168; 17123h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-03-26; 00:11:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 47°; 28°; 0%; 4°; 27°; 32°; 37°; 30°; 127°; 127°; 11168; 17123h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-03-26; 00:12:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 402°; 47°; 28°; 0%; 4°; 27°; 32°; 37°; 28°; 127°; 127°; 11168; 17123h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-03-26; 00:13:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 47°; 28°; 0%; 4°; 27°; 26°; 37°; 28°; 127°; 127°; 11168; 17123h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-03-26; 00:14:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 402°; 47°; 28°; 0%; 4°; 27°; 24°; 37°; 30°; 127°; 127°; 11168; 17123h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-03-26; 00:15:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 402°; 47°; 28°; 0%; 4°; 27°; 24°; 37°; 33°; 127°; 127°; 11168; 17123h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-03-26; 00:16:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 47°; 28°; 0%; 4°; 27°; 23°; 37°; 38°; 127°; 127°; 11168; 17123h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-03-26; 00:17:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 402°; 46°; 28°; 0%; 4°; 27°; 23°; 37°; 40°; 127°; 127°; 11168; 17123h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-03-26; 00:18:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 401°; 46°; 28°; 0%; 4°; 27°; 23°; 37°; 42°; 127°; 127°; 11168; 17123h; 33°; 80°; 28°; 10%; AN; ZU; TROCKEN; 0.25A; 
2025-03-26; 00:19:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 402°; 46°; 28°; 0%; 4°; 27°; 23°; 37°; 44°; 127°; 127°; 11168; 17123h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-03-26; 00:20:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 402°; 46°; 28°; 0%; 4°; 27°; 24°; 37°; 45°; 127°; 127°; 11168; 17123h; 33°; 80°; 28°; 10%; AN; ZU; TROCKEN; 0.25A; 
2025-03-26; 00:21:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 402°; 46°; 28°; 0%; 4°; 27°; 24°; 37°; 42°; 127°; 127°; 11168; 17123h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-03-26; 00:22:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 41°; 51°; 63%; 0%; 0%; 0%; 100.0%; 402°; 46°; 28°; 0%; 4°; 27°; 24°; 37°; 37°; 127°; 127°; 11168; 17123h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-03-26; 00:23:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 402°; 46°; 28°; 0%; 4°; 27°; 25°; 37°; 33°; 127°; 127°; 11168; 17123h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-03-26; 00:24:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 46°; 40°; 50°; 62%; 0%; 0%; 0%; 100.0%; 402°; 46°; 28°; 0%; 4°; 27°; 26°; 37°; 30°; 127°; 127°; 11168; 17123h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
