Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-01-01; 00:00:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 74°; 178°; 83%; 0%; 0%; 0%; 79.7%; 410°; 77°; 74°; 0%; -3°; 31°; 30°; 42°; 42°; 127°; 127°; 11025; 16883h; 41°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-01-01; 00:01:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 74°; 179°; 83%; 0%; 0%; 0%; 79.7%; 410°; 77°; 74°; 0%; -2°; 30°; 30°; 42°; 42°; 127°; 127°; 11025; 16883h; 41°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-01-01; 00:02:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 74°; 180°; 83%; 0%; 0%; 0%; 79.7%; 410°; 77°; 74°; 0%; -2°; 30°; 30°; 42°; 42°; 127°; 127°; 11025; 16883h; 41°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-01-01; 00:03:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 74°; 182°; 83%; 0%; 0%; 0%; 79.7%; 410°; 77°; 74°; 0%; -2°; 30°; 30°; 42°; 42°; 127°; 127°; 11025; 16883h; 41°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-01-01; 00:04:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 73°; 183°; 83%; 0%; 0%; 0%; 79.7%; 410°; 77°; 74°; 0%; -3°; 30°; 30°; 42°; 42°; 127°; 127°; 11025; 16883h; 41°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-01-01; 00:05:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 73°; 186°; 83%; 0%; 0%; 0%; 79.7%; 410°; 77°; 74°; 0%; -3°; 30°; 30°; 42°; 42°; 127°; 127°; 11025; 16883h; 41°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-01-01; 00:06:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 77°; 73°; 190°; 83%; 0%; 0%; 0%; 79.7%; 410°; 77°; 74°; 0%; -3°; 30°; 30°; 42°; 42°; 127°; 127°; 11025; 16883h; 41°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.28A; 
2025-01-01; 00:07:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 72°; 189°; 82%; 0%; 0%; 0%; 79.7%; 409°; 77°; 74°; 0%; -3°; 30°; 30°; 42°; 42°; 127°; 127°; 11025; 16883h; 40°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.28A; 
2025-01-01; 00:08:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 72°; 191°; 82%; 0%; 0%; 0%; 79.7%; 409°; 77°; 74°; 0%; -3°; 30°; 30°; 42°; 42°; 127°; 127°; 11025; 16883h; 40°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.28A; 
2025-01-01; 00:09:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 71°; 196°; 81%; 0%; 0%; 0%; 79.7%; 409°; 77°; 72°; 0%; -3°; 30°; 30°; 42°; 42°; 127°; 127°; 11025; 16883h; 40°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-01-01; 00:10:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 71°; 199°; 81%; 0%; 0%; 0%; 79.7%; 409°; 77°; 72°; 0%; -3°; 30°; 30°; 42°; 42°; 127°; 127°; 11025; 16883h; 40°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.28A; 
2025-01-01; 00:11:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 71°; 205°; 81%; 0%; 0%; 0%; 79.7%; 409°; 76°; 72°; 0%; -3°; 30°; 30°; 42°; 41°; 127°; 127°; 11025; 16883h; 40°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.30A; 
2025-01-01; 00:12:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 71°; 208°; 81%; 0%; 0%; 0%; 79.7%; 409°; 76°; 72°; 0%; -3°; 30°; 30°; 42°; 41°; 127°; 127°; 11025; 16883h; 40°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.38A; 
2025-01-01; 00:13:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 70°; 210°; 81%; 0%; 0%; 0%; 79.7%; 409°; 77°; 72°; 0%; -3°; 30°; 30°; 42°; 40°; 127°; 127°; 11025; 16883h; 40°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-01-01; 00:14:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 70°; 215°; 81%; 0%; 0%; 0%; 79.7%; 408°; 76°; 72°; 0%; -3°; 30°; 30°; 42°; 41°; 127°; 127°; 11025; 16883h; 40°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.28A; 
2025-01-01; 00:15:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 70°; 216°; 81%; 0%; 0%; 0%; 79.7%; 408°; 76°; 72°; 0%; -3°; 30°; 30°; 42°; 42°; 127°; 127°; 11025; 16883h; 40°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-01-01; 00:16:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 70°; 218°; 81%; 0%; 0%; 0%; 79.7%; 408°; 76°; 72°; 0%; -3°; 30°; 30°; 42°; 42°; 127°; 127°; 11025; 16883h; 40°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-01-01; 00:17:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 69°; 221°; 80%; 0%; 0%; 0%; 79.7%; 408°; 76°; 72°; 0%; -3°; 30°; 30°; 42°; 42°; 127°; 127°; 11025; 16883h; 40°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.28A; 
2025-01-01; 00:18:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 69°; 224°; 80%; 0%; 0%; 0%; 79.7%; 408°; 76°; 72°; 0%; -3°; 30°; 30°; 42°; 42°; 127°; 127°; 11025; 16883h; 40°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-01-01; 00:19:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 69°; 226°; 80%; 0%; 0%; 0%; 79.7%; 407°; 76°; 72°; 0%; -3°; 30°; 30°; 42°; 42°; 127°; 127°; 11025; 16883h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-01; 00:20:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 69°; 229°; 80%; 0%; 0%; 0%; 79.7%; 407°; 76°; 71°; 0%; -3°; 30°; 30°; 42°; 42°; 127°; 127°; 11025; 16883h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-01; 00:21:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 69°; 232°; 80%; 0%; 0%; 0%; 79.7%; 407°; 76°; 71°; 0%; -3°; 30°; 30°; 42°; 42°; 127°; 127°; 11025; 16883h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-01; 00:22:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 68°; 235°; 80%; 0%; 0%; 0%; 79.7%; 407°; 76°; 70°; 0%; -3°; 30°; 30°; 42°; 42°; 127°; 127°; 11025; 16883h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-01; 00:23:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 68°; 237°; 80%; 0%; 0%; 0%; 79.7%; 407°; 76°; 70°; 0%; -3°; 30°; 30°; 42°; 42°; 127°; 127°; 11025; 16883h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-01; 00:24:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 68°; 240°; 80%; 0%; 0%; 0%; 79.7%; 407°; 76°; 70°; 0%; -3°; 30°; 30°; 42°; 42°; 127°; 127°; 11025; 16883h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-01; 00:25:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 68°; 243°; 80%; 0%; 0%; 0%; 79.7%; 407°; 76°; 70°; 0%; -3°; 30°; 30°; 42°; 42°; 127°; 127°; 11025; 16883h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-01; 00:26:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 68°; 245°; 80%; 0%; 0%; 0%; 79.7%; 407°; 76°; 69°; 0%; -3°; 30°; 30°; 42°; 42°; 127°; 127°; 11025; 16883h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
