Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-12-09; 00:00:13; übergangsbetr.;    Heizen      ; 1; 0; 77°; 160°; 166°; 99%; 38%; 64%; 94%; 81.7%; 426°; 68°; 26°; 61%; 2°; 28°; 30°; 38°; 37°; 127°; 127°; 10981; 16809h; 38°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.86A; 
2024-12-09; 00:25:12; übergangsbetr.;    Heizen      ; 1; 0; 77°; 169°; 176°; 100%; 39%; 65%; 95%; 77.7%; 435°; 76°; 31°; 64%; 2°; 28°; 28°; 38°; 38°; 127°; 127°; 10981; 16809h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.46A; 
2024-12-09; 00:26:12; übergangsbetr.;    Heizen      ; 1; 0; 77°; 169°; 176°; 100%; 39%; 65%; 95%; 77.5%; 435°; 76°; 32°; 64%; 2°; 28°; 28°; 38°; 38°; 127°; 127°; 10981; 16809h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.93A; 
2024-12-09; 00:27:12; übergangsbetr.;    Heizen      ; 1; 0; 77°; 168°; 176°; 100%; 39%; 65%; 95%; 77.4%; 436°; 76°; 32°; 64%; 2°; 28°; 28°; 38°; 38°; 127°; 127°; 10981; 16809h; 41°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.40A; 
2024-12-09; 00:28:12; übergangsbetr.;    Heizen      ; 1; 0; 77°; 167°; 176°; 100%; 39%; 65%; 95%; 77.2%; 436°; 76°; 33°; 64%; 2°; 28°; 27°; 38°; 39°; 127°; 127°; 10981; 16809h; 41°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.78A; 
2024-12-09; 00:29:12; übergangsbetr.;    Heizen      ; 1; 0; 77°; 167°; 176°; 100%; 39%; 65%; 95%; 77.1%; 436°; 77°; 34°; 64%; 2°; 28°; 27°; 38°; 39°; 127°; 127°; 10981; 16809h; 41°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.86A; 
2024-12-09; 00:30:12; übergangsbetr.;   Abreinigen   ; 1; 0; 77°; 168°; 176°; 100%; 100%; 100%; 0%; 76.9%; 436°; 77°; 36°; 64%; 2°; 28°; 27°; 38°; 39°; 127°; 127°; 10981; 16809h; 41°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 1.34A; 
2024-12-09; 00:31:12; übergangsbetr.;   Abreinigen   ; 1; 0; 77°; 170°; 178°; 100%; 100%; 100%; 0%; 76.9%; 436°; 77°; 38°; 64%; 2°; 28°; 27°; 38°; 39°; 127°; 127°; 10981; 16809h; 41°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 1.36A; 
2024-12-09; 00:32:12; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 159°; 182°; 100%; 100%; 100%; 0%; 76.9%; 436°; 77°; 40°; 57%; 2°; 28°; 27°; 38°; 38°; 127°; 127°; 10981; 16810h; 41°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 1.42A; 
2024-12-09; 00:33:12; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 147°; 184°; 100%; 100%; 100%; 0%; 76.9%; 435°; 77°; 42°; 54%; 2°; 28°; 27°; 38°; 36°; 127°; 127°; 10981; 16810h; 41°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 1.40A; 
2024-12-09; 00:34:12; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 135°; 186°; 100%; 100%; 100%; 0%; 76.9%; 433°; 78°; 44°; 50%; 2°; 28°; 27°; 38°; 36°; 127°; 127°; 10981; 16810h; 41°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 1.38A; 
2024-12-09; 00:35:12; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 125°; 189°; 100%; 100%; 100%; 100%; 76.9%; 432°; 78°; 46°; 48%; 2°; 28°; 27°; 38°; 35°; 127°; 127°; 10981; 16810h; 41°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.29A; 
2024-12-09; 00:36:12; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 122°; 191°; 100%; 100%; 100%; 100%; 76.7%; 430°; 78°; 47°; 49%; 2°; 28°; 28°; 38°; 35°; 127°; 127°; 10981; 16810h; 41°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.33A; 
2024-12-09; 00:37:12; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 134°; 194°; 98%; 100%; 100%; 100%; 76.6%; 431°; 78°; 48°; 49%; 2°; 28°; 28°; 38°; 37°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.29A; 
2024-12-09; 00:38:12; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 149°; 196°; 96%; 100%; 100%; 0%; 76.4%; 431°; 78°; 50°; 49%; 2°; 28°; 28°; 38°; 38°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 1.32A; 
2024-12-09; 00:39:12; übergangsbetr.;   Abreinigen   ; 1; 0; 77°; 148°; 196°; 99%; 100%; 100%; 0%; 76.4%; 431°; 77°; 50°; 51%; 2°; 28°; 28°; 38°; 39°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 1.29A; 
2024-12-09; 00:40:12; übergangsbetr.;   Abreinigen   ; 1; 0; 77°; 138°; 198°; 100%; 100%; 100%; 0%; 76.4%; 431°; 77°; 52°; 50%; 2°; 28°; 27°; 38°; 39°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 1.36A; 
2024-12-09; 00:41:12; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 130°; 202°; 100%; 100%; 100%; 0%; 76.4%; 431°; 77°; 53°; 43%; 2°; 28°; 27°; 38°; 39°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 1.32A; 
2024-12-09; 00:42:12; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 123°; 204°; 100%; 100%; 100%; 0%; 76.4%; 430°; 77°; 54°; 41%; 2°; 28°; 27°; 38°; 39°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 1.46A; 
2024-12-09; 00:43:12; übergangsbetr.;    Heizen      ; 1; 0; 76°; 116°; 206°; 100%; 39%; 65%; 95%; 76.4%; 428°; 77°; 55°; 40%; 2°; 28°; 27°; 38°; 39°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.40A; 
2024-12-09; 00:44:12; übergangsbetr.;    Heizen      ; 1; 0; 76°; 112°; 206°; 100%; 39%; 65%; 95%; 76.2%; 427°; 77°; 56°; 40%; 2°; 28°; 27°; 38°; 38°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.57A; 
2024-12-09; 00:45:12; übergangsbetr.;    Heizen      ; 1; 0; 76°; 118°; 207°; 100%; 39%; 65%; 95%; 76.1%; 426°; 77°; 56°; 40%; 2°; 28°; 27°; 38°; 38°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.10A; 
2024-12-09; 00:46:12; übergangsbetr.;    Heizen      ; 1; 0; 77°; 130°; 206°; 99%; 39%; 65%; 95%; 75.9%; 426°; 77°; 57°; 45%; 2°; 28°; 28°; 38°; 39°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.18A; 
2024-12-09; 00:47:12; übergangsbetr.;    Heizen      ; 1; 0; 78°; 140°; 204°; 100%; 39%; 65%; 95%; 75.7%; 427°; 77°; 58°; 51%; 2°; 28°; 28°; 38°; 40°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.31A; 
2024-12-09; 00:48:12; übergangsbetr.;    Heizen      ; 1; 0; 78°; 147°; 202°; 100%; 39%; 65%; 95%; 75.6%; 428°; 77°; 58°; 53%; 2°; 28°; 28°; 38°; 42°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.40A; 
2024-12-09; 00:49:12; übergangsbetr.;    Heizen      ; 1; 0; 78°; 150°; 201°; 100%; 39%; 65%; 95%; 75.4%; 429°; 77°; 60°; 57%; 2°; 28°; 29°; 38°; 41°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.57A; 
2024-12-09; 00:50:13; übergangsbetr.;    Heizen      ; 1; 0; 78°; 152°; 201°; 100%; 39%; 65%; 95%; 75.3%; 430°; 77°; 61°; 59%; 2°; 28°; 29°; 38°; 38°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.31A; 
2024-12-09; 00:51:13; übergangsbetr.;    Heizen      ; 1; 0; 78°; 154°; 202°; 100%; 39%; 65%; 95%; 75.1%; 431°; 77°; 63°; 62%; 2°; 28°; 32°; 38°; 38°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.59A; 
2024-12-09; 00:52:13; übergangsbetr.;    Heizen      ; 1; 0; 78°; 156°; 203°; 100%; 39%; 65%; 95%; 74.9%; 432°; 77°; 64°; 64%; 2°; 28°; 29°; 38°; 40°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.74A; 
2024-12-09; 00:53:13; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 203°; 100%; 39%; 65%; 95%; 74.8%; 432°; 78°; 66°; 60%; 2°; 28°; 29°; 38°; 38°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.33A; 
2024-12-09; 00:54:13; übergangsbetr.;    Heizen      ; 1; 0; 77°; 160°; 203°; 100%; 39%; 65%; 95%; 74.6%; 433°; 78°; 67°; 60%; 2°; 28°; 28°; 38°; 38°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.91A; 
2024-12-09; 00:55:13; übergangsbetr.;    Heizen      ; 1; 0; 77°; 160°; 203°; 100%; 39%; 65%; 95%; 74.5%; 433°; 78°; 68°; 60%; 2°; 28°; 28°; 38°; 39°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.95A; 
2024-12-09; 00:56:13; übergangsbetr.;    Heizen      ; 1; 0; 77°; 161°; 201°; 98%; 39%; 65%; 95%; 74.3%; 434°; 78°; 70°; 60%; 2°; 28°; 28°; 38°; 40°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.80A; 
2024-12-09; 00:57:13; übergangsbetr.; Abst.Warten   1; 1; 0; 80°; 161°; 189°; 92%; 35%; 40%; 0%; 74.2%; 434°; 79°; 71°; 94%; 2°; 28°; 28°; 38°; 36°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 1.55A; 
2024-12-09; 00:58:13; übergangsbetr.; Abst.Warten   1; 1; 0; 76°; 151°; 204°; 100%; 35%; 40%; 0%; 74.2%; 434°; 79°; 72°; 0%; 2°; 28°; 28°; 38°; 40°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 1.19A; 
2024-12-09; 00:59:13; übergangsbetr.; Abst.Warten   1; 1; 0; 77°; 140°; 203°; 100%; 35%; 40%; 0%; 74.2%; 434°; 79°; 72°; 72%; 2°; 28°; 28°; 38°; 38°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.12A; 
2024-12-09; 01:00:13; übergangsbetr.; Abst.Warten   1; 1; 0; 79°; 133°; 196°; 100%; 35%; 40%; 0%; 74.2%; 433°; 79°; 74°; 92%; 2°; 28°; 28°; 38°; 35°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 1.68A; 
2024-12-09; 01:01:13; übergangsbetr.; Abst.Warten   1; 1; 0; 78°; 126°; 201°; 100%; 35%; 40%; 0%; 74.2%; 432°; 79°; 74°; 0%; 2°; 28°; 27°; 38°; 35°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.02A; 
2024-12-09; 01:02:13; übergangsbetr.; Abst.Warten   1; 1; 0; 78°; 120°; 202°; 100%; 35%; 40%; 0%; 74.2%; 430°; 78°; 74°; 0%; 2°; 28°; 28°; 38°; 36°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 1.61A; 
2024-12-09; 01:03:13; übergangsbetr.; Abst.Warten   1; 1; 0; 79°; 115°; 199°; 100%; 35%; 40%; 0%; 74.2%; 428°; 78°; 75°; 0%; 2°; 28°; 30°; 38°; 37°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 1.76A; 
2024-12-09; 01:04:13; übergangsbetr.; Abst.Warten   1; 1; 0; 80°; 111°; 198°; 100%; 35%; 40%; 0%; 74.2%; 427°; 78°; 75°; 100%; 2°; 28°; 27°; 38°; 38°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 1.72A; 
2024-12-09; 01:05:12; übergangsbetr.; Abst.Warten   1; 1; 0; 80°; 108°; 196°; 100%; 35%; 40%; 0%; 74.2%; 426°; 78°; 76°; 100%; 2°; 28°; 26°; 38°; 38°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.23A; 
2024-12-09; 01:06:12; übergangsbetr.; Abst.Warten   1; 1; 0; 80°; 105°; 198°; 100%; 35%; 40%; 0%; 74.2%; 425°; 78°; 76°; 0%; 2°; 28°; 26°; 38°; 36°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.06A; 
2024-12-09; 01:07:12; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 102°; 195°; 100%; 0%; 0%; 0%; 74.2%; 424°; 78°; 76°; 0%; 2°; 28°; 26°; 38°; 34°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 23%; AUS; OFFEN; TROCKEN; 0.23A; 
2024-12-09; 01:08:12; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 100°; 194°; 100%; 0%; 0%; 0%; 74.2%; 422°; 78°; 76°; 0%; 2°; 28°; 26°; 38°; 38°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.28A; 
2024-12-09; 01:09:12; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 99°; 194°; 99%; 0%; 0%; 0%; 74.2%; 421°; 78°; 76°; 0%; 2°; 28°; 26°; 38°; 42°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.28A; 
2024-12-09; 01:10:12; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 98°; 196°; 98%; 0%; 0%; 0%; 74.2%; 421°; 78°; 76°; 0%; 2°; 28°; 26°; 38°; 44°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.23A; 
2024-12-09; 01:11:12; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 96°; 195°; 97%; 0%; 0%; 0%; 74.2%; 420°; 78°; 76°; 0%; 2°; 28°; 26°; 38°; 36°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.30A; 
2024-12-09; 01:12:12; übergangsbetr.; Abst.Warten   2; 1; 0; 82°; 94°; 189°; 93%; 0%; 0%; 0%; 74.2%; 420°; 78°; 76°; 100%; 2°; 28°; 26°; 38°; 34°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.40A; 
2024-12-09; 01:13:12; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 93°; 193°; 95%; 0%; 0%; 0%; 74.2%; 419°; 78°; 77°; 0%; 2°; 28°; 27°; 38°; 36°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.21A; 
2024-12-09; 01:14:12; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 91°; 195°; 94%; 0%; 0%; 0%; 74.2%; 419°; 78°; 77°; 0%; 2°; 28°; 27°; 38°; 39°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.28A; 
2024-12-09; 01:15:12; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 90°; 192°; 93%; 0%; 0%; 0%; 74.2%; 418°; 78°; 77°; 0%; 2°; 28°; 29°; 38°; 38°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.53A; 
2024-12-09; 01:16:12; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 89°; 192°; 93%; 0%; 0%; 0%; 74.2%; 418°; 78°; 77°; 0%; 2°; 28°; 28°; 38°; 38°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.30A; 
2024-12-09; 01:17:12; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 88°; 194°; 92%; 0%; 0%; 0%; 74.2%; 416°; 78°; 76°; 0%; 2°; 28°; 28°; 38°; 39°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.28A; 
2024-12-09; 01:18:12; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 87°; 192°; 91%; 0%; 0%; 0%; 74.2%; 416°; 78°; 76°; 0%; 2°; 28°; 27°; 38°; 38°; 127°; 127°; 10981; 16810h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.21A; 
