Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-12-25; 00:00:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 86.9%; 406°; 74°; 32°; 0%; -2°; 30°; 30°; 42°; 40°; 127°; 127°; 11009; 16857h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.70A; 
2024-12-25; 00:01:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 86.9%; 406°; 74°; 32°; 0%; -2°; 30°; 30°; 42°; 40°; 127°; 127°; 11009; 16857h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-25; 00:02:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 86.9%; 406°; 74°; 32°; 0%; -2°; 30°; 30°; 42°; 40°; 127°; 127°; 11009; 16857h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-25; 00:03:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 86.9%; 406°; 74°; 32°; 0%; -2°; 30°; 30°; 42°; 41°; 127°; 127°; 11009; 16857h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-25; 00:04:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 86.9%; 406°; 74°; 32°; 0%; -2°; 30°; 30°; 42°; 41°; 127°; 127°; 11009; 16857h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-25; 00:05:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 86.9%; 406°; 74°; 32°; 0%; -2°; 30°; 30°; 42°; 41°; 127°; 127°; 11009; 16857h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-25; 00:06:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 86.9%; 406°; 74°; 32°; 0%; -2°; 30°; 30°; 42°; 41°; 127°; 127°; 11009; 16857h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-25; 00:07:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 86.9%; 406°; 74°; 32°; 0%; -2°; 30°; 30°; 42°; 41°; 127°; 127°; 11009; 16857h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-25; 00:08:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 86.9%; 406°; 74°; 32°; 0%; -2°; 30°; 30°; 42°; 42°; 127°; 127°; 11009; 16857h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-25; 00:09:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 86.9%; 406°; 74°; 32°; 0%; -2°; 30°; 30°; 42°; 42°; 127°; 127°; 11009; 16857h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-25; 00:10:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 248°; 73%; 0%; 0%; 0%; 86.9%; 406°; 74°; 32°; 0%; -2°; 30°; 30°; 42°; 42°; 127°; 127°; 11009; 16857h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
