Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-09-01; 00:00:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 70°; 60°; 0%; 21°; 0°; 30°; 0°; 30°; 127°; 127°; 10897; 16667h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.59A; 
2024-09-01; 00:01:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 70°; 60°; 0%; 21°; 0°; 30°; 0°; 30°; 127°; 127°; 10897; 16667h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-09-01; 00:02:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 70°; 60°; 0%; 21°; 0°; 30°; 0°; 30°; 127°; 127°; 10897; 16667h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-09-01; 00:03:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 70°; 59°; 0%; 21°; 0°; 30°; 0°; 30°; 127°; 127°; 10897; 16667h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-09-01; 00:04:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 70°; 60°; 0%; 21°; 0°; 30°; 0°; 30°; 127°; 127°; 10897; 16667h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-09-01; 00:05:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 70°; 59°; 0%; 21°; 0°; 30°; 0°; 30°; 127°; 127°; 10897; 16667h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-09-01; 00:06:00; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 70°; 59°; 0%; 22°; 0°; 30°; 0°; 30°; 127°; 127°; 10897; 16667h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-09-01; 00:07:00; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 70°; 59°; 0%; 21°; 0°; 30°; 0°; 30°; 127°; 127°; 10897; 16667h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-09-01; 00:08:00; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 70°; 59°; 0%; 21°; 0°; 30°; 0°; 30°; 127°; 127°; 10897; 16667h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-09-01; 00:09:00; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 70°; 59°; 0%; 22°; 0°; 30°; 0°; 30°; 127°; 127°; 10897; 16667h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-09-01; 00:10:00; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 70°; 59°; 0%; 21°; 0°; 30°; 0°; 30°; 127°; 127°; 10897; 16667h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-09-01; 00:11:00; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 70°; 59°; 0%; 21°; 0°; 30°; 0°; 30°; 127°; 127°; 10897; 16667h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-09-01; 00:12:00; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 405°; 70°; 59°; 0%; 21°; 0°; 30°; 0°; 30°; 127°; 127°; 10897; 16667h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
