Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-11-28; 06:42:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 32°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-28; 06:43:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 32°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-28; 06:44:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 403°; 72°; 32°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-11-28; 06:45:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 32°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-11-28; 06:46:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 32°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2024-11-28; 06:47:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 403°; 72°; 32°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-28; 06:48:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 32°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-11-28; 06:49:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 403°; 72°; 32°; 0%; 6°; 26°; 26°; 38°; 39°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-28; 06:50:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 403°; 72°; 32°; 0%; 6°; 26°; 26°; 38°; 40°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-28; 06:51:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 32°; 0%; 6°; 26°; 26°; 38°; 40°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-11-28; 06:52:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 32°; 0%; 6°; 26°; 26°; 38°; 39°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-11-28; 06:53:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 403°; 72°; 32°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-11-28; 06:54:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 32°; 0%; 6°; 26°; 28°; 38°; 37°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-11-28; 06:55:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 32°; 0%; 6°; 26°; 26°; 38°; 37°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-11-28; 06:56:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 403°; 72°; 32°; 0%; 6°; 26°; 26°; 38°; 37°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-28; 06:57:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 403°; 72°; 31°; 0%; 6°; 26°; 26°; 38°; 37°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-11-28; 06:58:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 32°; 0%; 6°; 26°; 26°; 38°; 37°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-11-28; 06:59:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 31°; 0%; 6°; 26°; 26°; 38°; 37°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-11-28; 07:00:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 31°; 0%; 6°; 26°; 26°; 38°; 37°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-11-28; 07:01:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 31°; 0%; 6°; 26°; 26°; 38°; 37°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-28; 07:02:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 31°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-11-28; 07:03:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 403°; 72°; 31°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-11-28; 07:04:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 31°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-11-28; 07:05:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 403°; 72°; 31°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2024-11-28; 07:06:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 31°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-11-28; 07:07:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 31°; 0%; 6°; 26°; 27°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-11-28; 07:08:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 403°; 72°; 31°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-11-28; 07:09:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 31°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-11-28; 07:10:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 403°; 72°; 31°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-11-28; 07:11:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 31°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-11-28; 07:12:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 31°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-11-28; 07:13:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 31°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-28; 07:14:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 31°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-11-28; 07:15:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 31°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-11-28; 07:16:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 31°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-28; 07:17:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 31°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-11-28; 07:18:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 31°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-11-28; 07:19:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 31°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-11-28; 07:20:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 52°; 62°; 69%; 0%; 0%; 0%; 74.1%; 404°; 72°; 31°; 0%; 6°; 26°; 27°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-11-28; 07:21:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 31°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-28; 07:22:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 52°; 62°; 70%; 0%; 0%; 0%; 74.1%; 404°; 72°; 31°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-11-28; 07:23:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 72°; 31°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-28; 07:24:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 72°; 31°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-11-28; 07:25:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 72°; 30°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-11-28; 07:26:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 72°; 30°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-11-28; 07:27:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 72°; 30°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-11-28; 07:28:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 72°; 30°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-11-28; 07:29:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 72°; 30°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2024-11-28; 07:30:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 72°; 30°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-28; 07:31:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 72°; 30°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 12%; AN; ZU; TROCKEN; 0.25A; 
2024-11-28; 07:32:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 72°; 30°; 0%; 6°; 26°; 28°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-11-28; 07:33:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 72°; 30°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-28; 07:34:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 72°; 30°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-11-28; 07:35:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 72°; 30°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-11-28; 07:36:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 72°; 30°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-11-28; 07:37:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 72°; 30°; 0%; 6°; 26°; 26°; 38°; 36°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-11-28; 07:38:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 72°; 30°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-11-28; 07:39:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 72°; 30°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-28; 07:40:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 72°; 30°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-11-28; 07:41:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 72°; 30°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-11-28; 07:42:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 71°; 30°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 12%; AN; ZU; TROCKEN; 0.25A; 
2024-11-28; 07:43:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 71°; 30°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-11-28; 07:44:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 71°; 30°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-11-28; 07:45:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 71°; 30°; 0%; 6°; 26°; 28°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-11-28; 07:46:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 70°; 30°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-28; 07:47:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 70°; 30°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-11-28; 07:48:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 70°; 30°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-11-28; 07:49:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 70°; 30°; 0%; 6°; 26°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2024-11-28; 07:50:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 70°; 30°; 0%; 6°; 27°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-11-28; 07:51:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 70°; 30°; 0%; 6°; 27°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-28; 07:52:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 69°; 30°; 0%; 6°; 27°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-28; 07:53:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 69°; 30°; 0%; 6°; 27°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-28; 07:54:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 69°; 30°; 0%; 6°; 27°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2024-11-28; 07:55:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 69°; 30°; 0%; 5°; 27°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-28; 07:56:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 69°; 30°; 0%; 5°; 27°; 27°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-11-28; 07:57:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 69°; 30°; 0%; 5°; 27°; 27°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-28; 07:58:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 69°; 30°; 0%; 5°; 27°; 28°; 38°; 37°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-28; 07:59:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 69°; 30°; 0%; 5°; 27°; 27°; 38°; 37°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-11-28; 08:00:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 69°; 30°; 0%; 5°; 27°; 26°; 38°; 37°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-11-28; 08:01:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 69°; 30°; 0%; 5°; 27°; 26°; 38°; 37°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-11-28; 08:02:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 69°; 30°; 0%; 5°; 27°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-28; 08:03:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 68°; 30°; 0%; 5°; 27°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-11-28; 08:04:50; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 74.1%; 404°; 68°; 30°; 0%; 5°; 27°; 26°; 38°; 38°; 127°; 127°; 10962; 16778h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
