Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-04-18; 00:00:26; übergangsbetr.;    Heizen      ; 1; 0; 54°; 132°; 142°; 96%; 37%; 63%; 91%; 98.2%; 405°; 34°; 32°; 0%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 28°; 80°; 24°; 16%; AUS; OFFEN; TROCKEN; 2.72A; 
2025-04-18; 00:11:26; übergangsbetr.;    Heizen      ; 1; 0; 76°; 146°; 143°; 74%; 35%; 52%; 73%; 96.7%; 412°; 34°; 32°; 49%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 29°; 80°; 24°; 16%; AUS; OFFEN; TROCKEN; 1.76A; 
2025-04-18; 00:12:26; übergangsbetr.;    Heizen      ; 1; 0; 76°; 148°; 145°; 73%; 35%; 51%; 73%; 96.6%; 413°; 34°; 32°; 49%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 30°; 80°; 24°; 16%; AUS; OFFEN; TROCKEN; 2.78A; 
2025-04-18; 00:13:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 148°; 145°; 73%; 35%; 52%; 74%; 96.4%; 413°; 34°; 33°; 51%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 30°; 80°; 24°; 16%; AUS; OFFEN; TROCKEN; 2.02A; 
2025-04-18; 00:14:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 148°; 147°; 74%; 35%; 52%; 73%; 96.3%; 413°; 35°; 33°; 50%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 30°; 80°; 24°; 16%; AUS; OFFEN; TROCKEN; 2.04A; 
2025-04-18; 00:15:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 148°; 149°; 76%; 35%; 53%; 75%; 96.2%; 413°; 35°; 33°; 50%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 30°; 80°; 24°; 16%; AUS; OFFEN; TROCKEN; 3.08A; 
2025-04-18; 00:16:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 149°; 151°; 78%; 35%; 53%; 76%; 96.1%; 413°; 35°; 33°; 49%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 30°; 80°; 24°; 16%; AUS; OFFEN; TROCKEN; 1.46A; 
2025-04-18; 00:17:26; übergangsbetr.;    Heizen      ; 1; 0; 76°; 150°; 154°; 80%; 35%; 55%; 78%; 95.9%; 414°; 35°; 33°; 44%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 30°; 80°; 24°; 16%; AUS; OFFEN; TROCKEN; 2.76A; 
2025-04-18; 00:18:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 151°; 154°; 80%; 35%; 55%; 78%; 95.8%; 414°; 36°; 33°; 50%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 30°; 80°; 24°; 16%; AUS; OFFEN; TROCKEN; 2.44A; 
2025-04-18; 00:19:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 154°; 156°; 80%; 35%; 55%; 78%; 95.7%; 415°; 36°; 33°; 50%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 31°; 80°; 24°; 16%; AUS; OFFEN; TROCKEN; 2.12A; 
2025-04-18; 00:20:26; übergangsbetr.;    Heizen      ; 1; 0; 78°; 155°; 156°; 80%; 35%; 56%; 80%; 95.5%; 415°; 36°; 33°; 55%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 31°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 3.12A; 
2025-04-18; 00:21:26; übergangsbetr.;    Heizen      ; 1; 0; 78°; 156°; 157°; 80%; 35%; 55%; 78%; 95.4%; 416°; 38°; 33°; 56%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 31°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 1.85A; 
2025-04-18; 00:22:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 157°; 161°; 84%; 35%; 56%; 80%; 95.3%; 416°; 38°; 33°; 53%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 31°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 2.50A; 
2025-04-18; 00:23:26; übergangsbetr.;    Heizen      ; 1; 0; 78°; 160°; 161°; 82%; 35%; 56%; 80%; 95.1%; 416°; 40°; 33°; 58%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 31°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 3.03A; 
2025-04-18; 00:24:26; übergangsbetr.;    Heizen      ; 1; 0; 78°; 161°; 162°; 83%; 35%; 56%; 81%; 95.0%; 417°; 42°; 33°; 60%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 31°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 2.06A; 
2025-04-18; 00:25:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 162°; 166°; 87%; 35%; 57%; 82%; 94.9%; 418°; 43°; 34°; 56%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 32°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 2.91A; 
2025-04-18; 00:26:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 163°; 168°; 89%; 35%; 59%; 86%; 94.7%; 418°; 45°; 34°; 56%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 32°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.02A; 
2025-04-18; 00:27:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 164°; 169°; 90%; 35%; 60%; 86%; 94.6%; 418°; 46°; 34°; 57%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 32°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 3.10A; 
2025-04-18; 00:28:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 166°; 171°; 92%; 35%; 61%; 88%; 94.4%; 420°; 47°; 34°; 58%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 32°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.74A; 
2025-04-18; 00:29:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 165°; 173°; 97%; 37%; 63%; 92%; 94.3%; 420°; 49°; 34°; 58%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 32°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.82A; 
2025-04-18; 00:30:26; übergangsbetr.;   Abreinigen   ; 1; 0; 77°; 170°; 175°; 96%; 100%; 100%; 0%; 94.2%; 420°; 50°; 34°; 58%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 32°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 1.29A; 
2025-04-18; 00:31:26; übergangsbetr.;   Abreinigen   ; 1; 0; 77°; 169°; 176°; 100%; 100%; 100%; 0%; 94.2%; 422°; 50°; 34°; 58%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 33°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 1.29A; 
2025-04-18; 00:32:26; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 159°; 180°; 100%; 100%; 100%; 0%; 94.2%; 422°; 52°; 34°; 51%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 33°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 1.25A; 
2025-04-18; 00:33:26; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 146°; 183°; 100%; 100%; 100%; 0%; 94.2%; 421°; 52°; 34°; 49%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 33°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 1.17A; 
2025-04-18; 00:34:26; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 134°; 185°; 98%; 100%; 100%; 0%; 94.2%; 422°; 54°; 34°; 49%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 34°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 1.25A; 
2025-04-18; 00:35:26; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 125°; 187°; 100%; 100%; 100%; 100%; 94.1%; 420°; 54°; 34°; 47%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 34°; 80°; 27°; 14%; AUS; OFFEN; TROCKEN; 2.21A; 
2025-04-18; 00:36:26; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 124°; 190°; 98%; 100%; 100%; 100%; 93.9%; 420°; 54°; 34°; 49%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 34°; 80°; 27°; 14%; AUS; OFFEN; TROCKEN; 2.27A; 
2025-04-18; 00:37:26; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 140°; 192°; 95%; 100%; 100%; 100%; 93.8%; 420°; 54°; 34°; 49%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 34°; 80°; 27°; 14%; AUS; OFFEN; TROCKEN; 2.10A; 
2025-04-18; 00:38:26; übergangsbetr.;   Abreinigen   ; 1; 0; 77°; 158°; 192°; 91%; 100%; 100%; 0%; 93.7%; 420°; 54°; 34°; 52%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 34°; 80°; 27°; 14%; AUS; OFFEN; TROCKEN; 1.34A; 
2025-04-18; 00:39:26; übergangsbetr.;   Abreinigen   ; 1; 0; 77°; 153°; 194°; 100%; 100%; 100%; 0%; 93.7%; 421°; 55°; 34°; 51%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 34°; 80°; 27°; 14%; AUS; OFFEN; TROCKEN; 1.32A; 
2025-04-18; 00:40:26; übergangsbetr.;   Abreinigen   ; 1; 0; 77°; 140°; 196°; 98%; 100%; 100%; 0%; 93.7%; 421°; 55°; 34°; 49%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 34°; 80°; 27°; 14%; AUS; OFFEN; TROCKEN; 1.23A; 
2025-04-18; 00:41:26; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 130°; 200°; 100%; 100%; 100%; 0%; 93.7%; 421°; 55°; 34°; 43%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 35°; 80°; 27°; 14%; AUS; OFFEN; TROCKEN; 1.19A; 
2025-04-18; 00:42:26; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 122°; 202°; 100%; 100%; 100%; 0%; 93.7%; 421°; 55°; 34°; 40%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 35°; 80°; 27°; 14%; AUS; OFFEN; TROCKEN; 1.23A; 
2025-04-18; 00:43:26; übergangsbetr.;    Heizen      ; 1; 0; 76°; 115°; 203°; 100%; 39%; 65%; 95%; 93.6%; 420°; 55°; 34°; 40%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 35°; 80°; 27°; 14%; AUS; OFFEN; TROCKEN; 2.80A; 
2025-04-18; 00:44:26; übergangsbetr.;    Heizen      ; 1; 0; 76°; 112°; 203°; 100%; 39%; 65%; 95%; 93.4%; 420°; 55°; 34°; 40%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17155h; 35°; 80°; 27°; 14%; AUS; OFFEN; TROCKEN; 2.52A; 
2025-04-18; 00:45:26; übergangsbetr.;    Heizen      ; 1; 0; 76°; 125°; 207°; 99%; 38%; 64%; 94%; 93.3%; 419°; 55°; 34°; 40%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17156h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 3.86A; 
2025-04-18; 00:46:26; übergangsbetr.;    Heizen      ; 1; 0; 76°; 139°; 204°; 100%; 39%; 65%; 95%; 93.1%; 420°; 55°; 34°; 40%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17156h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.97A; 
2025-04-18; 00:47:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 149°; 199°; 100%; 39%; 65%; 95%; 93.0%; 420°; 55°; 34°; 53%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17156h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 3.05A; 
2025-04-18; 00:48:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 157°; 199°; 100%; 39%; 65%; 95%; 92.8%; 421°; 55°; 34°; 53%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17156h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.86A; 
2025-04-18; 00:49:26; übergangsbetr.;    Heizen      ; 1; 0; 78°; 161°; 198°; 100%; 39%; 65%; 95%; 92.6%; 423°; 55°; 34°; 59%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17156h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.33A; 
2025-04-18; 00:50:26; übergangsbetr.;    Heizen      ; 1; 0; 78°; 164°; 196°; 100%; 38%; 64%; 94%; 92.5%; 424°; 55°; 34°; 61%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17156h; 35°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.74A; 
2025-04-18; 00:51:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 167°; 194°; 100%; 38%; 64%; 94%; 92.3%; 425°; 55°; 34°; 58%; 10°; 0°; 24°; 0°; 24°; 127°; 127°; 11190; 17156h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.38A; 
2025-04-18; 00:52:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 170°; 193°; 100%; 39%; 65%; 95%; 92.2%; 426°; 55°; 34°; 59%; 10°; 0°; 25°; 0°; 25°; 127°; 127°; 11190; 17156h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.46A; 
2025-04-18; 00:53:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 172°; 194°; 100%; 39%; 65%; 95%; 92.0%; 426°; 55°; 34°; 60%; 10°; 0°; 24°; 0°; 25°; 127°; 127°; 11190; 17156h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.50A; 
2025-04-18; 00:54:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 171°; 194°; 100%; 38%; 64%; 93%; 91.8%; 427°; 55°; 34°; 60%; 10°; 0°; 25°; 0°; 25°; 127°; 127°; 11190; 17156h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.35A; 
2025-04-18; 00:55:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 172°; 193°; 100%; 39%; 65%; 95%; 91.7%; 427°; 56°; 34°; 61%; 10°; 0°; 25°; 0°; 25°; 127°; 127°; 11190; 17156h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.57A; 
2025-04-18; 00:56:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 174°; 193°; 100%; 39%; 65%; 95%; 91.5%; 428°; 56°; 34°; 61%; 10°; 0°; 25°; 0°; 25°; 127°; 127°; 11190; 17156h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.44A; 
2025-04-18; 00:57:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 174°; 193°; 100%; 39%; 65%; 95%; 91.4%; 428°; 57°; 34°; 61%; 10°; 0°; 25°; 0°; 25°; 127°; 127°; 11190; 17156h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.55A; 
2025-04-18; 00:58:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 174°; 193°; 100%; 39%; 65%; 95%; 91.2%; 429°; 58°; 34°; 61%; 10°; 0°; 25°; 0°; 25°; 127°; 127°; 11190; 17156h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.02A; 
2025-04-18; 00:59:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 176°; 194°; 100%; 39%; 65%; 95%; 91.0%; 430°; 58°; 34°; 61%; 10°; 0°; 25°; 0°; 26°; 127°; 127°; 11190; 17156h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.31A; 
2025-04-18; 01:00:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 176°; 195°; 100%; 38%; 64%; 93%; 90.9%; 430°; 59°; 34°; 62%; 10°; 0°; 25°; 0°; 26°; 127°; 127°; 11190; 17156h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.14A; 
2025-04-18; 01:01:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 176°; 195°; 99%; 38%; 64%; 94%; 90.7%; 430°; 60°; 34°; 62%; 10°; 0°; 25°; 0°; 26°; 127°; 127°; 11190; 17156h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.38A; 
2025-04-18; 01:02:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 177°; 196°; 100%; 39%; 65%; 95%; 90.5%; 431°; 60°; 34°; 62%; 10°; 0°; 25°; 0°; 26°; 127°; 127°; 11190; 17156h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 3.05A; 
2025-04-18; 01:03:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 177°; 196°; 100%; 38%; 64%; 93%; 90.4%; 431°; 61°; 34°; 62%; 10°; 0°; 25°; 0°; 26°; 127°; 127°; 11190; 17156h; 36°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 3.10A; 
2025-04-18; 01:04:26; übergangsbetr.;    Heizen      ; 1; 0; 78°; 178°; 196°; 98%; 38%; 64%; 93%; 90.2%; 432°; 62°; 34°; 68%; 10°; 0°; 25°; 0°; 26°; 127°; 127°; 11190; 17156h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.74A; 
2025-04-18; 01:05:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 177°; 198°; 100%; 39%; 65%; 95%; 90.1%; 432°; 62°; 34°; 63%; 10°; 0°; 25°; 0°; 26°; 127°; 127°; 11190; 17156h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.86A; 
2025-04-18; 01:06:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 177°; 198°; 100%; 39%; 65%; 95%; 89.9%; 432°; 63°; 34°; 63%; 10°; 0°; 26°; 0°; 26°; 127°; 127°; 11190; 17156h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 3.08A; 
2025-04-18; 01:07:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 178°; 198°; 100%; 39%; 65%; 95%; 89.7%; 433°; 63°; 34°; 63%; 9°; 0°; 26°; 0°; 26°; 127°; 127°; 11190; 17156h; 37°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 3.08A; 
2025-04-18; 01:08:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 178°; 198°; 100%; 39%; 65%; 95%; 89.6%; 433°; 64°; 34°; 63%; 9°; 0°; 26°; 0°; 26°; 127°; 127°; 11190; 17156h; 37°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.18A; 
2025-04-18; 01:09:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 180°; 198°; 100%; 39%; 65%; 95%; 89.4%; 433°; 64°; 35°; 63%; 9°; 0°; 26°; 0°; 26°; 127°; 127°; 11190; 17156h; 37°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.33A; 
2025-04-18; 01:10:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 179°; 198°; 100%; 39%; 65%; 95%; 89.3%; 433°; 64°; 36°; 63%; 9°; 0°; 26°; 0°; 26°; 127°; 127°; 11190; 17156h; 37°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.21A; 
2025-04-18; 01:11:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 180°; 198°; 100%; 39%; 65%; 95%; 89.1%; 433°; 64°; 36°; 63%; 9°; 0°; 26°; 0°; 26°; 127°; 127°; 11190; 17156h; 37°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.86A; 
2025-04-18; 01:12:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 179°; 198°; 100%; 39%; 65%; 95%; 88.9%; 433°; 66°; 37°; 63%; 9°; 0°; 26°; 0°; 26°; 127°; 127°; 11190; 17156h; 37°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 3.05A; 
2025-04-18; 01:13:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 179°; 198°; 100%; 39%; 65%; 95%; 88.8%; 434°; 66°; 38°; 63%; 9°; 0°; 26°; 0°; 26°; 127°; 127°; 11190; 17156h; 37°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 1.70A; 
2025-04-18; 01:14:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 180°; 198°; 100%; 39%; 65%; 95%; 88.6%; 434°; 66°; 40°; 63%; 9°; 0°; 26°; 0°; 26°; 127°; 127°; 11190; 17156h; 37°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.63A; 
2025-04-18; 01:15:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 181°; 198°; 100%; 38%; 64%; 94%; 88.5%; 434°; 66°; 42°; 63%; 9°; 0°; 26°; 0°; 26°; 127°; 127°; 11190; 17156h; 37°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.12A; 
2025-04-18; 01:16:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 181°; 198°; 100%; 39%; 65%; 95%; 88.3%; 434°; 66°; 43°; 64%; 9°; 0°; 26°; 0°; 26°; 127°; 127°; 11190; 17156h; 37°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.35A; 
2025-04-18; 01:17:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 182°; 198°; 99%; 38%; 64%; 94%; 88.1%; 435°; 66°; 44°; 64%; 9°; 0°; 26°; 0°; 26°; 127°; 127°; 11190; 17156h; 38°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.48A; 
2025-04-18; 01:18:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 182°; 197°; 99%; 38%; 64%; 94%; 88.0%; 436°; 67°; 46°; 64%; 9°; 0°; 26°; 0°; 26°; 127°; 127°; 11190; 17156h; 38°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.25A; 
2025-04-18; 01:19:26; übergangsbetr.;    Heizen      ; 1; 0; 77°; 182°; 195°; 100%; 39%; 65%; 95%; 87.8%; 436°; 67°; 48°; 63%; 9°; 0°; 26°; 0°; 28°; 127°; 127°; 11190; 17156h; 38°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.99A; 
