Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-05-17; 00:00:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 100.0%; 397°; 43°; 34°; 0%; 9°; 0°; 22°; 0°; 22°; 127°; 127°; 11196; 17169h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.83A; 
2025-05-17; 00:01:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 100.0%; 397°; 43°; 34°; 0%; 9°; 0°; 22°; 0°; 22°; 127°; 127°; 11196; 17169h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.17A; 
2025-05-17; 00:02:17; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 100.0%; 397°; 43°; 34°; 0%; 9°; 0°; 22°; 0°; 22°; 127°; 127°; 11196; 17169h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2025-05-17; 00:03:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 100.0%; 397°; 43°; 34°; 0%; 9°; 0°; 22°; 0°; 22°; 127°; 127°; 11196; 17169h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2025-05-17; 00:04:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 100.0%; 397°; 43°; 34°; 0%; 9°; 0°; 22°; 0°; 22°; 127°; 127°; 11196; 17169h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2025-05-17; 00:05:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 100.0%; 397°; 43°; 34°; 0%; 9°; 0°; 22°; 0°; 21°; 127°; 127°; 11196; 17169h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2025-05-17; 00:06:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 100.0%; 397°; 43°; 34°; 0%; 9°; 0°; 22°; 0°; 21°; 127°; 127°; 11196; 17169h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2025-05-17; 00:07:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 100.0%; 397°; 43°; 34°; 0%; 9°; 0°; 22°; 0°; 21°; 127°; 127°; 11196; 17169h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2025-05-17; 00:08:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 100.0%; 397°; 43°; 34°; 0%; 9°; 0°; 22°; 0°; 22°; 127°; 127°; 11196; 17169h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.19A; 
2025-05-17; 00:09:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 100.0%; 397°; 43°; 34°; 0%; 9°; 0°; 22°; 0°; 21°; 127°; 127°; 11196; 17169h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.17A; 
2025-05-17; 00:10:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 100.0%; 397°; 43°; 34°; 0%; 9°; 0°; 22°; 0°; 21°; 127°; 127°; 11196; 17169h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.15A; 
