Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-11-10; 00:00:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 87.6%; 404°; 70°; 32°; 0%; 4°; 28°; 26°; 38°; 37°; 127°; 127°; 10933; 16732h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.74A; 
2024-11-10; 00:01:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 87.6%; 404°; 70°; 32°; 0%; 4°; 27°; 26°; 38°; 37°; 127°; 127°; 10933; 16732h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-11-10; 00:02:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 87.6%; 404°; 70°; 32°; 0%; 4°; 27°; 26°; 38°; 37°; 127°; 127°; 10933; 16732h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-10; 00:03:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 87.6%; 404°; 70°; 32°; 0%; 4°; 27°; 26°; 38°; 37°; 127°; 127°; 10933; 16732h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-11-10; 00:04:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 87.6%; 404°; 70°; 32°; 0%; 4°; 27°; 26°; 38°; 37°; 127°; 127°; 10933; 16732h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-10; 00:05:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 87.6%; 404°; 70°; 32°; 0%; 4°; 27°; 26°; 38°; 37°; 127°; 127°; 10933; 16732h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-11-10; 00:06:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 87.6%; 404°; 70°; 32°; 0%; 4°; 27°; 27°; 38°; 37°; 127°; 127°; 10933; 16732h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-11-10; 00:07:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 87.6%; 404°; 70°; 32°; 0%; 4°; 27°; 27°; 38°; 37°; 127°; 127°; 10933; 16732h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-10; 00:08:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 87.6%; 404°; 70°; 32°; 0%; 4°; 27°; 28°; 38°; 37°; 127°; 127°; 10933; 16732h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-11-10; 00:09:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 87.6%; 404°; 70°; 32°; 0%; 4°; 27°; 28°; 38°; 37°; 127°; 127°; 10933; 16732h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-10; 00:10:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 87.6%; 404°; 69°; 32°; 0%; 4°; 27°; 26°; 38°; 37°; 127°; 127°; 10933; 16732h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
