Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-04-26; 00:00:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 86.4%; 402°; 66°; 28°; 0%; 2°; 29°; 28°; 36°; 38°; 127°; 127°; 10873; 16632h; 33°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.42A; 
2024-04-26; 00:01:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 86.4%; 402°; 66°; 28°; 0%; 2°; 28°; 28°; 36°; 38°; 127°; 127°; 10873; 16632h; 33°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-04-26; 00:02:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 86.4%; 402°; 66°; 28°; 0%; 2°; 28°; 28°; 36°; 38°; 127°; 127°; 10873; 16632h; 33°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-04-26; 00:03:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 86.4%; 402°; 66°; 28°; 0%; 2°; 28°; 30°; 36°; 38°; 127°; 127°; 10873; 16632h; 33°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-04-26; 00:04:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 86.4%; 402°; 66°; 28°; 0%; 2°; 28°; 28°; 36°; 37°; 127°; 127°; 10873; 16632h; 33°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-04-26; 00:05:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 86.4%; 402°; 66°; 28°; 0%; 2°; 28°; 28°; 36°; 37°; 127°; 127°; 10873; 16632h; 33°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-04-26; 00:06:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 86.4%; 402°; 66°; 28°; 0%; 2°; 28°; 28°; 36°; 36°; 127°; 127°; 10873; 16632h; 33°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-04-26; 00:07:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 86.4%; 402°; 66°; 28°; 0%; 2°; 28°; 28°; 36°; 36°; 127°; 127°; 10873; 16632h; 33°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-04-26; 00:08:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 86.4%; 402°; 66°; 28°; 0%; 2°; 28°; 28°; 36°; 36°; 127°; 127°; 10873; 16632h; 33°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-04-26; 00:09:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 86.4%; 402°; 66°; 28°; 0%; 2°; 28°; 28°; 36°; 36°; 127°; 127°; 10873; 16632h; 33°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-04-26; 00:10:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 51°; 45°; 55°; 65%; 0%; 0%; 0%; 86.4%; 402°; 66°; 28°; 0%; 2°; 28°; 28°; 36°; 36°; 127°; 127°; 10873; 16632h; 33°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
