Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-06-15; 00:00:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 31°; 41°; 56%; 0%; 0%; 0%; 85.2%; 399°; 55°; 40°; 0%; 15°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 30°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.42A; 
2024-06-15; 00:01:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 31°; 41°; 56%; 0%; 0%; 0%; 85.2%; 399°; 55°; 40°; 0%; 15°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 30°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-15; 00:02:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 31°; 41°; 56%; 0%; 0%; 0%; 85.2%; 399°; 55°; 40°; 0%; 15°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 30°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-15; 00:03:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 31°; 41°; 56%; 0%; 0%; 0%; 85.2%; 399°; 55°; 40°; 0%; 15°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 30°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-15; 00:04:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 31°; 41°; 56%; 0%; 0%; 0%; 85.2%; 399°; 55°; 40°; 0%; 15°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 30°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.17A; 
2024-06-15; 00:05:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 31°; 41°; 56%; 0%; 0%; 0%; 85.2%; 399°; 55°; 40°; 0%; 15°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 30°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-15; 00:06:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 31°; 41°; 56%; 0%; 0%; 0%; 85.2%; 399°; 55°; 40°; 0%; 16°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 30°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-15; 00:07:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 31°; 41°; 56%; 0%; 0%; 0%; 85.2%; 399°; 55°; 40°; 0%; 16°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 30°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-15; 00:08:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 31°; 41°; 56%; 0%; 0%; 0%; 85.2%; 399°; 55°; 40°; 0%; 15°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 30°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.13A; 
2024-06-15; 00:09:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 31°; 41°; 56%; 0%; 0%; 0%; 85.2%; 399°; 55°; 40°; 0%; 16°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 30°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.17A; 
2024-06-15; 00:10:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 31°; 41°; 56%; 0%; 0%; 0%; 85.2%; 399°; 55°; 40°; 0%; 16°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 30°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-15; 00:11:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 31°; 41°; 56%; 0%; 0%; 0%; 85.2%; 399°; 55°; 40°; 0%; 16°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 30°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-15; 00:12:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 31°; 41°; 56%; 0%; 0%; 0%; 85.2%; 399°; 55°; 40°; 0%; 16°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 30°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.17A; 
2024-06-15; 00:13:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 31°; 41°; 56%; 0%; 0%; 0%; 85.2%; 399°; 55°; 40°; 0%; 16°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 30°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.13A; 
2024-06-15; 00:14:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 31°; 41°; 56%; 0%; 0%; 0%; 85.2%; 399°; 55°; 40°; 0%; 16°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 30°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.13A; 
2024-06-15; 00:15:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 31°; 41°; 56%; 0%; 0%; 0%; 85.2%; 399°; 55°; 40°; 0%; 16°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 30°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.17A; 
2024-06-15; 00:16:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 31°; 41°; 56%; 0%; 0%; 0%; 85.2%; 399°; 55°; 40°; 0%; 16°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 30°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.17A; 
2024-06-15; 00:17:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 31°; 41°; 56%; 0%; 0%; 0%; 85.2%; 399°; 55°; 40°; 0%; 16°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 30°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.17A; 
2024-06-15; 00:18:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 30°; 40°; 56%; 0%; 0%; 0%; 85.2%; 398°; 55°; 40°; 0%; 16°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 29°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.17A; 
2024-06-15; 00:19:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 30°; 40°; 56%; 0%; 0%; 0%; 85.2%; 398°; 55°; 40°; 0%; 16°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 29°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-15; 00:20:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 31°; 41°; 56%; 0%; 0%; 0%; 85.2%; 399°; 55°; 40°; 0%; 16°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 30°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.13A; 
2024-06-15; 00:21:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 30°; 40°; 56%; 0%; 0%; 0%; 85.2%; 398°; 55°; 40°; 0%; 15°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 29°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.17A; 
2024-06-15; 00:22:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 31°; 41°; 56%; 0%; 0%; 0%; 85.2%; 399°; 55°; 40°; 0%; 15°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 30°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-15; 00:23:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 30°; 40°; 56%; 0%; 0%; 0%; 85.2%; 398°; 55°; 40°; 0%; 15°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 29°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-15; 00:24:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 30°; 40°; 56%; 0%; 0%; 0%; 85.2%; 398°; 55°; 40°; 0%; 15°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 29°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.13A; 
2024-06-15; 00:25:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 30°; 40°; 56%; 0%; 0%; 0%; 85.2%; 398°; 55°; 40°; 0%; 15°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 29°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.17A; 
2024-06-15; 00:26:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 30°; 40°; 56%; 0%; 0%; 0%; 85.2%; 398°; 55°; 40°; 0%; 15°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 29°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-15; 00:27:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 30°; 40°; 56%; 0%; 0%; 0%; 85.2%; 398°; 55°; 40°; 0%; 15°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 29°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.19A; 
2024-06-15; 00:28:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 30°; 40°; 56%; 0%; 0%; 0%; 85.2%; 398°; 55°; 40°; 0%; 15°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 29°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-15; 00:29:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 30°; 40°; 56%; 0%; 0%; 0%; 85.2%; 398°; 55°; 40°; 0%; 15°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 29°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-15; 00:30:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 30°; 40°; 56%; 0%; 0%; 0%; 85.2%; 398°; 55°; 40°; 0%; 15°; 0°; 25°; 0°; 24°; 127°; 127°; 10884; 16645h; 29°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.17A; 
