Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-05-08; 00:00:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 19°; 24°; 34°; 52%; 0%; 0%; 0%; 100.0%; 395°; 36°; 28°; 0%; 11°; 0°; 20°; 0°; 20°; 127°; 127°; 10876; 16637h; 24°; 80°; 20°; 18%; AUS; ZU; TROCKEN; 0.13A; 
2024-05-08; 00:01:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 19°; 24°; 34°; 52%; 0%; 0%; 0%; 100.0%; 395°; 36°; 28°; 0%; 11°; 0°; 20°; 0°; 20°; 127°; 127°; 10876; 16637h; 24°; 80°; 20°; 18%; AUS; ZU; TROCKEN; 0.23A; 
2024-05-08; 00:02:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 19°; 24°; 34°; 52%; 0%; 0%; 0%; 100.0%; 395°; 36°; 28°; 0%; 10°; 0°; 20°; 0°; 20°; 127°; 127°; 10876; 16637h; 24°; 80°; 20°; 18%; AUS; ZU; TROCKEN; 0.13A; 
2024-05-08; 00:03:16; übergangsbetr.;   Brenner Aus  ; 1; 0; 19°; 24°; 34°; 52%; 0%; 0%; 0%; 100.0%; 395°; 36°; 28°; 0%; 11°; 0°; 20°; 0°; 20°; 127°; 127°; 10876; 16637h; 24°; 80°; 20°; 18%; AUS; ZU; TROCKEN; 0.13A; 
2024-05-08; 00:04:15; übergangsbetr.;   Brenner Aus  ; 1; 0; 19°; 24°; 34°; 52%; 0%; 0%; 0%; 100.0%; 395°; 36°; 28°; 0%; 10°; 0°; 21°; 0°; 20°; 127°; 127°; 10876; 16637h; 24°; 80°; 20°; 18%; AUS; ZU; TROCKEN; 0.13A; 
2024-05-08; 00:05:15; übergangsbetr.;   Brenner Aus  ; 1; 0; 19°; 24°; 34°; 52%; 0%; 0%; 0%; 100.0%; 395°; 36°; 28°; 0%; 10°; 0°; 20°; 0°; 20°; 127°; 127°; 10876; 16637h; 24°; 80°; 20°; 18%; AUS; ZU; TROCKEN; 0.13A; 
2024-05-08; 00:06:15; übergangsbetr.;   Brenner Aus  ; 1; 0; 19°; 24°; 34°; 52%; 0%; 0%; 0%; 100.0%; 395°; 36°; 28°; 0%; 10°; 0°; 20°; 0°; 20°; 127°; 127°; 10876; 16637h; 24°; 80°; 20°; 18%; AUS; ZU; TROCKEN; 0.13A; 
2024-05-08; 00:07:15; übergangsbetr.;   Brenner Aus  ; 1; 0; 19°; 24°; 34°; 52%; 0%; 0%; 0%; 100.0%; 395°; 36°; 28°; 0%; 10°; 0°; 20°; 0°; 20°; 127°; 127°; 10876; 16637h; 24°; 80°; 20°; 18%; AUS; ZU; TROCKEN; 0.15A; 
2024-05-08; 00:08:15; übergangsbetr.;   Brenner Aus  ; 1; 0; 19°; 24°; 34°; 52%; 0%; 0%; 0%; 100.0%; 395°; 36°; 28°; 0%; 10°; 0°; 20°; 0°; 20°; 127°; 127°; 10876; 16637h; 24°; 80°; 20°; 18%; AUS; ZU; TROCKEN; 0.13A; 
2024-05-08; 00:09:15; übergangsbetr.;   Brenner Aus  ; 1; 0; 19°; 24°; 34°; 52%; 0%; 0%; 0%; 100.0%; 395°; 36°; 28°; 0%; 11°; 0°; 20°; 0°; 20°; 127°; 127°; 10876; 16637h; 24°; 80°; 20°; 18%; AUS; ZU; TROCKEN; 0.13A; 
2024-05-08; 00:10:15; übergangsbetr.;   Brenner Aus  ; 1; 0; 19°; 24°; 34°; 52%; 0%; 0%; 0%; 100.0%; 395°; 36°; 28°; 0%; 10°; 0°; 20°; 0°; 20°; 127°; 127°; 10876; 16637h; 24°; 80°; 20°; 18%; AUS; ZU; TROCKEN; 0.13A; 
