Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-04-27; 00:00:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 52°; 40°; 0%; 8°; 0°; 24°; 0°; 22°; 127°; 127°; 11192; 17161h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.40A; 
2025-04-27; 00:01:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 52°; 40°; 0%; 8°; 0°; 24°; 0°; 22°; 127°; 127°; 11192; 17161h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.17A; 
2025-04-27; 00:02:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 52°; 40°; 0%; 8°; 0°; 24°; 0°; 22°; 127°; 127°; 11192; 17161h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.17A; 
2025-04-27; 00:03:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 52°; 40°; 0%; 8°; 0°; 24°; 0°; 22°; 127°; 127°; 11192; 17161h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2025-04-27; 00:04:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 52°; 40°; 0%; 8°; 0°; 24°; 0°; 22°; 127°; 127°; 11192; 17161h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2025-04-27; 00:05:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 52°; 40°; 0%; 8°; 0°; 24°; 0°; 22°; 127°; 127°; 11192; 17161h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2025-04-27; 00:06:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 52°; 40°; 0%; 8°; 0°; 24°; 0°; 22°; 127°; 127°; 11192; 17161h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2025-04-27; 00:07:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 52°; 40°; 0%; 8°; 0°; 24°; 0°; 22°; 127°; 127°; 11192; 17161h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.17A; 
2025-04-27; 00:08:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 52°; 40°; 0%; 8°; 0°; 24°; 0°; 22°; 127°; 127°; 11192; 17161h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.17A; 
2025-04-27; 00:09:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 52°; 40°; 0%; 8°; 0°; 24°; 0°; 22°; 127°; 127°; 11192; 17161h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2025-04-27; 00:10:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 52°; 40°; 0%; 8°; 0°; 24°; 0°; 22°; 127°; 127°; 11192; 17161h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.19A; 
2025-04-27; 00:11:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 52°; 40°; 0%; 8°; 0°; 24°; 0°; 22°; 127°; 127°; 11192; 17161h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2025-04-27; 00:12:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 52°; 40°; 0%; 8°; 0°; 24°; 0°; 22°; 127°; 127°; 11192; 17161h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.17A; 
2025-04-27; 00:13:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 52°; 40°; 0%; 8°; 0°; 24°; 0°; 22°; 127°; 127°; 11192; 17161h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2025-04-27; 00:14:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 52°; 40°; 0%; 8°; 0°; 24°; 0°; 22°; 127°; 127°; 11192; 17161h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.17A; 
2025-04-27; 00:15:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 52°; 40°; 0%; 8°; 0°; 24°; 0°; 22°; 127°; 127°; 11192; 17161h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2025-04-27; 00:16:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 52°; 40°; 0%; 8°; 0°; 24°; 0°; 22°; 127°; 127°; 11192; 17161h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2025-04-27; 00:17:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 52°; 40°; 0%; 8°; 0°; 24°; 0°; 22°; 127°; 127°; 11192; 17161h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2025-04-27; 00:18:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 52°; 40°; 0%; 8°; 0°; 24°; 0°; 22°; 127°; 127°; 11192; 17161h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2025-04-27; 00:19:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 52°; 40°; 0%; 8°; 0°; 24°; 0°; 22°; 127°; 127°; 11192; 17161h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.19A; 
2025-04-27; 00:20:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 52°; 40°; 0%; 8°; 0°; 24°; 0°; 22°; 127°; 127°; 11192; 17161h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.17A; 
2025-04-27; 00:21:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 52°; 40°; 0%; 8°; 0°; 24°; 0°; 22°; 127°; 127°; 11192; 17161h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.17A; 
2025-04-27; 00:22:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 52°; 40°; 0%; 8°; 0°; 24°; 0°; 22°; 127°; 127°; 11192; 17161h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2025-04-27; 00:23:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 52°; 40°; 0%; 8°; 0°; 24°; 0°; 22°; 127°; 127°; 11192; 17161h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.17A; 
2025-04-27; 00:24:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 52°; 40°; 0%; 8°; 0°; 24°; 0°; 22°; 127°; 127°; 11192; 17161h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2025-04-27; 00:25:01; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 52°; 40°; 0%; 8°; 0°; 24°; 0°; 22°; 127°; 127°; 11192; 17161h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.17A; 
