Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-09-25; 00:00:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 37°; 30°; 0%; 10°; 0°; 23°; 0°; 22°; 127°; 127°; 10900; 16673h; 27°; 80°; 22°; 18%; AUS; ZU; TROCKEN; 0.23A; 
2024-09-25; 00:01:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 37°; 30°; 0%; 10°; 0°; 23°; 0°; 22°; 127°; 127°; 10900; 16673h; 27°; 80°; 22°; 19%; AUS; ZU; TROCKEN; 0.15A; 
2024-09-25; 00:02:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 37°; 30°; 0%; 10°; 0°; 23°; 0°; 22°; 127°; 127°; 10900; 16673h; 27°; 80°; 22°; 18%; AUS; ZU; TROCKEN; 0.11A; 
2024-09-25; 00:03:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 37°; 30°; 0%; 10°; 0°; 23°; 0°; 22°; 127°; 127°; 10900; 16673h; 27°; 80°; 22°; 19%; AUS; ZU; TROCKEN; 0.13A; 
2024-09-25; 00:04:39; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 37°; 30°; 0%; 10°; 0°; 23°; 0°; 22°; 127°; 127°; 10900; 16673h; 27°; 80°; 22°; 19%; AUS; ZU; TROCKEN; 0.15A; 
2024-09-25; 00:05:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 37°; 30°; 0%; 10°; 0°; 23°; 0°; 22°; 127°; 127°; 10900; 16673h; 27°; 80°; 22°; 18%; AUS; ZU; TROCKEN; 0.15A; 
2024-09-25; 00:06:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 37°; 30°; 0%; 10°; 0°; 23°; 0°; 22°; 127°; 127°; 10900; 16673h; 27°; 80°; 22°; 18%; AUS; ZU; TROCKEN; 0.17A; 
2024-09-25; 00:07:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 37°; 30°; 0%; 10°; 0°; 23°; 0°; 22°; 127°; 127°; 10900; 16673h; 27°; 80°; 22°; 18%; AUS; ZU; TROCKEN; 0.15A; 
2024-09-25; 00:08:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 37°; 30°; 0%; 10°; 0°; 23°; 0°; 22°; 127°; 127°; 10900; 16673h; 27°; 80°; 22°; 18%; AUS; ZU; TROCKEN; 0.15A; 
2024-09-25; 00:09:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 37°; 30°; 0%; 10°; 0°; 23°; 0°; 22°; 127°; 127°; 10900; 16673h; 27°; 80°; 22°; 18%; AUS; ZU; TROCKEN; 0.17A; 
2024-09-25; 00:10:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 37°; 30°; 0%; 10°; 0°; 23°; 0°; 22°; 127°; 127°; 10900; 16673h; 27°; 80°; 22°; 18%; AUS; ZU; TROCKEN; 0.13A; 
