Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-11-15; 00:00:02; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 88.0%; 403°; 58°; 26°; 0%; 4°; 28°; 28°; 38°; 38°; 127°; 127°; 10941; 16744h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-11-15; 00:01:02; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 88.0%; 403°; 58°; 26°; 0%; 4°; 28°; 28°; 38°; 38°; 127°; 127°; 10941; 16744h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-15; 00:02:03; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 88.0%; 403°; 58°; 26°; 0%; 4°; 28°; 28°; 38°; 38°; 127°; 127°; 10941; 16744h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-11-15; 00:03:03; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 49°; 59°; 68%; 0%; 0%; 0%; 88.0%; 403°; 58°; 26°; 0%; 4°; 28°; 28°; 38°; 38°; 127°; 127°; 10941; 16744h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-11-15; 00:04:03; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 49°; 59°; 68%; 0%; 0%; 0%; 88.0%; 403°; 58°; 26°; 0%; 4°; 28°; 28°; 38°; 38°; 127°; 127°; 10941; 16744h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-11-15; 00:05:03; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 49°; 59°; 68%; 0%; 0%; 0%; 88.0%; 403°; 58°; 26°; 0%; 4°; 28°; 28°; 38°; 38°; 127°; 127°; 10941; 16744h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-15; 00:06:03; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.0%; 403°; 58°; 26°; 0%; 4°; 28°; 28°; 38°; 38°; 127°; 127°; 10941; 16744h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-15; 00:07:03; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.0%; 403°; 58°; 26°; 0%; 4°; 28°; 28°; 38°; 38°; 127°; 127°; 10941; 16744h; 36°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-11-15; 00:08:03; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.0%; 403°; 58°; 26°; 0%; 4°; 28°; 28°; 38°; 38°; 127°; 127°; 10941; 16744h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-11-15; 00:09:03; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.0%; 403°; 58°; 26°; 0%; 4°; 28°; 28°; 38°; 38°; 127°; 127°; 10941; 16744h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-11-15; 00:10:03; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.0%; 403°; 58°; 26°; 0%; 4°; 28°; 28°; 38°; 38°; 127°; 127°; 10941; 16744h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.15A; 
2024-11-15; 00:11:03; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.0%; 403°; 58°; 26°; 0%; 4°; 28°; 28°; 38°; 38°; 127°; 127°; 10941; 16744h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-11-15; 00:12:03; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.0%; 403°; 58°; 26°; 0%; 4°; 28°; 28°; 38°; 38°; 127°; 127°; 10941; 16744h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
