Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-03-20; 00:00:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 97.5%; 406°; 75°; 54°; 0%; -1°; 30°; 40°; 40°; 46°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.83A; 
2025-03-20; 00:01:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 97.5%; 406°; 75°; 54°; 0%; -1°; 30°; 40°; 40°; 36°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-20; 00:02:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 97.5%; 406°; 75°; 54°; 0%; -1°; 30°; 40°; 40°; 32°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-20; 00:03:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 97.5%; 406°; 75°; 54°; 0%; -1°; 30°; 40°; 40°; 32°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-20; 00:04:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 97.5%; 406°; 75°; 54°; 0%; -1°; 30°; 40°; 40°; 39°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-03-20; 00:05:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 97.5%; 406°; 75°; 53°; 0%; -1°; 30°; 40°; 40°; 48°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-20; 00:06:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 97.5%; 406°; 75°; 53°; 0%; -1°; 30°; 40°; 40°; 52°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-20; 00:07:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 97.5%; 406°; 75°; 53°; 0%; -1°; 30°; 40°; 40°; 41°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-20; 00:08:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 97.5%; 406°; 75°; 53°; 0%; -1°; 30°; 40°; 40°; 34°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.32A; 
2025-03-20; 00:09:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 97.5%; 406°; 75°; 53°; 0%; -1°; 30°; 40°; 40°; 32°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-20; 00:10:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 97.5%; 406°; 75°; 53°; 0%; -1°; 30°; 40°; 40°; 36°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-20; 00:11:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 97.5%; 406°; 75°; 52°; 0%; -1°; 30°; 40°; 40°; 44°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.32A; 
2025-03-20; 00:12:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 97.5%; 406°; 75°; 52°; 0%; -1°; 30°; 40°; 40°; 51°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-20; 00:13:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 246°; 70%; 0%; 0%; 0%; 97.5%; 406°; 74°; 52°; 0%; -1°; 30°; 40°; 40°; 46°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-20; 00:14:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 97.5%; 406°; 75°; 52°; 0%; -1°; 30°; 40°; 40°; 36°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-20; 00:15:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 97.5%; 406°; 75°; 52°; 0%; -1°; 30°; 40°; 40°; 32°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-20; 00:16:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 97.5%; 406°; 75°; 52°; 0%; -2°; 30°; 40°; 41°; 32°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-20; 00:17:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 97.5%; 406°; 75°; 52°; 0%; -1°; 30°; 40°; 41°; 39°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-20; 00:18:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 97.5%; 406°; 74°; 52°; 0%; -2°; 30°; 40°; 41°; 49°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-20; 00:19:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 97.5%; 406°; 74°; 52°; 0%; -1°; 30°; 40°; 41°; 53°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-20; 00:20:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 97.5%; 406°; 74°; 52°; 0%; -2°; 30°; 40°; 41°; 42°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-20; 00:21:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 97.5%; 406°; 74°; 52°; 0%; -2°; 30°; 40°; 41°; 34°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-20; 00:22:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 97.5%; 406°; 74°; 52°; 0%; -1°; 30°; 40°; 41°; 32°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-03-20; 00:23:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 97.5%; 406°; 74°; 51°; 0%; -2°; 30°; 40°; 41°; 36°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-20; 00:24:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 97.5%; 406°; 74°; 51°; 0%; -2°; 30°; 40°; 41°; 46°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-03-20; 00:25:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 97.5%; 406°; 74°; 51°; 0%; -2°; 30°; 40°; 41°; 52°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-20; 00:26:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 97.5%; 406°; 74°; 51°; 0%; -2°; 30°; 40°; 41°; 44°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-20; 00:27:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 58°; 250°; 73%; 0%; 0%; 0%; 97.5%; 406°; 74°; 51°; 0%; -2°; 30°; 40°; 41°; 35°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-03-20; 00:28:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 97.5%; 406°; 74°; 50°; 0%; -2°; 30°; 40°; 41°; 31°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-20; 00:29:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 58°; 250°; 73%; 0%; 0%; 0%; 97.5%; 406°; 74°; 50°; 0%; -2°; 30°; 40°; 41°; 34°; 127°; 127°; 11162; 17113h; 37°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
