Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-01-13; 00:00:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 86°; 159°; 91%; 0%; 0%; 0%; 87.0%; 414°; 78°; 76°; 0%; -6°; 32°; 32°; 45°; 43°; 127°; 127°; 11048; 16921h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.66A; 
2025-01-13; 06:54:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 63°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 06:55:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 62°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-13; 06:56:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 62°; 26°; 0%; -5°; 32°; 32°; 46°; 45°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 06:57:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 62°; 26°; 0%; -5°; 32°; 31°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 06:58:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 62°; 26°; 0%; -5°; 32°; 31°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 06:59:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 62°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 07:00:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 62°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 07:01:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 62°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 07:02:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 61°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 07:03:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 61°; 26°; 0%; -5°; 32°; 33°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 07:04:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 61°; 26°; 0%; -5°; 32°; 33°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-01-13; 07:05:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 60°; 26°; 0%; -5°; 32°; 38°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 07:06:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 60°; 26°; 0%; -5°; 32°; 33°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 07:07:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 60°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 07:08:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 60°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 07:09:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 60°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 07:10:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 60°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 07:11:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 59°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-13; 07:12:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 59°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 07:13:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 59°; 26°; 0%; -5°; 32°; 32°; 46°; 47°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 07:14:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 58°; 26°; 0%; -5°; 32°; 32°; 46°; 47°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 07:15:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 58°; 26°; 0%; -5°; 32°; 32°; 46°; 47°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-13; 07:16:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 58°; 26°; 0%; -5°; 32°; 32°; 46°; 48°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-13; 07:17:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 58°; 26°; 0%; -5°; 32°; 32°; 46°; 48°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-13; 07:18:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 58°; 26°; 0%; -5°; 32°; 34°; 46°; 48°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 07:19:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 58°; 26°; 0%; -5°; 32°; 32°; 46°; 48°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 07:20:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 58°; 26°; 0%; -5°; 32°; 32°; 46°; 48°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 07:21:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 58°; 26°; 0%; -5°; 32°; 31°; 46°; 47°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 07:22:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 58°; 26°; 0%; -5°; 32°; 31°; 46°; 47°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 07:23:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 57°; 26°; 0%; -5°; 32°; 31°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 07:24:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 57°; 26°; 0%; -5°; 32°; 31°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 07:25:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 57°; 26°; 0%; -5°; 32°; 31°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 07:26:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 56°; 26°; 0%; -5°; 32°; 31°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 07:27:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 56°; 26°; 0%; -5°; 32°; 31°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 07:28:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 56°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 07:29:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 56°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 07:30:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 56°; 26°; 0%; -5°; 32°; 36°; 46°; 45°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.32A; 
2025-01-13; 07:31:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 56°; 26°; 0%; -5°; 32°; 32°; 46°; 45°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 07:32:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 56°; 26°; 0%; -5°; 32°; 32°; 46°; 44°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 07:33:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 55°; 26°; 0%; -5°; 32°; 31°; 46°; 44°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 07:34:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 87.0%; 404°; 55°; 26°; 0%; -5°; 32°; 31°; 46°; 44°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 07:35:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 68%; 0%; 0%; 0%; 87.0%; 404°; 55°; 26°; 0%; -5°; 32°; 31°; 46°; 44°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 07:36:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 54°; 26°; 0%; -5°; 32°; 32°; 46°; 44°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 07:37:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 54°; 26°; 0%; -5°; 32°; 32°; 46°; 45°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 07:38:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 54°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-13; 07:39:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 54°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 07:40:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 54°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 07:41:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 54°; 26°; 0%; -5°; 32°; 33°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 07:42:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 54°; 26°; 0%; -5°; 32°; 33°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 07:43:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 54°; 26°; 0%; -5°; 32°; 35°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 07:44:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 53°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 07:45:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 53°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 07:46:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 53°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 07:47:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 52°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 07:48:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 52°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 07:49:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 52°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 07:50:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 52°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 07:51:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 52°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 07:52:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 52°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 07:53:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 51°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 07:54:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 51°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 07:55:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 51°; 26°; 0%; -5°; 32°; 34°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 07:56:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 50°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 07:57:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 50°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 07:58:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 50°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 07:59:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 50°; 26°; 0%; -5°; 32°; 31°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-01-13; 08:00:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 50°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 08:01:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 50°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 08:02:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 50°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 08:03:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 50°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 08:04:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 49°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 08:05:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 49°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 08:06:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 48°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-13; 08:07:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 48°; 26°; 0%; -5°; 32°; 33°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 08:08:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 48°; 26°; 0%; -5°; 32°; 36°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 08:09:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 48°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 08:10:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 48°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-13; 08:11:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 47°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-13; 08:12:30; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 47°; 26°; 0%; -5°; 32°; 32°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 08:13:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 47°; 26°; 0%; -5°; 32°; 31°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-13; 08:14:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 46°; 26°; 0%; -5°; 32°; 31°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-13; 08:15:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 87.0%; 404°; 46°; 26°; 0%; -5°; 32°; 31°; 46°; 46°; 127°; 127°; 11048; 16921h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
