Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-01-21; 00:00:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 56°; 26°; 0%; -4°; 32°; 30°; 44°; 43°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-21; 00:11:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 54°; 26°; 0%; -5°; 32°; 31°; 44°; 43°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-21; 00:12:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 54°; 26°; 0%; -5°; 32°; 30°; 44°; 43°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-21; 00:13:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 54°; 26°; 0%; -5°; 32°; 30°; 44°; 43°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-21; 00:14:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 54°; 26°; 0%; -5°; 32°; 30°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-21; 00:15:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 54°; 26°; 0%; -5°; 32°; 30°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-21; 00:16:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 54°; 26°; 0%; -5°; 32°; 30°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-01-21; 00:17:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 54°; 26°; 0%; -5°; 32°; 30°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-21; 00:18:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 54°; 26°; 0%; -5°; 32°; 31°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-21; 00:19:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 54°; 26°; 0%; -5°; 32°; 32°; 44°; 43°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-21; 00:20:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 53°; 26°; 0%; -5°; 32°; 32°; 44°; 43°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-21; 00:21:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 53°; 26°; 0%; -5°; 32°; 32°; 44°; 43°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 12%; AN; ZU; TROCKEN; 0.21A; 
2025-01-21; 00:22:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 53°; 26°; 0%; -5°; 32°; 36°; 44°; 43°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 12%; AN; ZU; TROCKEN; 0.28A; 
2025-01-21; 00:23:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 52°; 26°; 0%; -5°; 32°; 32°; 44°; 43°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-21; 00:24:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 52°; 26°; 0%; -5°; 32°; 31°; 44°; 44°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-21; 00:25:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 52°; 26°; 0%; -5°; 32°; 30°; 44°; 44°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-21; 00:26:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 52°; 26°; 0%; -5°; 32°; 30°; 44°; 44°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-21; 00:27:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 52°; 26°; 0%; -5°; 32°; 30°; 44°; 44°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-21; 00:28:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 52°; 26°; 0%; -5°; 32°; 30°; 44°; 44°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-21; 00:29:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 52°; 26°; 0%; -5°; 32°; 30°; 44°; 44°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-21; 00:30:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 51°; 26°; 0%; -5°; 32°; 30°; 44°; 44°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-21; 00:31:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 51°; 26°; 0%; -5°; 32°; 31°; 44°; 44°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-21; 00:32:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 51°; 26°; 0%; -5°; 32°; 32°; 44°; 44°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-21; 00:33:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 50°; 26°; 0%; -5°; 32°; 32°; 44°; 44°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-21; 00:34:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 50°; 26°; 0%; -5°; 32°; 32°; 44°; 44°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-21; 00:35:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 50°; 26°; 0%; -5°; 32°; 32°; 44°; 44°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.32A; 
2025-01-21; 00:36:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 50°; 26°; 0%; -5°; 32°; 31°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-21; 00:37:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 50°; 26°; 0%; -5°; 32°; 30°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-21; 00:38:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 50°; 26°; 0%; -5°; 32°; 30°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-21; 00:39:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 50°; 26°; 0%; -5°; 32°; 30°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-21; 00:40:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 50°; 26°; 0%; -5°; 32°; 30°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-21; 00:41:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 50°; 26°; 0%; -5°; 32°; 30°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-21; 00:42:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 50°; 26°; 0%; -5°; 32°; 30°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-21; 00:43:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 49°; 26°; 0%; -5°; 32°; 30°; 44°; 41°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-01-21; 00:44:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 88.3%; 404°; 49°; 26°; 0%; -5°; 32°; 31°; 44°; 41°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-01-21; 00:45:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 49°; 59°; 67%; 0%; 0%; 0%; 88.3%; 404°; 49°; 26°; 0%; -5°; 32°; 32°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-21; 00:46:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 49°; 26°; 0%; -5°; 32°; 32°; 44°; 43°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-21; 00:47:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 48°; 26°; 0%; -5°; 32°; 33°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-01-21; 00:48:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 49°; 59°; 67%; 0%; 0%; 0%; 88.3%; 404°; 48°; 26°; 0%; -5°; 32°; 31°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-21; 00:49:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 48°; 26°; 0%; -5°; 32°; 30°; 44°; 43°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-21; 00:50:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 49°; 59°; 67%; 0%; 0%; 0%; 88.3%; 404°; 48°; 26°; 0%; -5°; 32°; 30°; 44°; 43°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-21; 00:51:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 48°; 26°; 0%; -5°; 32°; 30°; 44°; 43°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-21; 00:52:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 48°; 26°; 0%; -5°; 32°; 30°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-21; 00:53:13; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 47°; 26°; 0%; -5°; 32°; 30°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-21; 00:54:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 47°; 26°; 0%; -5°; 32°; 31°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-21; 00:55:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 47°; 26°; 0%; -5°; 32°; 31°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-21; 00:56:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 46°; 26°; 0%; -5°; 32°; 32°; 44°; 43°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-01-21; 00:57:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 46°; 26°; 0%; -5°; 32°; 32°; 44°; 43°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-21; 00:58:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 46°; 26°; 0%; -5°; 32°; 32°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-21; 00:59:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 46°; 26°; 0%; -5°; 32°; 36°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-21; 01:00:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 46°; 26°; 0%; -5°; 32°; 32°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-21; 01:01:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 46°; 26°; 0%; -5°; 32°; 30°; 44°; 43°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-21; 01:02:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 46°; 26°; 0%; -5°; 32°; 30°; 44°; 43°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-21; 01:03:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 46°; 26°; 0%; -5°; 32°; 30°; 44°; 43°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-21; 01:04:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 45°; 26°; 0%; -5°; 32°; 30°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-21; 01:05:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 45°; 26°; 0%; -5°; 32°; 30°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-21; 01:06:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 45°; 26°; 0%; -5°; 32°; 30°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-21; 01:07:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 44°; 26°; 0%; -5°; 32°; 31°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-21; 01:08:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 44°; 26°; 0%; -5°; 32°; 31°; 44°; 43°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-21; 01:09:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 44°; 26°; 0%; -5°; 32°; 32°; 44°; 43°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-21; 01:10:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 44°; 26°; 0%; -5°; 32°; 32°; 44°; 43°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-21; 01:11:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 44°; 26°; 0%; -5°; 32°; 34°; 44°; 43°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-21; 01:12:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 43°; 26°; 0%; -5°; 32°; 32°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-21; 01:13:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 43°; 26°; 0%; -5°; 32°; 31°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-21; 01:14:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 43°; 26°; 0%; -5°; 32°; 30°; 44°; 43°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-21; 01:15:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 42°; 26°; 0%; -5°; 32°; 30°; 44°; 43°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 15%; AN; ZU; TROCKEN; 0.25A; 
2025-01-21; 01:16:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 42°; 26°; 0%; -5°; 32°; 30°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-21; 01:17:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 42°; 26°; 0%; -5°; 32°; 30°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-21; 01:18:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 42°; 26°; 0%; -5°; 32°; 30°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-21; 01:19:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 88.3%; 404°; 42°; 26°; 0%; -5°; 32°; 30°; 44°; 42°; 127°; 127°; 11064; 16947h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
