Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-02-20; 00:00:41; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 93.3%; 403°; 60°; 26°; 0%; -6°; 32°; 34°; 45°; 47°; 127°; 127°; 11121; 17042h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.42A; 
2025-02-20; 00:01:41; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 93.3%; 403°; 60°; 26°; 0%; -6°; 32°; 40°; 45°; 44°; 127°; 127°; 11121; 17042h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-02-20; 00:02:41; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 93.3%; 403°; 60°; 26°; 0%; -6°; 32°; 32°; 45°; 42°; 127°; 127°; 11121; 17042h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-02-20; 00:03:41; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 93.3%; 403°; 60°; 26°; 0%; -6°; 32°; 28°; 45°; 42°; 127°; 127°; 11121; 17042h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-02-20; 00:04:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 93.3%; 403°; 60°; 26°; 0%; -6°; 32°; 28°; 45°; 42°; 127°; 127°; 11121; 17042h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-02-20; 00:05:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 93.3%; 403°; 60°; 26°; 0%; -6°; 32°; 29°; 45°; 42°; 127°; 127°; 11121; 17042h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-02-20; 00:06:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 93.3%; 403°; 60°; 26°; 0%; -6°; 32°; 30°; 45°; 46°; 127°; 127°; 11121; 17042h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-02-20; 00:07:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 93.3%; 403°; 60°; 26°; 0%; -6°; 32°; 31°; 45°; 46°; 127°; 127°; 11121; 17042h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-02-20; 00:08:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 93.3%; 403°; 60°; 26°; 0%; -6°; 32°; 32°; 45°; 46°; 127°; 127°; 11121; 17042h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.32A; 
2025-02-20; 00:09:41; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 93.3%; 403°; 60°; 26°; 0%; -6°; 32°; 32°; 45°; 46°; 127°; 127°; 11121; 17042h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.32A; 
2025-02-20; 00:10:41; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 93.3%; 403°; 59°; 26°; 0%; -6°; 32°; 33°; 45°; 46°; 127°; 127°; 11121; 17042h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
