Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-10-21; 00:00:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 38°; 48°; 61%; 0%; 0%; 0%; 100.0%; 401°; 66°; 38°; 0%; 10°; 24°; 24°; 27°; 28°; 127°; 127°; 10913; 16697h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.76A; 
2024-10-21; 00:01:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 39°; 49°; 61%; 0%; 0%; 0%; 100.0%; 402°; 66°; 38°; 0%; 10°; 24°; 24°; 27°; 28°; 127°; 127°; 10913; 16697h; 33°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-10-21; 00:02:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 38°; 48°; 61%; 0%; 0%; 0%; 100.0%; 401°; 66°; 38°; 0%; 10°; 24°; 24°; 27°; 28°; 127°; 127°; 10913; 16697h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-21; 00:03:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 38°; 48°; 61%; 0%; 0%; 0%; 100.0%; 401°; 66°; 38°; 0%; 10°; 24°; 24°; 27°; 28°; 127°; 127°; 10913; 16697h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-10-21; 00:04:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 38°; 48°; 61%; 0%; 0%; 0%; 100.0%; 400°; 66°; 38°; 0%; 10°; 24°; 25°; 27°; 28°; 127°; 127°; 10913; 16697h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-21; 00:05:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 38°; 48°; 61%; 0%; 0%; 0%; 100.0%; 401°; 66°; 38°; 0%; 10°; 24°; 25°; 27°; 28°; 127°; 127°; 10913; 16697h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-21; 00:06:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 38°; 48°; 61%; 0%; 0%; 0%; 100.0%; 401°; 66°; 38°; 0%; 10°; 24°; 26°; 27°; 26°; 127°; 127°; 10913; 16697h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-21; 00:07:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 38°; 48°; 61%; 0%; 0%; 0%; 100.0%; 401°; 66°; 38°; 0%; 10°; 24°; 24°; 27°; 26°; 127°; 127°; 10913; 16697h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-10-21; 00:08:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 38°; 48°; 61%; 0%; 0%; 0%; 100.0%; 400°; 66°; 38°; 0%; 10°; 24°; 22°; 27°; 26°; 127°; 127°; 10913; 16697h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-10-21; 00:09:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 38°; 48°; 61%; 0%; 0%; 0%; 100.0%; 401°; 66°; 38°; 0%; 10°; 24°; 22°; 27°; 26°; 127°; 127°; 10913; 16697h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-10-21; 00:10:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 43°; 38°; 48°; 61%; 0%; 0%; 0%; 100.0%; 401°; 66°; 38°; 0%; 10°; 24°; 22°; 27°; 26°; 127°; 127°; 10913; 16697h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
