Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-12-19; 00:00:24; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; -0°; 30°; 28°; 40°; 40°; 127°; 127°; 10998; 16839h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.49A; 
2024-12-19; 00:01:24; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; -0°; 29°; 28°; 40°; 40°; 127°; 127°; 10998; 16839h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-12-19; 00:02:24; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; -0°; 29°; 28°; 40°; 40°; 127°; 127°; 10998; 16839h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-19; 00:03:24; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; -0°; 29°; 28°; 40°; 40°; 127°; 127°; 10998; 16839h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-12-19; 00:04:24; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; -0°; 29°; 28°; 40°; 40°; 127°; 127°; 10998; 16839h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-12-19; 00:05:24; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; -0°; 29°; 28°; 40°; 40°; 127°; 127°; 10998; 16839h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-12-19; 00:06:24; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; -0°; 29°; 29°; 40°; 40°; 127°; 127°; 10998; 16839h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-12-19; 00:07:24; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; -0°; 29°; 29°; 40°; 40°; 127°; 127°; 10998; 16839h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-12-19; 00:08:24; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; -0°; 29°; 33°; 40°; 40°; 127°; 127°; 10998; 16839h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-12-19; 00:09:24; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; -0°; 29°; 30°; 40°; 40°; 127°; 127°; 10998; 16839h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-12-19; 00:10:24; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; -0°; 29°; 29°; 40°; 39°; 127°; 127°; 10998; 16839h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-12-19; 00:11:24; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; -0°; 29°; 28°; 40°; 40°; 127°; 127°; 10998; 16839h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-12-19; 00:12:24; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; -0°; 29°; 28°; 40°; 40°; 127°; 127°; 10998; 16839h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-12-19; 00:13:24; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; -0°; 29°; 28°; 40°; 39°; 127°; 127°; 10998; 16839h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-12-19; 00:14:24; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 54°; 64°; 71%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; -0°; 29°; 28°; 40°; 40°; 127°; 127°; 10998; 16839h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-12-19; 00:15:24; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; -0°; 29°; 28°; 40°; 39°; 127°; 127°; 10998; 16839h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-12-19; 00:16:24; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; -0°; 29°; 28°; 40°; 39°; 127°; 127°; 10998; 16839h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-12-19; 00:17:24; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; -0°; 29°; 28°; 40°; 39°; 127°; 127°; 10998; 16839h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-12-19; 00:18:24; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; -0°; 29°; 28°; 40°; 39°; 127°; 127°; 10998; 16839h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-12-19; 00:19:24; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; -0°; 29°; 29°; 40°; 39°; 127°; 127°; 10998; 16839h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-12-19; 00:20:24; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; -0°; 29°; 30°; 40°; 39°; 127°; 127°; 10998; 16839h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-12-19; 00:21:24; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; -0°; 29°; 34°; 40°; 39°; 127°; 127°; 10998; 16839h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-12-19; 00:22:24; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 100.0%; 403°; 70°; 28°; 0%; -0°; 29°; 28°; 40°; 39°; 127°; 127°; 10998; 16839h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-12-19; 00:23:24; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 100.0%; 403°; 70°; 26°; 0%; -0°; 29°; 28°; 40°; 40°; 127°; 127°; 10998; 16839h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-12-19; 00:24:24; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 100.0%; 403°; 70°; 26°; 0%; -0°; 29°; 28°; 40°; 40°; 127°; 127°; 10998; 16839h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
