Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-02-23; 00:00:34; übergangsbetr.;    Heizen      ; 1; 0; 77°; 169°; 182°; 100%; 39%; 65%; 95%; 90.0%; 434°; 76°; 31°; 68%; 2°; 29°; 26°; 40°; 45°; 127°; 127°; 11127; 17052h; 40°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 2.65A; 
2025-02-23; 00:26:35; übergangsbetr.; Abst.Warten   1; 1; 0; 78°; 123°; 179°; 100%; 35%; 40%; 0%; 86.8%; 431°; 78°; 74°; 0%; 2°; 28°; 28°; 39°; 40°; 127°; 127°; 11127; 17052h; 42°; 80°; 32°; 12%; AUS; OFFEN; TROCKEN; 1.25A; 
2025-02-23; 00:27:35; übergangsbetr.; Abst.Warten   1; 1; 0; 79°; 119°; 176°; 100%; 35%; 40%; 0%; 86.8%; 430°; 78°; 76°; 0%; 2°; 28°; 26°; 39°; 33°; 127°; 127°; 11127; 17052h; 42°; 80°; 32°; 12%; AUS; OFFEN; TROCKEN; 1.36A; 
2025-02-23; 00:28:35; übergangsbetr.; Abst.Warten   1; 1; 0; 80°; 115°; 174°; 100%; 35%; 40%; 0%; 86.8%; 428°; 78°; 76°; 0%; 2°; 28°; 26°; 39°; 42°; 127°; 127°; 11127; 17052h; 42°; 80°; 32°; 12%; AUS; OFFEN; TROCKEN; 1.57A; 
2025-02-23; 00:29:35; übergangsbetr.; Abst.Warten   1; 1; 0; 80°; 112°; 175°; 100%; 35%; 40%; 0%; 86.8%; 427°; 78°; 76°; 0%; 2°; 28°; 26°; 39°; 45°; 127°; 127°; 11127; 17052h; 42°; 80°; 32°; 12%; AUS; OFFEN; TROCKEN; 1.99A; 
2025-02-23; 00:30:35; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 109°; 170°; 100%; 0%; 0%; 0%; 86.8%; 426°; 78°; 76°; 0%; 2°; 28°; 26°; 39°; 31°; 127°; 127°; 11127; 17052h; 42°; 80°; 32°; 12%; AUS; OFFEN; TROCKEN; 0.23A; 
2025-02-23; 00:31:35; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 107°; 170°; 100%; 0%; 0%; 0%; 86.8%; 425°; 78°; 76°; 0%; 2°; 28°; 26°; 39°; 33°; 127°; 127°; 11127; 17052h; 42°; 80°; 32°; 12%; AUS; OFFEN; TROCKEN; 0.19A; 
2025-02-23; 00:32:35; übergangsbetr.; Abst.Warten   2; 1; 0; 82°; 106°; 166°; 96%; 0%; 0%; 0%; 86.8%; 424°; 78°; 76°; 100%; 2°; 28°; 26°; 39°; 36°; 127°; 127°; 11127; 17052h; 42°; 80°; 32°; 12%; AUS; OFFEN; TROCKEN; 0.36A; 
2025-02-23; 00:33:35; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 104°; 169°; 100%; 0%; 0%; 0%; 86.8%; 423°; 78°; 76°; 0%; 2°; 28°; 26°; 39°; 37°; 127°; 127°; 11127; 17052h; 42°; 80°; 32°; 12%; AUS; OFFEN; TROCKEN; 0.28A; 
2025-02-23; 00:34:35; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 102°; 169°; 100%; 0%; 0%; 0%; 86.8%; 422°; 78°; 76°; 0%; 2°; 28°; 26°; 39°; 38°; 127°; 127°; 11127; 17052h; 42°; 80°; 32°; 12%; AUS; OFFEN; TROCKEN; 0.25A; 
2025-02-23; 00:35:35; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 100°; 171°; 100%; 0%; 0%; 0%; 86.8%; 421°; 78°; 76°; 0%; 2°; 28°; 26°; 39°; 42°; 127°; 127°; 11127; 17052h; 42°; 80°; 32°; 12%; AUS; OFFEN; TROCKEN; 0.28A; 
2025-02-23; 00:36:35; übergangsbetr.; Abst.Warten   2; 1; 0; 82°; 98°; 164°; 94%; 0%; 0%; 0%; 86.8%; 421°; 78°; 76°; 100%; 2°; 28°; 26°; 39°; 36°; 127°; 127°; 11127; 17052h; 42°; 80°; 32°; 12%; AUS; OFFEN; TROCKEN; 0.55A; 
2025-02-23; 00:37:35; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 97°; 168°; 98%; 0%; 0%; 0%; 86.8%; 420°; 78°; 76°; 0%; 2°; 28°; 27°; 39°; 37°; 127°; 127°; 11127; 17052h; 42°; 80°; 32°; 12%; AUS; OFFEN; TROCKEN; 0.25A; 
2025-02-23; 00:38:35; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 96°; 168°; 96%; 0%; 0%; 0%; 86.8%; 420°; 78°; 76°; 0%; 2°; 28°; 27°; 39°; 38°; 127°; 127°; 11127; 17052h; 42°; 80°; 32°; 12%; AUS; OFFEN; TROCKEN; 0.21A; 
2025-02-23; 00:39:35; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 94°; 168°; 96%; 0%; 0%; 0%; 86.8%; 419°; 78°; 76°; 0%; 2°; 28°; 28°; 39°; 36°; 127°; 127°; 11127; 17052h; 42°; 80°; 32°; 12%; AUS; OFFEN; TROCKEN; 0.23A; 
2025-02-23; 00:40:35; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 93°; 167°; 95%; 0%; 0%; 0%; 86.8%; 419°; 78°; 76°; 0%; 2°; 28°; 28°; 39°; 39°; 127°; 127°; 11127; 17052h; 42°; 80°; 32°; 12%; AUS; OFFEN; TROCKEN; 0.23A; 
2025-02-23; 00:41:35; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 92°; 169°; 95%; 0%; 0%; 0%; 86.8%; 418°; 78°; 76°; 0%; 2°; 28°; 36°; 39°; 42°; 127°; 127°; 11127; 17052h; 42°; 80°; 32°; 12%; AUS; OFFEN; TROCKEN; 0.25A; 
2025-02-23; 00:42:35; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 90°; 167°; 93%; 0%; 0%; 0%; 86.8%; 417°; 78°; 76°; 0%; 2°; 28°; 28°; 39°; 39°; 127°; 127°; 11127; 17052h; 41°; 80°; 32°; 12%; AUS; OFFEN; TROCKEN; 0.21A; 
2025-02-23; 00:43:35; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 89°; 169°; 93%; 0%; 0%; 0%; 86.8%; 416°; 78°; 76°; 0%; 2°; 28°; 26°; 39°; 40°; 127°; 127°; 11127; 17052h; 41°; 80°; 32°; 12%; AUS; OFFEN; TROCKEN; 0.28A; 
2025-02-23; 00:44:34; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 89°; 167°; 93%; 0%; 0%; 0%; 86.8%; 415°; 78°; 76°; 0%; 2°; 28°; 26°; 39°; 39°; 127°; 127°; 11127; 17052h; 41°; 80°; 32°; 12%; AUS; OFFEN; TROCKEN; 0.21A; 
2025-02-23; 00:45:34; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 88°; 166°; 92%; 0%; 0%; 0%; 86.8%; 415°; 78°; 76°; 0%; 2°; 28°; 26°; 39°; 39°; 127°; 127°; 11127; 17052h; 41°; 80°; 32°; 12%; AUS; OFFEN; TROCKEN; 0.25A; 
2025-02-23; 00:46:34; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 87°; 166°; 91%; 0%; 0%; 0%; 86.8%; 415°; 77°; 76°; 0%; 2°; 28°; 26°; 39°; 39°; 127°; 127°; 11127; 17052h; 41°; 80°; 32°; 12%; AUS; OFFEN; TROCKEN; 0.23A; 
2025-02-23; 00:47:34; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 86°; 166°; 91%; 0%; 0%; 0%; 86.8%; 414°; 77°; 76°; 0%; 2°; 28°; 26°; 39°; 37°; 127°; 127°; 11127; 17052h; 41°; 80°; 32°; 12%; AUS; OFFEN; TROCKEN; 0.25A; 
2025-02-23; 00:48:35; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 86°; 170°; 91%; 0%; 0%; 0%; 86.8%; 414°; 77°; 76°; 0%; 2°; 28°; 27°; 39°; 38°; 127°; 127°; 11127; 17052h; 41°; 80°; 32°; 12%; AUS; OFFEN; TROCKEN; 0.25A; 
2025-02-23; 00:49:35; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 85°; 170°; 90%; 0%; 0%; 0%; 86.8%; 414°; 77°; 76°; 0%; 2°; 28°; 28°; 39°; 41°; 127°; 127°; 11127; 17052h; 41°; 80°; 32°; 12%; AUS; OFFEN; TROCKEN; 0.23A; 
2025-02-23; 00:50:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 84°; 170°; 90%; 0%; 0%; 0%; 86.8%; 414°; 77°; 75°; 100%; 2°; 28°; 28°; 39°; 31°; 127°; 127°; 11127; 17052h; 41°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.57A; 
2025-02-23; 00:51:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 84°; 177°; 90%; 0%; 0%; 0%; 86.8%; 413°; 77°; 75°; 0%; 2°; 28°; 28°; 39°; 46°; 127°; 127°; 11127; 17052h; 41°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-02-23; 00:52:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 83°; 174°; 89%; 0%; 0%; 0%; 86.8%; 413°; 77°; 75°; 0%; 2°; 28°; 28°; 39°; 33°; 127°; 127°; 11127; 17052h; 41°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.21A; 
2025-02-23; 00:53:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 83°; 175°; 89%; 0%; 0%; 0%; 86.8%; 413°; 77°; 75°; 0%; 2°; 28°; 28°; 39°; 33°; 127°; 127°; 11127; 17052h; 41°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-02-23; 00:54:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 82°; 175°; 88%; 0%; 0%; 0%; 86.8%; 413°; 77°; 75°; 0%; 2°; 28°; 29°; 39°; 40°; 127°; 127°; 11127; 17052h; 41°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-02-23; 00:55:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 82°; 176°; 88%; 0%; 0%; 0%; 86.8%; 413°; 77°; 75°; 0%; 2°; 28°; 30°; 39°; 42°; 127°; 127°; 11127; 17052h; 41°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.21A; 
2025-02-23; 00:56:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 81°; 176°; 88%; 0%; 0%; 0%; 86.8%; 413°; 76°; 75°; 0%; 2°; 28°; 30°; 39°; 42°; 127°; 127°; 11127; 17052h; 41°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.30A; 
2025-02-23; 00:57:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 81°; 177°; 86%; 0%; 0%; 0%; 86.8%; 413°; 76°; 75°; 0%; 2°; 28°; 31°; 39°; 36°; 127°; 127°; 11127; 17052h; 41°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-02-23; 00:58:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 80°; 178°; 87%; 0%; 0%; 0%; 86.8%; 412°; 76°; 75°; 0%; 2°; 28°; 41°; 39°; 33°; 127°; 127°; 11127; 17052h; 41°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.28A; 
2025-02-23; 00:59:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 80°; 178°; 87%; 0%; 0%; 0%; 86.8%; 412°; 76°; 75°; 0%; 2°; 28°; 29°; 39°; 37°; 127°; 127°; 11127; 17052h; 41°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.30A; 
2025-02-23; 01:00:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 79°; 185°; 86%; 0%; 0%; 0%; 86.8%; 412°; 76°; 75°; 0%; 2°; 28°; 26°; 39°; 48°; 127°; 127°; 11127; 17052h; 41°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.30A; 
2025-02-23; 01:01:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 79°; 185°; 86%; 0%; 0%; 0%; 86.8%; 412°; 76°; 75°; 0%; 2°; 28°; 26°; 39°; 38°; 127°; 127°; 11127; 17052h; 41°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-02-23; 01:02:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 78°; 186°; 84%; 0%; 0%; 0%; 86.8%; 412°; 76°; 75°; 0%; 2°; 28°; 26°; 39°; 31°; 127°; 127°; 11127; 17052h; 41°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-02-23; 01:03:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 77°; 187°; 85%; 0%; 0%; 0%; 86.8%; 411°; 76°; 75°; 0%; 2°; 28°; 25°; 39°; 38°; 127°; 127°; 11127; 17052h; 40°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.30A; 
2025-02-23; 01:04:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 77°; 188°; 85%; 0%; 0%; 0%; 86.8%; 411°; 76°; 75°; 0%; 2°; 28°; 25°; 39°; 43°; 127°; 127°; 11127; 17052h; 40°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-02-23; 01:05:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 76°; 189°; 85%; 0%; 0%; 0%; 86.8%; 411°; 76°; 74°; 0%; 2°; 28°; 25°; 39°; 40°; 127°; 127°; 11127; 17052h; 40°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-02-23; 01:06:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 76°; 191°; 85%; 0%; 0%; 0%; 86.8%; 410°; 76°; 74°; 0%; 2°; 28°; 25°; 39°; 36°; 127°; 127°; 11127; 17052h; 40°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.19A; 
2025-02-23; 01:07:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 76°; 192°; 85%; 0%; 0%; 0%; 86.8%; 410°; 76°; 74°; 0%; 2°; 28°; 25°; 39°; 36°; 127°; 127°; 11127; 17052h; 40°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.34A; 
2025-02-23; 01:08:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 75°; 193°; 84%; 0%; 0%; 0%; 86.8%; 410°; 76°; 74°; 0%; 2°; 28°; 26°; 39°; 35°; 127°; 127°; 11127; 17052h; 40°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.19A; 
2025-02-23; 01:09:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 75°; 194°; 84%; 0%; 0%; 0%; 86.8%; 410°; 76°; 74°; 100%; 2°; 28°; 26°; 39°; 39°; 127°; 127°; 11127; 17052h; 40°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.55A; 
2025-02-23; 01:10:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 77°; 75°; 200°; 84%; 0%; 0%; 0%; 86.8%; 410°; 76°; 74°; 0%; 2°; 28°; 26°; 39°; 46°; 127°; 127°; 11127; 17052h; 40°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.21A; 
2025-02-23; 01:11:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 75°; 199°; 84%; 0%; 0%; 0%; 86.8%; 410°; 76°; 74°; 0%; 2°; 28°; 26°; 39°; 38°; 127°; 127°; 11127; 17052h; 40°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.21A; 
2025-02-23; 01:12:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 75°; 201°; 84%; 0%; 0%; 0%; 86.8%; 410°; 76°; 74°; 0%; 2°; 28°; 26°; 39°; 34°; 127°; 127°; 11127; 17052h; 40°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.21A; 
2025-02-23; 01:13:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 74°; 202°; 83%; 0%; 0%; 0%; 86.8%; 410°; 76°; 74°; 0%; 2°; 28°; 27°; 39°; 35°; 127°; 127°; 11127; 17052h; 40°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-02-23; 01:14:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 74°; 208°; 83%; 0%; 0%; 0%; 86.8%; 410°; 76°; 72°; 0%; 2°; 28°; 32°; 39°; 42°; 127°; 127°; 11127; 17052h; 40°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-02-23; 01:15:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 74°; 211°; 80%; 0%; 0%; 0%; 86.8%; 410°; 76°; 74°; 100%; 2°; 28°; 36°; 39°; 46°; 127°; 127°; 11127; 17052h; 40°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.49A; 
2025-02-23; 01:16:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 73°; 217°; 83%; 0%; 0%; 0%; 86.8%; 410°; 76°; 74°; 0%; 2°; 28°; 28°; 39°; 32°; 127°; 127°; 11127; 17052h; 40°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-02-23; 01:17:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 73°; 220°; 83%; 0%; 0%; 0%; 86.8%; 410°; 76°; 74°; 0%; 2°; 28°; 26°; 39°; 33°; 127°; 127°; 11127; 17052h; 40°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.21A; 
2025-02-23; 01:18:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 73°; 223°; 83%; 0%; 0%; 0%; 86.8%; 410°; 76°; 74°; 0%; 2°; 28°; 26°; 39°; 39°; 127°; 127°; 11127; 17052h; 40°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.28A; 
2025-02-23; 01:19:34; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 72°; 225°; 82%; 0%; 0%; 0%; 86.8%; 410°; 76°; 74°; 0%; 2°; 28°; 26°; 39°; 42°; 127°; 127°; 11127; 17052h; 40°; 80°; 32°; 12%; AN; ZU; TROCKEN; 0.28A; 
