Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-02-16; 00:00:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 88.4%; 406°; 77°; 32°; 0%; -2°; 30°; 29°; 42°; 42°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-02-16; 00:01:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 88.4%; 406°; 76°; 32°; 0%; -2°; 30°; 28°; 42°; 42°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-02-16; 00:02:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 88.4%; 406°; 76°; 32°; 0%; -2°; 30°; 28°; 42°; 42°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-02-16; 00:03:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 88.4%; 406°; 76°; 32°; 0%; -2°; 30°; 28°; 42°; 42°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-02-16; 00:04:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 88.4%; 406°; 76°; 32°; 0%; -2°; 30°; 28°; 42°; 42°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-02-16; 00:05:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 88.4%; 406°; 76°; 32°; 0%; -2°; 30°; 28°; 42°; 42°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-02-16; 00:06:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 88.4%; 406°; 76°; 32°; 0%; -2°; 30°; 28°; 42°; 42°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-02-16; 00:07:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 88.4%; 406°; 76°; 32°; 0%; -2°; 30°; 29°; 42°; 42°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.32A; 
2025-02-16; 00:08:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 88.4%; 406°; 76°; 32°; 0%; -2°; 30°; 29°; 42°; 42°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-02-16; 00:09:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 88.4%; 406°; 76°; 32°; 0%; -2°; 30°; 30°; 42°; 42°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-02-16; 00:10:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 88.4%; 406°; 76°; 32°; 0%; -2°; 30°; 30°; 42°; 42°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-02-16; 00:11:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 88.4%; 406°; 76°; 32°; 0%; -2°; 30°; 30°; 42°; 42°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-02-16; 00:12:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 88.4%; 406°; 76°; 31°; 0%; -2°; 30°; 30°; 42°; 42°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.32A; 
2025-02-16; 00:13:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 88.4%; 406°; 76°; 31°; 0%; -2°; 30°; 30°; 42°; 42°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-02-16; 00:14:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 88.4%; 406°; 76°; 31°; 0%; -2°; 30°; 30°; 42°; 42°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-02-16; 00:15:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 75%; 0%; 0%; 0%; 88.4%; 406°; 76°; 31°; 0%; -2°; 30°; 32°; 42°; 42°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-02-16; 00:16:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 60°; 250°; 74%; 0%; 0%; 0%; 88.4%; 406°; 76°; 31°; 0%; -2°; 30°; 32°; 42°; 42°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-02-16; 00:17:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 59°; 250°; 74%; 0%; 0%; 0%; 88.4%; 406°; 76°; 31°; 0%; -2°; 30°; 32°; 42°; 42°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-02-16; 00:18:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 59°; 250°; 74%; 0%; 0%; 0%; 88.4%; 406°; 76°; 31°; 0%; -2°; 30°; 32°; 42°; 42°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-02-16; 00:19:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 59°; 250°; 74%; 0%; 0%; 0%; 88.4%; 406°; 76°; 31°; 0%; -2°; 30°; 32°; 42°; 42°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-02-16; 00:20:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 59°; 249°; 74%; 0%; 0%; 0%; 88.4%; 406°; 76°; 31°; 0%; -2°; 30°; 30°; 42°; 42°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-02-16; 00:21:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 70°; 59°; 248°; 73%; 0%; 0%; 0%; 88.4%; 406°; 76°; 31°; 0%; -2°; 30°; 30°; 42°; 42°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-02-16; 00:22:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 69°; 59°; 250°; 74%; 0%; 0%; 0%; 88.4%; 406°; 76°; 31°; 0%; -2°; 30°; 30°; 42°; 42°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-02-16; 00:23:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 69°; 59°; 250°; 74%; 0%; 0%; 0%; 88.4%; 406°; 76°; 31°; 0%; -2°; 30°; 30°; 42°; 42°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-02-16; 00:24:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 69°; 59°; 250°; 74%; 0%; 0%; 0%; 88.4%; 406°; 76°; 31°; 0%; -2°; 30°; 30°; 42°; 42°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-02-16; 00:25:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 69°; 59°; 250°; 74%; 0%; 0%; 0%; 88.4%; 406°; 76°; 31°; 0%; -2°; 30°; 30°; 42°; 43°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-02-16; 00:26:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 69°; 59°; 250°; 74%; 0%; 0%; 0%; 88.4%; 406°; 76°; 31°; 0%; -2°; 30°; 30°; 42°; 43°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-02-16; 00:27:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 69°; 59°; 250°; 74%; 0%; 0%; 0%; 88.4%; 406°; 76°; 31°; 0%; -2°; 30°; 28°; 42°; 42°; 127°; 127°; 11113; 17029h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
