Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-03-09; 00:00:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 45°; 40°; 50°; 62%; 0%; 0%; 0%; 86.3%; 402°; 51°; 26°; 0%; 1°; 29°; 35°; 39°; 38°; 127°; 127°; 11145; 17083h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.76A; 
2025-03-09; 00:01:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 45°; 40°; 50°; 62%; 0%; 0%; 0%; 86.3%; 402°; 51°; 26°; 0%; 1°; 28°; 35°; 39°; 33°; 127°; 127°; 11145; 17083h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-03-09; 00:02:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 45°; 40°; 50°; 62%; 0%; 0%; 0%; 86.3%; 402°; 51°; 26°; 0%; 1°; 28°; 35°; 39°; 30°; 127°; 127°; 11145; 17083h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-03-09; 00:03:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 45°; 40°; 50°; 62%; 0%; 0%; 0%; 86.3%; 402°; 51°; 26°; 0%; 1°; 28°; 35°; 39°; 32°; 127°; 127°; 11145; 17083h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-03-09; 00:04:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 45°; 40°; 50°; 62%; 0%; 0%; 0%; 86.3%; 402°; 51°; 26°; 0%; 1°; 28°; 35°; 40°; 37°; 127°; 127°; 11145; 17083h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-03-09; 00:05:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 45°; 40°; 50°; 62%; 0%; 0%; 0%; 86.3%; 402°; 51°; 26°; 0%; 1°; 28°; 35°; 40°; 42°; 127°; 127°; 11145; 17083h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-03-09; 00:06:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 45°; 40°; 50°; 62%; 0%; 0%; 0%; 86.3%; 402°; 51°; 26°; 0%; 1°; 28°; 35°; 40°; 44°; 127°; 127°; 11145; 17083h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-03-09; 00:07:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 45°; 40°; 50°; 62%; 0%; 0%; 0%; 86.3%; 402°; 51°; 26°; 0%; 0°; 28°; 35°; 40°; 46°; 127°; 127°; 11145; 17083h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-03-09; 00:08:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 45°; 40°; 50°; 62%; 0%; 0%; 0%; 86.3%; 402°; 51°; 26°; 0%; 0°; 28°; 35°; 40°; 46°; 127°; 127°; 11145; 17083h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-03-09; 00:09:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 45°; 40°; 50°; 62%; 0%; 0%; 0%; 86.3%; 402°; 51°; 26°; 0%; 0°; 28°; 35°; 40°; 40°; 127°; 127°; 11145; 17083h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-03-09; 00:10:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 45°; 40°; 50°; 62%; 0%; 0%; 0%; 86.3%; 402°; 51°; 26°; 0%; 0°; 28°; 35°; 40°; 36°; 127°; 127°; 11145; 17083h; 33°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
