Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-04-25; 00:00:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 57°; 50°; 60°; 68%; 0%; 0%; 0%; 100.0%; 403°; 72°; 29°; 0%; -0°; 30°; 29°; 38°; 40°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-04-25; 00:41:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; -0°; 30°; 29°; 38°; 31°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-04-25; 00:42:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; -0°; 30°; 29°; 38°; 36°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-04-25; 00:43:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; -0°; 30°; 29°; 38°; 42°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-04-25; 00:44:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; -0°; 30°; 29°; 38°; 44°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-04-25; 00:45:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; -0°; 29°; 29°; 38°; 40°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-04-25; 00:46:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; 0°; 29°; 29°; 38°; 35°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-04-25; 00:47:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; 0°; 29°; 29°; 38°; 32°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-04-25; 00:48:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; 0°; 29°; 29°; 38°; 35°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-04-25; 00:49:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 67%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; 0°; 29°; 29°; 38°; 41°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-04-25; 00:50:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; 0°; 29°; 29°; 38°; 44°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-04-25; 00:51:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; 0°; 29°; 29°; 38°; 42°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-04-25; 00:52:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; 0°; 29°; 29°; 38°; 36°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-04-25; 00:53:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; 0°; 29°; 29°; 38°; 33°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-04-25; 00:54:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; 0°; 29°; 29°; 38°; 34°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-04-25; 00:55:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 56°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; 0°; 29°; 29°; 38°; 39°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-04-25; 00:56:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; 0°; 29°; 29°; 38°; 42°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-04-25; 00:57:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; 0°; 29°; 29°; 38°; 42°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-04-25; 00:58:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; 0°; 29°; 29°; 38°; 38°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-04-25; 00:59:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 71°; 28°; 0%; 0°; 29°; 29°; 38°; 36°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-04-25; 01:00:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 70°; 28°; 0%; 0°; 29°; 29°; 38°; 34°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-04-25; 01:01:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 70°; 28°; 0%; 0°; 29°; 29°; 38°; 34°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-04-25; 01:02:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 70°; 28°; 0%; 0°; 29°; 29°; 38°; 38°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-04-25; 01:03:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 70°; 28°; 0%; 0°; 29°; 29°; 38°; 41°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-04-25; 01:04:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 70°; 28°; 0%; 0°; 29°; 29°; 38°; 42°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-04-25; 01:05:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 70°; 28°; 0%; 0°; 29°; 29°; 38°; 42°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-04-25; 01:06:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 70°; 28°; 0%; 0°; 29°; 29°; 38°; 38°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-04-25; 01:07:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 70°; 28°; 0%; 0°; 29°; 29°; 38°; 36°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-04-25; 01:08:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 70°; 28°; 0%; 0°; 29°; 29°; 38°; 34°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-04-25; 01:09:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 68%; 0%; 0%; 0%; 100.0%; 403°; 70°; 28°; 0%; 0°; 29°; 29°; 38°; 34°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-04-25; 01:10:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 67%; 0%; 0%; 0%; 100.0%; 403°; 70°; 28°; 0%; 0°; 29°; 29°; 38°; 38°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-04-25; 01:11:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 49°; 59°; 67%; 0%; 0%; 0%; 100.0%; 403°; 70°; 28°; 0%; 0°; 29°; 29°; 38°; 42°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-04-25; 01:12:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 403°; 70°; 28°; 0%; 0°; 29°; 29°; 38°; 44°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-04-25; 01:13:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 66%; 0%; 0%; 0%; 100.0%; 403°; 70°; 28°; 0%; 0°; 29°; 29°; 38°; 41°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-04-25; 01:14:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 66%; 0%; 0%; 0%; 100.0%; 403°; 70°; 28°; 0%; 0°; 29°; 29°; 38°; 36°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.21A; 
2024-04-25; 01:15:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 66%; 0%; 0%; 0%; 100.0%; 403°; 70°; 28°; 0%; 0°; 29°; 29°; 38°; 34°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-04-25; 01:16:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 100.0%; 403°; 70°; 28°; 0%; 0°; 29°; 29°; 38°; 33°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-04-25; 01:17:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 66%; 0%; 0%; 0%; 100.0%; 403°; 70°; 28°; 0%; 0°; 29°; 29°; 38°; 36°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-04-25; 01:18:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 66%; 0%; 0%; 0%; 100.0%; 403°; 70°; 28°; 0%; 0°; 29°; 28°; 38°; 42°; 127°; 127°; 10872; 16630h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-04-25; 01:19:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 402°; 70°; 28°; 0%; 0°; 29°; 29°; 38°; 45°; 127°; 127°; 10872; 16630h; 33°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.23A; 
