Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-05-27; 00:00:55; übergangsbetr.;   Brenner Aus  ; 1; 0; 25°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 51°; 38°; 0%; 15°; 0°; 24°; 0°; 22°; 127°; 127°; 10880; 16637h; 28°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.11A; 
2024-05-27; 00:01:55; übergangsbetr.;   Brenner Aus  ; 1; 0; 25°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 51°; 38°; 0%; 15°; 0°; 24°; 0°; 22°; 127°; 127°; 10880; 16637h; 28°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.13A; 
2024-05-27; 00:02:55; übergangsbetr.;   Brenner Aus  ; 1; 0; 25°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 51°; 38°; 0%; 15°; 0°; 24°; 0°; 22°; 127°; 127°; 10880; 16637h; 28°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.13A; 
2024-05-27; 00:03:55; übergangsbetr.;   Brenner Aus  ; 1; 0; 25°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 51°; 38°; 0%; 15°; 0°; 24°; 0°; 22°; 127°; 127°; 10880; 16637h; 28°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.11A; 
2024-05-27; 00:04:55; übergangsbetr.;   Brenner Aus  ; 1; 0; 25°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 51°; 38°; 0%; 15°; 0°; 24°; 0°; 22°; 127°; 127°; 10880; 16637h; 28°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.13A; 
2024-05-27; 00:05:55; übergangsbetr.;   Brenner Aus  ; 1; 0; 25°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 51°; 38°; 0%; 15°; 0°; 24°; 0°; 22°; 127°; 127°; 10880; 16637h; 28°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.13A; 
2024-05-27; 00:06:55; übergangsbetr.;   Brenner Aus  ; 1; 0; 25°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 51°; 38°; 0%; 15°; 0°; 24°; 0°; 22°; 127°; 127°; 10880; 16637h; 28°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.11A; 
2024-05-27; 00:07:55; übergangsbetr.;   Brenner Aus  ; 1; 0; 25°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 51°; 38°; 0%; 15°; 0°; 24°; 0°; 22°; 127°; 127°; 10880; 16637h; 28°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.11A; 
2024-05-27; 00:08:55; übergangsbetr.;   Brenner Aus  ; 1; 0; 25°; 28°; 38°; 54%; 0%; 0%; 0%; 100.0%; 398°; 51°; 38°; 0%; 15°; 0°; 24°; 0°; 22°; 127°; 127°; 10880; 16637h; 28°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.13A; 
2024-05-27; 00:09:55; übergangsbetr.;   Brenner Aus  ; 1; 0; 25°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 51°; 38°; 0%; 15°; 0°; 24°; 0°; 22°; 127°; 127°; 10880; 16637h; 28°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.13A; 
2024-05-27; 00:10:55; übergangsbetr.;   Brenner Aus  ; 1; 0; 25°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 51°; 38°; 0%; 15°; 0°; 24°; 0°; 22°; 127°; 127°; 10880; 16637h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.13A; 
2024-05-27; 00:11:55; übergangsbetr.;   Brenner Aus  ; 1; 0; 25°; 28°; 38°; 54%; 0%; 0%; 0%; 100.0%; 398°; 51°; 38°; 0%; 15°; 0°; 24°; 0°; 22°; 127°; 127°; 10880; 16637h; 28°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.11A; 
2024-05-27; 00:12:55; übergangsbetr.;   Brenner Aus  ; 1; 0; 25°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 51°; 38°; 0%; 15°; 0°; 24°; 0°; 22°; 127°; 127°; 10880; 16637h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.13A; 
2024-05-27; 00:13:55; übergangsbetr.;   Brenner Aus  ; 1; 0; 25°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 51°; 38°; 0%; 15°; 0°; 24°; 0°; 22°; 127°; 127°; 10880; 16637h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.13A; 
2024-05-27; 00:14:55; übergangsbetr.;   Brenner Aus  ; 1; 0; 25°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 51°; 38°; 0%; 15°; 0°; 24°; 0°; 22°; 127°; 127°; 10880; 16637h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.13A; 
2024-05-27; 00:15:55; übergangsbetr.;   Brenner Aus  ; 1; 0; 25°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 51°; 38°; 0%; 15°; 0°; 24°; 0°; 22°; 127°; 127°; 10880; 16637h; 27°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.11A; 
