Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-08-01; 00:00:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 32°; 42°; 56%; 0%; 0%; 0%; 100.0%; 399°; 56°; 42°; 0%; 22°; 0°; 28°; 0°; 26°; 127°; 127°; 10892; 16657h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-08-01; 00:01:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 31°; 32°; 42°; 57%; 0%; 0%; 0%; 100.0%; 399°; 56°; 42°; 0%; 22°; 0°; 28°; 0°; 26°; 127°; 127°; 10892; 16657h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-08-01; 00:02:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 31°; 32°; 42°; 56%; 0%; 0%; 0%; 100.0%; 399°; 56°; 42°; 0%; 22°; 0°; 28°; 0°; 26°; 127°; 127°; 10892; 16657h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-08-01; 00:03:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 31°; 32°; 42°; 57%; 0%; 0%; 0%; 100.0%; 399°; 56°; 42°; 0%; 22°; 0°; 28°; 0°; 26°; 127°; 127°; 10892; 16657h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-08-01; 00:04:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 32°; 32°; 42°; 57%; 0%; 0%; 0%; 100.0%; 399°; 56°; 42°; 0%; 22°; 0°; 28°; 0°; 26°; 127°; 127°; 10892; 16657h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-08-01; 00:05:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 31°; 32°; 42°; 56%; 0%; 0%; 0%; 100.0%; 399°; 56°; 42°; 0%; 22°; 0°; 28°; 0°; 26°; 127°; 127°; 10892; 16657h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-08-01; 00:06:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 31°; 32°; 42°; 57%; 0%; 0%; 0%; 100.0%; 399°; 56°; 42°; 0%; 22°; 0°; 28°; 0°; 26°; 127°; 127°; 10892; 16657h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-08-01; 00:07:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 31°; 32°; 42°; 56%; 0%; 0%; 0%; 100.0%; 399°; 56°; 42°; 0%; 22°; 0°; 28°; 0°; 26°; 127°; 127°; 10892; 16657h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-08-01; 00:08:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 31°; 32°; 42°; 57%; 0%; 0%; 0%; 100.0%; 399°; 56°; 42°; 0%; 22°; 0°; 28°; 0°; 26°; 127°; 127°; 10892; 16657h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-08-01; 00:09:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 31°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 56°; 42°; 0%; 22°; 0°; 28°; 0°; 26°; 127°; 127°; 10892; 16657h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-08-01; 00:10:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 31°; 32°; 42°; 57%; 0%; 0%; 0%; 100.0%; 399°; 55°; 42°; 0%; 22°; 0°; 28°; 0°; 26°; 127°; 127°; 10892; 16657h; 32°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
