Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-10-20; 00:00:03; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 30°; 40°; 56%; 0%; 0%; 0%; 100.0%; 399°; 38°; 26°; 0%; 10°; 24°; 31°; 28°; 28°; 127°; 127°; 10912; 16695h; 30°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.85A; 
2024-10-20; 00:01:03; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 30°; 40°; 56%; 0%; 0%; 0%; 100.0%; 399°; 38°; 26°; 0%; 10°; 24°; 31°; 28°; 28°; 127°; 127°; 10912; 16695h; 30°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.25A; 
2024-10-20; 00:02:03; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 30°; 40°; 56%; 0%; 0%; 0%; 100.0%; 399°; 38°; 26°; 0%; 10°; 24°; 32°; 28°; 28°; 127°; 127°; 10912; 16695h; 30°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.28A; 
2024-10-20; 00:03:03; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 30°; 40°; 56%; 0%; 0%; 0%; 100.0%; 399°; 38°; 26°; 0%; 10°; 24°; 31°; 28°; 28°; 127°; 127°; 10912; 16695h; 30°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.25A; 
2024-10-20; 00:04:03; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 30°; 40°; 56%; 0%; 0%; 0%; 100.0%; 399°; 38°; 26°; 0%; 10°; 24°; 31°; 28°; 28°; 127°; 127°; 10912; 16695h; 30°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.23A; 
2024-10-20; 00:05:03; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 30°; 40°; 56%; 0%; 0%; 0%; 100.0%; 399°; 38°; 26°; 0%; 10°; 24°; 31°; 28°; 28°; 127°; 127°; 10912; 16695h; 30°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.21A; 
2024-10-20; 00:06:03; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 30°; 40°; 56%; 0%; 0%; 0%; 100.0%; 399°; 38°; 26°; 0%; 10°; 24°; 31°; 28°; 28°; 127°; 127°; 10912; 16695h; 30°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.23A; 
2024-10-20; 00:07:03; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 30°; 40°; 56%; 0%; 0%; 0%; 100.0%; 399°; 38°; 26°; 0%; 10°; 24°; 31°; 28°; 28°; 127°; 127°; 10912; 16695h; 30°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.25A; 
2024-10-20; 00:08:03; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 30°; 40°; 56%; 0%; 0%; 0%; 100.0%; 399°; 38°; 26°; 0%; 10°; 24°; 31°; 28°; 28°; 127°; 127°; 10912; 16695h; 30°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.23A; 
2024-10-20; 00:09:03; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 30°; 40°; 56%; 0%; 0%; 0%; 100.0%; 399°; 38°; 26°; 0%; 10°; 24°; 32°; 28°; 28°; 127°; 127°; 10912; 16695h; 30°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.28A; 
2024-10-20; 00:10:03; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 30°; 40°; 56%; 0%; 0%; 0%; 100.0%; 399°; 38°; 26°; 0%; 10°; 24°; 31°; 28°; 28°; 127°; 127°; 10912; 16695h; 30°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.28A; 
