Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-10-10; 00:00:57; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 167°; 100%; 39%; 65%; 95%; 77.4%; 428°; 67°; 28°; 62%; 12°; 24°; 32°; 26°; 28°; 127°; 127°; 10907; 16685h; 36°; 80°; 28°; 17%; AUS; OFFEN; TROCKEN; 2.50A; 
2024-10-10; 00:11:57; übergangsbetr.;    Heizen      ; 1; 0; 77°; 160°; 168°; 99%; 39%; 65%; 95%; 75.6%; 433°; 71°; 31°; 62%; 12°; 24°; 32°; 26°; 26°; 127°; 127°; 10907; 16685h; 38°; 80°; 28°; 16%; AUS; OFFEN; TROCKEN; 2.57A; 
2024-10-10; 00:12:57; übergangsbetr.;    Heizen      ; 1; 0; 77°; 159°; 168°; 100%; 39%; 65%; 95%; 75.4%; 433°; 71°; 32°; 62%; 12°; 24°; 32°; 26°; 26°; 127°; 127°; 10907; 16685h; 38°; 80°; 28°; 16%; AUS; OFFEN; TROCKEN; 2.21A; 
2024-10-10; 00:13:57; übergangsbetr.;    Heizen      ; 1; 0; 77°; 159°; 168°; 100%; 39%; 65%; 95%; 75.3%; 433°; 71°; 32°; 62%; 12°; 24°; 32°; 26°; 26°; 127°; 127°; 10907; 16685h; 38°; 80°; 28°; 16%; AUS; OFFEN; TROCKEN; 2.74A; 
2024-10-10; 00:14:57; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 168°; 100%; 39%; 65%; 95%; 75.1%; 433°; 72°; 32°; 62%; 12°; 24°; 32°; 26°; 26°; 127°; 127°; 10907; 16685h; 38°; 80°; 28°; 16%; AUS; OFFEN; TROCKEN; 2.91A; 
2024-10-10; 00:15:58; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 166°; 98%; 39%; 65%; 95%; 75.0%; 433°; 72°; 33°; 62%; 12°; 24°; 32°; 26°; 26°; 127°; 127°; 10907; 16686h; 38°; 80°; 28°; 16%; AUS; OFFEN; TROCKEN; 2.12A; 
2024-10-10; 00:16:58; übergangsbetr.;    Heizen      ; 1; 0; 77°; 159°; 167°; 100%; 39%; 65%; 95%; 74.8%; 433°; 72°; 34°; 62%; 12°; 24°; 32°; 26°; 26°; 127°; 127°; 10907; 16686h; 38°; 80°; 28°; 16%; AUS; OFFEN; TROCKEN; 3.10A; 
2024-10-10; 00:17:58; übergangsbetr.;    Heizen      ; 1; 0; 76°; 157°; 167°; 100%; 39%; 65%; 95%; 74.6%; 433°; 72°; 34°; 56%; 12°; 24°; 32°; 26°; 26°; 127°; 127°; 10907; 16686h; 38°; 80°; 28°; 16%; AUS; OFFEN; TROCKEN; 3.12A; 
2024-10-10; 00:18:58; übergangsbetr.;    Heizen      ; 1; 0; 77°; 157°; 164°; 98%; 38%; 64%; 93%; 74.5%; 433°; 72°; 36°; 61%; 12°; 24°; 32°; 26°; 26°; 127°; 127°; 10907; 16686h; 38°; 80°; 28°; 16%; AUS; OFFEN; TROCKEN; 2.99A; 
2024-10-10; 00:19:58; übergangsbetr.;    Heizen      ; 1; 0; 77°; 157°; 165°; 100%; 39%; 65%; 95%; 74.3%; 433°; 72°; 36°; 61%; 12°; 24°; 32°; 26°; 26°; 127°; 127°; 10907; 16686h; 38°; 80°; 28°; 16%; AUS; OFFEN; TROCKEN; 2.99A; 
2024-10-10; 00:20:58; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 166°; 100%; 39%; 65%; 95%; 74.1%; 433°; 72°; 38°; 61%; 12°; 24°; 32°; 26°; 26°; 127°; 127°; 10907; 16686h; 38°; 80°; 28°; 16%; AUS; OFFEN; TROCKEN; 3.01A; 
2024-10-10; 00:21:58; übergangsbetr.;    Heizen      ; 1; 0; 77°; 159°; 166°; 100%; 38%; 64%; 94%; 74.0%; 434°; 72°; 39°; 61%; 12°; 24°; 32°; 26°; 26°; 127°; 127°; 10907; 16686h; 38°; 80°; 28°; 16%; AUS; OFFEN; TROCKEN; 2.27A; 
2024-10-10; 00:22:58; übergangsbetr.;    Heizen      ; 1; 0; 77°; 159°; 167°; 99%; 38%; 64%; 94%; 73.8%; 435°; 74°; 41°; 61%; 12°; 24°; 32°; 26°; 26°; 127°; 127°; 10907; 16686h; 39°; 80°; 28°; 16%; AUS; OFFEN; TROCKEN; 2.46A; 
2024-10-10; 00:23:58; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 167°; 100%; 39%; 65%; 95%; 73.7%; 435°; 74°; 43°; 61%; 12°; 24°; 32°; 26°; 26°; 127°; 127°; 10907; 16686h; 39°; 80°; 28°; 16%; AUS; OFFEN; TROCKEN; 2.02A; 
2024-10-10; 00:24:58; übergangsbetr.;    Heizen      ; 1; 0; 77°; 159°; 168°; 100%; 39%; 65%; 95%; 73.5%; 435°; 74°; 45°; 61%; 12°; 24°; 32°; 26°; 26°; 127°; 127°; 10907; 16686h; 39°; 80°; 28°; 16%; AUS; OFFEN; TROCKEN; 2.29A; 
2024-10-10; 00:25:58; übergangsbetr.;    Heizen      ; 1; 0; 77°; 159°; 168°; 100%; 39%; 65%; 95%; 73.3%; 435°; 74°; 47°; 61%; 12°; 24°; 32°; 26°; 26°; 127°; 127°; 10907; 16686h; 39°; 80°; 29°; 15%; AUS; OFFEN; TROCKEN; 2.29A; 
2024-10-10; 00:26:58; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 168°; 100%; 39%; 65%; 95%; 73.2%; 435°; 74°; 50°; 61%; 12°; 24°; 32°; 26°; 26°; 127°; 127°; 10907; 16686h; 39°; 80°; 29°; 15%; AUS; OFFEN; TROCKEN; 2.86A; 
2024-10-10; 00:27:58; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 168°; 100%; 39%; 65%; 95%; 73.0%; 435°; 74°; 52°; 61%; 12°; 24°; 32°; 26°; 26°; 127°; 127°; 10907; 16686h; 39°; 80°; 29°; 15%; AUS; OFFEN; TROCKEN; 2.23A; 
2024-10-10; 00:28:58; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 168°; 100%; 39%; 65%; 95%; 72.9%; 435°; 74°; 54°; 61%; 12°; 24°; 32°; 26°; 26°; 127°; 127°; 10907; 16686h; 39°; 80°; 29°; 15%; AUS; OFFEN; TROCKEN; 2.23A; 
2024-10-10; 00:29:58; übergangsbetr.;    Heizen      ; 1; 0; 77°; 158°; 169°; 100%; 39%; 65%; 95%; 72.7%; 436°; 74°; 55°; 61%; 12°; 24°; 32°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 15%; AUS; OFFEN; TROCKEN; 3.05A; 
2024-10-10; 00:30:58; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 160°; 173°; 100%; 100%; 100%; 0%; 72.7%; 436°; 74°; 57°; 56%; 12°; 24°; 32°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 15%; AUS; OFFEN; TROCKEN; 1.29A; 
2024-10-10; 00:31:58; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 149°; 179°; 100%; 100%; 100%; 0%; 72.7%; 436°; 75°; 58°; 43%; 12°; 24°; 32°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 15%; AUS; OFFEN; TROCKEN; 1.34A; 
2024-10-10; 00:32:58; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 139°; 178°; 96%; 100%; 100%; 0%; 72.7%; 435°; 75°; 60°; 49%; 12°; 24°; 33°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 1.34A; 
2024-10-10; 00:33:58; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 130°; 180°; 99%; 100%; 100%; 0%; 72.7%; 434°; 75°; 61°; 49%; 12°; 24°; 33°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 1.34A; 
2024-10-10; 00:34:58; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 123°; 182°; 100%; 100%; 100%; 0%; 72.7%; 432°; 75°; 62°; 49%; 12°; 24°; 32°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 1.32A; 
2024-10-10; 00:35:58; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 118°; 189°; 100%; 100%; 100%; 100%; 72.5%; 431°; 75°; 63°; 41%; 12°; 24°; 32°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 2.31A; 
2024-10-10; 00:36:58; übergangsbetr.;   Abreinigen   ; 1; 0; 75°; 124°; 194°; 100%; 100%; 100%; 100%; 72.4%; 430°; 75°; 64°; 40%; 12°; 24°; 32°; 26°; 25°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 2.18A; 
2024-10-10; 00:37:58; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 139°; 195°; 100%; 100%; 100%; 100%; 72.2%; 430°; 75°; 64°; 40%; 12°; 24°; 33°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 2.33A; 
2024-10-10; 00:38:58; übergangsbetr.;   Abreinigen   ; 1; 0; 77°; 145°; 191°; 99%; 100%; 100%; 0%; 72.2%; 430°; 75°; 64°; 54%; 12°; 24°; 33°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 1.36A; 
2024-10-10; 00:39:58; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 135°; 195°; 100%; 100%; 100%; 0%; 72.2%; 430°; 75°; 66°; 49%; 12°; 24°; 33°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 1.32A; 
2024-10-10; 00:40:58; übergangsbetr.;   Abreinigen   ; 1; 0; 75°; 125°; 204°; 100%; 100%; 100%; 0%; 72.2%; 430°; 75°; 66°; 40%; 12°; 24°; 33°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 1.29A; 
2024-10-10; 00:41:58; übergangsbetr.;   Abreinigen   ; 1; 0; 74°; 119°; 210°; 100%; 100%; 100%; 0%; 72.2%; 429°; 75°; 66°; 40%; 12°; 24°; 33°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 1.27A; 
2024-10-10; 00:42:58; übergangsbetr.;   Abreinigen   ; 1; 0; 74°; 112°; 217°; 100%; 100%; 100%; 0%; 72.2%; 428°; 75°; 67°; 40%; 12°; 24°; 33°; 26°; 28°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 1.32A; 
2024-10-10; 00:43:58; übergangsbetr.;    Heizen      ; 1; 0; 74°; 108°; 212°; 100%; 39%; 65%; 95%; 72.0%; 426°; 75°; 68°; 0%; 12°; 24°; 33°; 26°; 28°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 2.29A; 
2024-10-10; 00:44:58; übergangsbetr.;    Heizen      ; 1; 0; 72°; 111°; 207°; 99%; 39%; 65%; 95%; 71.9%; 425°; 75°; 68°; 0%; 12°; 23°; 33°; 26°; 31°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 2.33A; 
2024-10-10; 00:45:58; übergangsbetr.;    Heizen      ; 1; 0; 72°; 122°; 205°; 99%; 38%; 64%; 94%; 71.7%; 425°; 75°; 69°; 0%; 12°; 23°; 33°; 26°; 31°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 2.88A; 
2024-10-10; 00:46:58; übergangsbetr.;    Heizen      ; 1; 0; 74°; 131°; 197°; 99%; 39%; 65%; 95%; 71.6%; 426°; 75°; 70°; 44%; 12°; 23°; 33°; 26°; 28°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 3.08A; 
2024-10-10; 00:47:58; übergangsbetr.;    Heizen      ; 1; 0; 74°; 138°; 196°; 100%; 39%; 65%; 95%; 71.4%; 426°; 75°; 70°; 42%; 12°; 23°; 34°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 3.08A; 
2024-10-10; 00:48:58; übergangsbetr.;    Heizen      ; 1; 0; 76°; 142°; 189°; 98%; 38%; 64%; 93%; 71.2%; 428°; 74°; 70°; 53%; 12°; 23°; 34°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 3.08A; 
2024-10-10; 00:49:58; übergangsbetr.; Abst.Warten   1; 1; 0; 76°; 143°; 187°; 100%; 35%; 40%; 0%; 71.1%; 429°; 75°; 71°; 50%; 12°; 23°; 34°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 1.74A; 
2024-10-10; 00:50:58; übergangsbetr.; Abst.Warten   1; 1; 0; 76°; 134°; 189°; 96%; 35%; 40%; 0%; 71.1%; 429°; 75°; 72°; 49%; 12°; 23°; 33°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 1.32A; 
2024-10-10; 00:51:58; übergangsbetr.; Abst.Warten   1; 1; 0; 77°; 126°; 189°; 98%; 35%; 40%; 0%; 71.1%; 429°; 76°; 72°; 54%; 12°; 23°; 33°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 1.32A; 
2024-10-10; 00:52:58; übergangsbetr.; Abst.Warten   1; 1; 0; 78°; 121°; 187°; 99%; 35%; 40%; 0%; 71.1%; 428°; 76°; 72°; 64%; 12°; 23°; 33°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 1.42A; 
2024-10-10; 00:53:58; übergangsbetr.; Abst.Warten   1; 1; 0; 78°; 115°; 191°; 100%; 35%; 40%; 0%; 71.1%; 428°; 76°; 74°; 0%; 12°; 23°; 33°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.10A; 
2024-10-10; 00:54:58; übergangsbetr.; Abst.Warten   1; 1; 0; 78°; 111°; 190°; 98%; 35%; 40%; 0%; 71.1%; 426°; 76°; 74°; 70%; 12°; 23°; 33°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 2.02A; 
2024-10-10; 00:55:58; übergangsbetr.; Abst.Warten   1; 1; 0; 78°; 108°; 191°; 100%; 35%; 40%; 0%; 71.1%; 425°; 76°; 74°; 75%; 12°; 23°; 34°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.08A; 
2024-10-10; 00:56:58; übergangsbetr.; Abst.Warten   1; 1; 0; 77°; 105°; 197°; 100%; 35%; 40%; 0%; 71.1%; 424°; 76°; 74°; 0%; 12°; 23°; 34°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.02A; 
2024-10-10; 00:57:58; übergangsbetr.; Abst.Warten   1; 1; 0; 78°; 103°; 194°; 99%; 35%; 40%; 0%; 71.1%; 424°; 76°; 74°; 82%; 12°; 23°; 34°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.02A; 
2024-10-10; 00:58:58; übergangsbetr.; Abst.Warten   1; 1; 0; 78°; 100°; 195°; 100%; 35%; 40%; 0%; 71.1%; 423°; 76°; 74°; 85%; 12°; 23°; 34°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.16A; 
2024-10-10; 00:59:58; übergangsbetr.; Abst.Warten   2; 1; 0; 78°; 97°; 199°; 98%; 0%; 0%; 0%; 71.1%; 422°; 76°; 74°; 0%; 12°; 23°; 34°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 0.25A; 
2024-10-10; 01:00:58; übergangsbetr.; Abst.Warten   2; 1; 0; 78°; 95°; 200°; 96%; 0%; 0%; 0%; 71.1%; 420°; 76°; 74°; 0%; 12°; 23°; 34°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 0.25A; 
2024-10-10; 01:01:58; übergangsbetr.; Abst.Warten   2; 1; 0; 78°; 94°; 199°; 96%; 0%; 0%; 0%; 71.1%; 420°; 76°; 74°; 0%; 12°; 23°; 34°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 0.23A; 
2024-10-10; 01:02:58; übergangsbetr.; Abst.Warten   2; 1; 0; 78°; 92°; 201°; 94%; 0%; 0%; 0%; 71.1%; 419°; 75°; 74°; 0%; 12°; 23°; 34°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 0.21A; 
2024-10-10; 01:03:58; übergangsbetr.; Abst.Warten   2; 1; 0; 78°; 91°; 204°; 94%; 0%; 0%; 0%; 71.1%; 419°; 75°; 74°; 0%; 12°; 23°; 34°; 26°; 26°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 0.25A; 
2024-10-10; 01:04:57; übergangsbetr.; Abst.Warten   2; 1; 0; 78°; 89°; 205°; 93%; 0%; 0%; 0%; 71.1%; 418°; 75°; 74°; 0%; 12°; 23°; 34°; 26°; 25°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 0.23A; 
2024-10-10; 01:05:57; übergangsbetr.; Abst.Warten   2; 1; 0; 78°; 88°; 206°; 92%; 0%; 0%; 0%; 71.1%; 418°; 75°; 74°; 0%; 12°; 23°; 34°; 26°; 25°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 0.21A; 
2024-10-10; 01:06:57; übergangsbetr.; Abst.Warten   2; 1; 0; 79°; 87°; 202°; 91%; 0%; 0%; 0%; 71.1%; 417°; 75°; 74°; 100%; 12°; 23°; 34°; 26°; 25°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 0.53A; 
2024-10-10; 01:07:57; übergangsbetr.; Abst.Warten   2; 1; 0; 78°; 86°; 207°; 91%; 0%; 0%; 0%; 71.1%; 417°; 75°; 74°; 0%; 12°; 23°; 35°; 26°; 25°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 0.25A; 
2024-10-10; 01:08:57; übergangsbetr.; Abst.Warten   2; 1; 0; 78°; 85°; 210°; 90%; 0%; 0%; 0%; 71.1%; 416°; 75°; 74°; 0%; 12°; 23°; 35°; 26°; 25°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 0.23A; 
2024-10-10; 01:09:57; übergangsbetr.; Abst.Warten   2; 1; 0; 79°; 84°; 205°; 86%; 0%; 0%; 0%; 71.1%; 416°; 75°; 74°; 100%; 12°; 23°; 35°; 26°; 24°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 0.38A; 
2024-10-10; 01:10:57; übergangsbetr.; Abst.Warten   2; 1; 0; 78°; 83°; 211°; 89%; 0%; 0%; 0%; 71.1%; 416°; 75°; 74°; 0%; 12°; 23°; 35°; 26°; 25°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 0.21A; 
2024-10-10; 01:11:57; übergangsbetr.; Abst.Warten   2; 1; 0; 78°; 83°; 214°; 89%; 0%; 0%; 0%; 71.1%; 414°; 75°; 74°; 0%; 12°; 23°; 35°; 26°; 24°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 0.21A; 
2024-10-10; 01:12:57; übergangsbetr.; Abst.Warten   2; 1; 0; 78°; 82°; 213°; 88%; 0%; 0%; 0%; 71.1%; 414°; 74°; 74°; 0%; 12°; 23°; 35°; 26°; 24°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 0.25A; 
2024-10-10; 01:13:58; übergangsbetr.; Abst.Warten   2; 1; 0; 78°; 82°; 215°; 87%; 0%; 0%; 0%; 71.1%; 414°; 74°; 74°; 0%; 12°; 23°; 35°; 26°; 24°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 0.21A; 
2024-10-10; 01:14:58; übergangsbetr.; Abst.Warten   2; 1; 0; 78°; 81°; 216°; 88%; 0%; 0%; 0%; 71.1%; 414°; 74°; 74°; 0%; 12°; 23°; 36°; 26°; 24°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 0.21A; 
2024-10-10; 01:15:57; übergangsbetr.; Abst.Warten   2; 1; 0; 78°; 81°; 217°; 88%; 0%; 0%; 0%; 71.1%; 413°; 74°; 74°; 0%; 12°; 23°; 36°; 26°; 24°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 0.23A; 
2024-10-10; 01:16:57; übergangsbetr.; Abst.Warten   2; 1; 0; 78°; 80°; 220°; 87%; 0%; 0%; 0%; 71.1%; 413°; 74°; 74°; 0%; 12°; 23°; 36°; 26°; 24°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 0.25A; 
2024-10-10; 01:17:57; übergangsbetr.; Abst.Warten   2; 1; 0; 78°; 80°; 219°; 87%; 0%; 0%; 0%; 71.1%; 413°; 74°; 74°; 0%; 12°; 23°; 36°; 26°; 24°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 0.23A; 
2024-10-10; 01:18:57; übergangsbetr.; Abst.Warten   2; 1; 0; 78°; 80°; 223°; 87%; 0%; 0%; 0%; 71.1%; 413°; 74°; 74°; 0%; 12°; 23°; 36°; 26°; 24°; 127°; 127°; 10907; 16686h; 40°; 80°; 29°; 14%; AUS; OFFEN; TROCKEN; 0.21A; 
