Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-10-03; 00:00:26; übergangsbetr.;   Brenner Aus  ; 1; 0; 29°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 398°; 54°; 39°; 0%; 8°; 0°; 25°; 0°; 24°; 127°; 127°; 10902; 16677h; 29°; 80°; 24°; 17%; AUS; ZU; TROCKEN; 0.13A; 
2024-10-03; 00:01:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 29°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 398°; 54°; 39°; 0%; 8°; 0°; 25°; 0°; 24°; 127°; 127°; 10902; 16677h; 29°; 80°; 24°; 17%; AUS; ZU; TROCKEN; 0.17A; 
2024-10-03; 00:02:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 29°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 398°; 54°; 39°; 0%; 8°; 0°; 25°; 0°; 24°; 127°; 127°; 10902; 16677h; 29°; 80°; 24°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2024-10-03; 00:03:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 29°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 398°; 54°; 39°; 0%; 8°; 0°; 25°; 0°; 24°; 127°; 127°; 10902; 16677h; 29°; 80°; 24°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2024-10-03; 00:04:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 29°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 398°; 54°; 39°; 0%; 8°; 0°; 25°; 0°; 24°; 127°; 127°; 10902; 16677h; 29°; 80°; 24°; 17%; AUS; ZU; TROCKEN; 0.19A; 
2024-10-03; 00:05:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 29°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 398°; 54°; 39°; 0%; 8°; 0°; 24°; 0°; 24°; 127°; 127°; 10902; 16677h; 29°; 80°; 24°; 17%; AUS; ZU; TROCKEN; 0.17A; 
2024-10-03; 00:06:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 29°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 398°; 54°; 39°; 0%; 8°; 0°; 25°; 0°; 24°; 127°; 127°; 10902; 16677h; 29°; 80°; 24°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2024-10-03; 00:07:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 29°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 398°; 54°; 39°; 0%; 8°; 0°; 25°; 0°; 24°; 127°; 127°; 10902; 16677h; 29°; 80°; 24°; 17%; AUS; ZU; TROCKEN; 0.19A; 
2024-10-03; 00:08:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 29°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 398°; 54°; 39°; 0%; 8°; 0°; 25°; 0°; 24°; 127°; 127°; 10902; 16677h; 29°; 80°; 24°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2024-10-03; 00:09:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 29°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 398°; 54°; 39°; 0%; 8°; 0°; 25°; 0°; 24°; 127°; 127°; 10902; 16677h; 29°; 80°; 24°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2024-10-03; 00:10:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 29°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 398°; 54°; 39°; 0%; 8°; 0°; 24°; 0°; 24°; 127°; 127°; 10902; 16677h; 29°; 80°; 24°; 17%; AUS; ZU; TROCKEN; 0.17A; 
