Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-03-11; 00:00:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 404°; 72°; 29°; 0%; 5°; 27°; 26°; 36°; 36°; 127°; 127°; 11148; 17088h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-11; 00:01:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 404°; 72°; 29°; 0%; 5°; 26°; 26°; 36°; 36°; 127°; 127°; 11148; 17088h; 35°; 80°; 29°; 22%; AN; ZU; TROCKEN; 0.25A; 
2025-03-11; 00:02:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 404°; 72°; 29°; 0%; 5°; 26°; 26°; 36°; 36°; 127°; 127°; 11148; 17088h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-11; 00:03:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 404°; 72°; 29°; 0%; 5°; 26°; 26°; 36°; 36°; 127°; 127°; 11148; 17088h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-11; 00:04:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 404°; 72°; 29°; 0%; 5°; 26°; 27°; 36°; 36°; 127°; 127°; 11148; 17088h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-11; 00:05:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 404°; 72°; 29°; 0%; 5°; 26°; 34°; 36°; 36°; 127°; 127°; 11148; 17088h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-11; 00:06:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 404°; 72°; 29°; 0%; 5°; 26°; 27°; 36°; 38°; 127°; 127°; 11148; 17088h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-11; 00:07:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 404°; 72°; 29°; 0%; 5°; 26°; 26°; 36°; 38°; 127°; 127°; 11148; 17088h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-03-11; 00:08:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 404°; 72°; 29°; 0%; 5°; 26°; 26°; 36°; 38°; 127°; 127°; 11148; 17088h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-11; 00:09:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 404°; 72°; 29°; 0%; 5°; 26°; 26°; 36°; 39°; 127°; 127°; 11148; 17088h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-03-11; 00:10:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 404°; 72°; 29°; 0%; 5°; 26°; 25°; 36°; 38°; 127°; 127°; 11148; 17088h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.17A; 
2025-03-11; 00:11:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 404°; 72°; 29°; 0%; 5°; 26°; 25°; 36°; 36°; 127°; 127°; 11148; 17088h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-11; 00:12:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 404°; 72°; 29°; 0%; 5°; 26°; 26°; 36°; 35°; 127°; 127°; 11148; 17088h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-11; 00:13:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 404°; 72°; 29°; 0%; 4°; 26°; 26°; 36°; 34°; 127°; 127°; 11148; 17088h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-11; 00:14:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 404°; 72°; 29°; 0%; 4°; 26°; 26°; 36°; 34°; 127°; 127°; 11148; 17088h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-11; 00:15:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 51°; 61°; 69%; 0%; 0%; 0%; 100.0%; 404°; 72°; 29°; 0%; 4°; 26°; 26°; 36°; 34°; 127°; 127°; 11148; 17088h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
