Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-01-17; 00:00:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 70°; 26°; 0%; -4°; 31°; 30°; 43°; 44°; 127°; 127°; 11056; 16934h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-17; 00:01:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 70°; 26°; 0%; -4°; 30°; 30°; 43°; 44°; 127°; 127°; 11056; 16934h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-17; 00:02:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 70°; 26°; 0%; -4°; 30°; 30°; 43°; 44°; 127°; 127°; 11056; 16934h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-17; 00:03:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 70°; 26°; 0%; -4°; 30°; 30°; 43°; 44°; 127°; 127°; 11056; 16934h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-17; 00:04:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 70°; 26°; 0%; -4°; 30°; 30°; 43°; 44°; 127°; 127°; 11056; 16934h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-17; 00:05:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 70°; 26°; 0%; -4°; 30°; 30°; 43°; 44°; 127°; 127°; 11056; 16934h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-17; 00:06:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 70°; 26°; 0%; -4°; 30°; 31°; 43°; 44°; 127°; 127°; 11056; 16934h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-17; 00:07:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 70°; 26°; 0%; -4°; 30°; 34°; 43°; 44°; 127°; 127°; 11056; 16934h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-17; 00:08:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 70°; 26°; 0%; -4°; 30°; 30°; 43°; 43°; 127°; 127°; 11056; 16934h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-17; 00:09:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 70°; 26°; 0%; -4°; 30°; 30°; 43°; 42°; 127°; 127°; 11056; 16934h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-17; 00:10:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 70°; 26°; 0%; -4°; 30°; 30°; 43°; 42°; 127°; 127°; 11056; 16934h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
