Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-04-28; 00:00:41; übergangsbetr.;   Brenner Aus  ; 1; 0; 29°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 399°; 41°; 26°; 0%; 8°; 26°; 23°; 30°; 32°; 127°; 127°; 10874; 16633h; 29°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.23A; 
2024-04-28; 00:01:41; übergangsbetr.;   Brenner Aus  ; 1; 0; 29°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 399°; 41°; 26°; 0%; 8°; 26°; 23°; 30°; 30°; 127°; 127°; 10874; 16633h; 29°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.21A; 
2024-04-28; 00:02:41; übergangsbetr.;   Brenner Aus  ; 1; 0; 29°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 399°; 41°; 26°; 0%; 8°; 26°; 24°; 30°; 29°; 127°; 127°; 10874; 16633h; 29°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.28A; 
2024-04-28; 00:03:41; übergangsbetr.;   Brenner Aus  ; 1; 0; 29°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 399°; 41°; 26°; 0%; 8°; 25°; 24°; 30°; 28°; 127°; 127°; 10874; 16633h; 29°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.23A; 
2024-04-28; 00:04:41; übergangsbetr.;   Brenner Aus  ; 1; 0; 29°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 399°; 41°; 26°; 0%; 8°; 25°; 24°; 30°; 26°; 127°; 127°; 10874; 16633h; 29°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.19A; 
2024-04-28; 00:05:41; übergangsbetr.;   Brenner Aus  ; 1; 0; 29°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 399°; 41°; 26°; 0%; 8°; 25°; 24°; 30°; 26°; 127°; 127°; 10874; 16633h; 29°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.25A; 
2024-04-28; 00:06:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 29°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 399°; 41°; 26°; 0%; 8°; 25°; 24°; 30°; 25°; 127°; 127°; 10874; 16633h; 29°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.23A; 
2024-04-28; 00:07:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 29°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 399°; 41°; 26°; 0%; 8°; 25°; 31°; 30°; 24°; 127°; 127°; 10874; 16633h; 29°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.17A; 
2024-04-28; 00:08:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 29°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 399°; 41°; 26°; 0%; 8°; 25°; 29°; 30°; 24°; 127°; 127°; 10874; 16633h; 29°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.28A; 
2024-04-28; 00:09:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 29°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 399°; 41°; 26°; 0%; 8°; 25°; 28°; 30°; 24°; 127°; 127°; 10874; 16633h; 29°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.25A; 
2024-04-28; 00:10:40; übergangsbetr.;   Brenner Aus  ; 1; 0; 29°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 399°; 41°; 26°; 0%; 8°; 25°; 27°; 30°; 24°; 127°; 127°; 10874; 16633h; 29°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.21A; 
