Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-12-13; 00:00:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 78°; 188°; 86%; 0%; 0%; 0%; 86.4%; 412°; 76°; 75°; 0%; 0°; 30°; 30°; 40°; 40°; 127°; 127°; 10988; 16822h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-13; 00:01:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 78°; 188°; 86%; 0%; 0%; 0%; 86.4%; 412°; 76°; 75°; 0%; 0°; 29°; 32°; 40°; 40°; 127°; 127°; 10988; 16822h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-13; 00:02:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 77°; 195°; 85%; 0%; 0%; 0%; 86.4%; 411°; 76°; 74°; 0%; 0°; 29°; 30°; 40°; 40°; 127°; 127°; 10988; 16822h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-13; 00:03:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 77°; 195°; 85%; 0%; 0%; 0%; 86.4%; 411°; 76°; 74°; 0%; 0°; 29°; 29°; 40°; 40°; 127°; 127°; 10988; 16822h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-13; 00:04:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 76°; 196°; 85%; 0%; 0%; 0%; 86.4%; 410°; 76°; 74°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-13; 00:05:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 76°; 197°; 85%; 0%; 0%; 0%; 86.4%; 410°; 76°; 74°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-13; 00:06:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 75°; 198°; 84%; 0%; 0%; 0%; 86.4%; 410°; 76°; 74°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-13; 00:07:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 75°; 199°; 84%; 0%; 0%; 0%; 86.4%; 410°; 76°; 74°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-13; 00:08:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 75°; 201°; 84%; 0%; 0%; 0%; 86.4%; 410°; 76°; 74°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-13; 00:09:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 75°; 202°; 84%; 0%; 0%; 0%; 86.4%; 410°; 76°; 74°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.36A; 
2024-12-13; 00:10:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 74°; 205°; 83%; 0%; 0%; 0%; 86.4%; 410°; 76°; 74°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-13; 00:11:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 74°; 207°; 83%; 0%; 0%; 0%; 86.4%; 410°; 76°; 74°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.53A; 
2024-12-13; 00:12:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 74°; 208°; 83%; 0%; 0%; 0%; 86.4%; 410°; 76°; 74°; 0%; 0°; 29°; 29°; 40°; 40°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-13; 00:13:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 74°; 218°; 83%; 0%; 0%; 0%; 86.4%; 410°; 76°; 72°; 0%; 0°; 29°; 29°; 40°; 48°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-13; 00:14:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 73°; 221°; 83%; 0%; 0%; 0%; 86.4%; 410°; 76°; 74°; 0%; 0°; 29°; 36°; 40°; 37°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-13; 00:15:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 73°; 223°; 83%; 0%; 0%; 0%; 86.4%; 409°; 76°; 74°; 0%; 0°; 29°; 28°; 40°; 36°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-13; 00:16:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 72°; 226°; 82%; 0%; 0%; 0%; 86.4%; 409°; 76°; 74°; 0%; 0°; 29°; 28°; 40°; 38°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-13; 00:17:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 72°; 229°; 82%; 0%; 0%; 0%; 86.4%; 409°; 76°; 74°; 0%; 0°; 29°; 27°; 40°; 38°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-13; 00:18:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 72°; 231°; 82%; 0%; 0%; 0%; 86.4%; 409°; 76°; 74°; 0%; 0°; 29°; 27°; 40°; 40°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-13; 00:19:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 71°; 234°; 81%; 0%; 0%; 0%; 86.4%; 409°; 76°; 74°; 100%; 0°; 29°; 26°; 40°; 39°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.32A; 
2024-12-13; 00:20:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 71°; 239°; 81%; 0%; 0%; 0%; 86.4%; 409°; 76°; 74°; 0%; 0°; 29°; 27°; 40°; 40°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-12-13; 00:21:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 71°; 244°; 81%; 0%; 0%; 0%; 86.4%; 409°; 76°; 74°; 0%; 0°; 29°; 27°; 40°; 42°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-13; 00:22:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 71°; 245°; 81%; 0%; 0%; 0%; 86.4%; 409°; 76°; 74°; 0%; 0°; 29°; 28°; 40°; 42°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-13; 00:23:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 70°; 248°; 81%; 0%; 0%; 0%; 86.4%; 409°; 76°; 74°; 0%; 0°; 29°; 28°; 40°; 43°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-13; 00:24:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 70°; 250°; 81%; 0%; 0%; 0%; 86.4%; 409°; 76°; 72°; 0%; 0°; 29°; 29°; 40°; 42°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-12-13; 00:25:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 70°; 250°; 81%; 0%; 0%; 0%; 86.4%; 409°; 76°; 72°; 0%; 0°; 29°; 30°; 40°; 41°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-13; 00:26:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 70°; 250°; 81%; 0%; 0%; 0%; 86.4%; 409°; 76°; 72°; 0%; 0°; 29°; 30°; 40°; 41°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-13; 00:27:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 69°; 250°; 80%; 0%; 0%; 0%; 86.4%; 409°; 76°; 72°; 0%; 0°; 29°; 31°; 40°; 40°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-13; 00:28:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 69°; 250°; 80%; 0%; 0%; 0%; 86.4%; 409°; 76°; 72°; 0%; 0°; 29°; 29°; 40°; 40°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-13; 00:29:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 69°; 250°; 80%; 0%; 0%; 0%; 86.4%; 409°; 76°; 72°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-13; 00:30:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 69°; 250°; 80%; 0%; 0%; 0%; 86.4%; 409°; 76°; 71°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2024-12-13; 00:31:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 69°; 250°; 80%; 0%; 0%; 0%; 86.4%; 409°; 76°; 71°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-13; 00:32:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 68°; 250°; 80%; 0%; 0%; 0%; 86.4%; 408°; 76°; 70°; 0%; 0°; 29°; 28°; 40°; 39°; 127°; 127°; 10988; 16822h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-13; 00:33:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 68°; 250°; 80%; 0%; 0%; 0%; 86.4%; 408°; 76°; 70°; 0%; 0°; 29°; 28°; 40°; 39°; 127°; 127°; 10988; 16822h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-13; 00:34:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 67°; 250°; 79%; 0%; 0%; 0%; 86.4%; 408°; 76°; 70°; 0%; 0°; 29°; 28°; 40°; 39°; 127°; 127°; 10988; 16822h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-13; 00:35:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 67°; 250°; 79%; 0%; 0%; 0%; 86.4%; 408°; 76°; 70°; 0%; 0°; 29°; 28°; 40°; 39°; 127°; 127°; 10988; 16822h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-13; 00:36:37; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 67°; 250°; 79%; 0%; 0%; 0%; 86.4%; 408°; 76°; 69°; 0%; 0°; 29°; 28°; 40°; 39°; 127°; 127°; 10988; 16822h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2024-12-13; 00:37:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 67°; 250°; 79%; 0%; 0%; 0%; 86.4%; 408°; 76°; 69°; 0%; 0°; 29°; 29°; 40°; 39°; 127°; 127°; 10988; 16822h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-13; 00:38:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 67°; 250°; 79%; 0%; 0%; 0%; 86.4%; 408°; 76°; 68°; 0%; 0°; 29°; 29°; 40°; 39°; 127°; 127°; 10988; 16822h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-13; 00:39:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 67°; 250°; 79%; 0%; 0%; 0%; 86.4%; 408°; 76°; 68°; 0%; 0°; 29°; 32°; 40°; 39°; 127°; 127°; 10988; 16822h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-13; 00:40:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 67°; 250°; 79%; 0%; 0%; 0%; 86.4%; 407°; 76°; 68°; 0%; 0°; 29°; 30°; 40°; 39°; 127°; 127°; 10988; 16822h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-13; 00:41:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 67°; 250°; 79%; 0%; 0%; 0%; 86.4%; 407°; 76°; 67°; 0%; 0°; 29°; 28°; 40°; 39°; 127°; 127°; 10988; 16822h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-13; 00:42:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 67°; 250°; 79%; 0%; 0%; 0%; 86.4%; 407°; 76°; 67°; 0%; 0°; 29°; 28°; 40°; 39°; 127°; 127°; 10988; 16822h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-13; 00:43:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 67°; 250°; 79%; 0%; 0%; 0%; 86.4%; 407°; 76°; 66°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-13; 00:44:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 66°; 250°; 78%; 0%; 0%; 0%; 86.4%; 407°; 76°; 66°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-13; 00:45:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 66°; 250°; 78%; 0%; 0%; 0%; 86.4%; 407°; 76°; 66°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-13; 00:46:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 66°; 250°; 78%; 0%; 0%; 0%; 86.4%; 407°; 76°; 66°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 39°; 80°; 30°; 12%; AN; ZU; TROCKEN; 0.30A; 
2024-12-13; 00:47:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 66°; 250°; 78%; 0%; 0%; 0%; 86.4%; 407°; 76°; 66°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-13; 00:48:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 66°; 250°; 78%; 0%; 0%; 0%; 86.4%; 407°; 76°; 66°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-13; 00:49:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 66°; 250°; 78%; 0%; 0%; 0%; 86.4%; 407°; 76°; 64°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 39°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-13; 00:50:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 86.4%; 406°; 76°; 64°; 0%; 0°; 29°; 29°; 40°; 40°; 127°; 127°; 10988; 16822h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-13; 00:51:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 86.4%; 406°; 76°; 64°; 0%; 0°; 29°; 30°; 40°; 40°; 127°; 127°; 10988; 16822h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-13; 00:52:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 86.4%; 406°; 76°; 64°; 0%; 0°; 29°; 32°; 40°; 40°; 127°; 127°; 10988; 16822h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-13; 00:53:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 86.4%; 405°; 76°; 64°; 0%; 0°; 29°; 29°; 40°; 40°; 127°; 127°; 10988; 16822h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-13; 00:54:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 65°; 250°; 78%; 0%; 0%; 0%; 86.4%; 406°; 76°; 63°; 0%; 0°; 29°; 28°; 40°; 39°; 127°; 127°; 10988; 16822h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-13; 00:55:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 86.4%; 406°; 76°; 62°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-13; 00:56:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 86.4%; 406°; 76°; 62°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-13; 00:57:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 248°; 76%; 0%; 0%; 0%; 86.4%; 406°; 76°; 62°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-13; 00:58:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 86.4%; 405°; 76°; 62°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-13; 00:59:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 86.4%; 405°; 76°; 61°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-13; 01:00:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 86.4%; 405°; 76°; 60°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-13; 01:01:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 86.4%; 405°; 76°; 60°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-13; 01:02:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 86.4%; 406°; 76°; 60°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-13; 01:03:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 86.4%; 405°; 76°; 59°; 0%; 0°; 29°; 29°; 40°; 40°; 127°; 127°; 10988; 16822h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-13; 01:04:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 86.4%; 406°; 76°; 59°; 0%; 0°; 29°; 29°; 40°; 40°; 127°; 127°; 10988; 16822h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-13; 01:05:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 74°; 64°; 250°; 77%; 0%; 0%; 0%; 86.4%; 405°; 76°; 58°; 0%; 0°; 29°; 32°; 40°; 40°; 127°; 127°; 10988; 16822h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-13; 01:06:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 64°; 250°; 77%; 0%; 0%; 0%; 86.4%; 405°; 76°; 58°; 0%; 0°; 29°; 29°; 40°; 40°; 127°; 127°; 10988; 16822h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-13; 01:07:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 64°; 250°; 77%; 0%; 0%; 0%; 86.4%; 405°; 76°; 58°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-13; 01:08:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 64°; 250°; 77%; 0%; 0%; 0%; 86.4%; 405°; 76°; 58°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-13; 01:09:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 64°; 250°; 77%; 0%; 0%; 0%; 86.4%; 405°; 76°; 58°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-13; 01:10:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 86.4%; 405°; 76°; 57°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-13; 01:11:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 86.4%; 405°; 76°; 56°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-13; 01:12:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 86.4%; 405°; 75°; 56°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-13; 01:13:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 86.4%; 406°; 75°; 56°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 10988; 16822h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-13; 01:14:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 86.4%; 405°; 75°; 56°; 0%; 0°; 29°; 28°; 40°; 41°; 127°; 127°; 10988; 16822h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-13; 01:15:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 248°; 76%; 0%; 0%; 0%; 86.4%; 405°; 75°; 55°; 0%; 0°; 29°; 29°; 40°; 41°; 127°; 127°; 10988; 16822h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-13; 01:16:38; übergangsbetr.;   Brenner Aus  ; 1; 0; 72°; 63°; 250°; 76%; 0%; 0%; 0%; 86.4%; 405°; 75°; 54°; 0%; 0°; 29°; 30°; 40°; 41°; 127°; 127°; 10988; 16822h; 38°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
