Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-05-21; 00:00:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 28°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 52°; 38°; 0%; 14°; 0°; 24°; 0°; 22°; 127°; 127°; 10879; 16644h; 28°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.15A; 
2024-05-21; 00:01:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 28°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 52°; 38°; 0%; 14°; 0°; 24°; 0°; 22°; 127°; 127°; 10879; 16644h; 28°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.13A; 
2024-05-21; 00:02:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 28°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 52°; 38°; 0%; 14°; 0°; 24°; 0°; 22°; 127°; 127°; 10879; 16644h; 28°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.13A; 
2024-05-21; 00:03:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 28°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 52°; 38°; 0%; 14°; 0°; 24°; 0°; 22°; 127°; 127°; 10879; 16644h; 28°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.13A; 
2024-05-21; 00:04:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 28°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 52°; 38°; 0%; 14°; 0°; 24°; 0°; 22°; 127°; 127°; 10879; 16644h; 28°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.13A; 
2024-05-21; 00:05:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 28°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 52°; 38°; 0%; 14°; 0°; 24°; 0°; 22°; 127°; 127°; 10879; 16644h; 28°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.13A; 
2024-05-21; 00:06:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 28°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 52°; 38°; 0%; 14°; 0°; 24°; 0°; 22°; 127°; 127°; 10879; 16644h; 28°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.13A; 
2024-05-21; 00:07:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 28°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 52°; 38°; 0%; 13°; 0°; 24°; 0°; 22°; 127°; 127°; 10879; 16644h; 28°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.11A; 
2024-05-21; 00:08:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 28°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 52°; 38°; 0%; 14°; 0°; 24°; 0°; 22°; 127°; 127°; 10879; 16644h; 28°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.13A; 
2024-05-21; 00:09:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 28°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 52°; 38°; 0%; 13°; 0°; 24°; 0°; 22°; 127°; 127°; 10879; 16644h; 28°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.11A; 
2024-05-21; 00:10:21; übergangsbetr.;   Brenner Aus  ; 1; 0; 28°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 52°; 38°; 0%; 14°; 0°; 24°; 0°; 22°; 127°; 127°; 10879; 16644h; 28°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.13A; 
