Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-01-14; 00:00:29; übergangsbetr.;    Heizen      ; 1; 0; 77°; 166°; 174°; 100%; 39%; 65%; 95%; 91.5%; 431°; 76°; 28°; 66%; -6°; 32°; 32°; 44°; 45°; 127°; 127°; 11050; 16924h; 39°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 3.14A; 
2025-01-14; 00:11:29; übergangsbetr.;    Heizen      ; 1; 0; 77°; 167°; 173°; 100%; 39%; 65%; 95%; 89.7%; 435°; 78°; 32°; 64%; -6°; 32°; 28°; 44°; 44°; 127°; 127°; 11050; 16924h; 40°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.18A; 
2025-01-14; 00:12:29; übergangsbetr.;    Heizen      ; 1; 0; 77°; 168°; 174°; 100%; 39%; 65%; 95%; 89.6%; 435°; 78°; 33°; 64%; -5°; 32°; 30°; 44°; 44°; 127°; 127°; 11050; 16924h; 40°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.61A; 
2025-01-14; 00:13:29; übergangsbetr.;    Heizen      ; 1; 0; 77°; 168°; 174°; 100%; 39%; 65%; 95%; 89.4%; 435°; 78°; 34°; 64%; -6°; 32°; 31°; 44°; 44°; 127°; 127°; 11050; 16924h; 40°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.99A; 
2025-01-14; 00:14:29; übergangsbetr.;    Heizen      ; 1; 0; 77°; 168°; 174°; 100%; 39%; 65%; 95%; 89.2%; 435°; 78°; 36°; 64%; -6°; 32°; 32°; 44°; 44°; 127°; 127°; 11050; 16924h; 40°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.42A; 
2025-01-14; 00:15:29; übergangsbetr.;    Heizen      ; 1; 0; 78°; 168°; 172°; 98%; 38%; 64%; 93%; 89.1%; 435°; 78°; 38°; 70%; -5°; 32°; 32°; 44°; 45°; 127°; 127°; 11050; 16924h; 40°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.29A; 
2025-01-14; 00:16:29; übergangsbetr.;    Heizen      ; 1; 0; 77°; 169°; 176°; 100%; 39%; 65%; 95%; 88.9%; 436°; 78°; 40°; 65%; -6°; 32°; 32°; 44°; 46°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.23A; 
2025-01-14; 00:17:29; übergangsbetr.;    Heizen      ; 1; 0; 77°; 169°; 176°; 100%; 39%; 65%; 95%; 88.8%; 436°; 78°; 42°; 65%; -5°; 32°; 32°; 44°; 46°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 3.14A; 
2025-01-14; 00:18:29; übergangsbetr.;    Heizen      ; 1; 0; 77°; 169°; 177°; 100%; 39%; 65%; 95%; 88.6%; 436°; 78°; 45°; 65%; -5°; 32°; 38°; 44°; 46°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.21A; 
2025-01-14; 00:19:29; übergangsbetr.;    Heizen      ; 1; 0; 77°; 169°; 177°; 100%; 39%; 65%; 95%; 88.4%; 437°; 78°; 48°; 65%; -5°; 32°; 31°; 44°; 46°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 3.05A; 
2025-01-14; 00:20:29; übergangsbetr.;    Heizen      ; 1; 0; 76°; 168°; 175°; 100%; 39%; 65%; 95%; 88.3%; 437°; 78°; 51°; 59%; -5°; 32°; 29°; 44°; 43°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.99A; 
2025-01-14; 00:21:29; übergangsbetr.;    Heizen      ; 1; 0; 76°; 168°; 174°; 100%; 38%; 64%; 93%; 88.1%; 437°; 78°; 54°; 59%; -6°; 32°; 28°; 44°; 43°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.42A; 
2025-01-14; 00:22:29; übergangsbetr.;    Heizen      ; 1; 0; 77°; 168°; 171°; 97%; 37%; 63%; 92%; 88.0%; 437°; 78°; 58°; 63%; -5°; 32°; 28°; 44°; 44°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 3.10A; 
2025-01-14; 00:23:29; übergangsbetr.;    Heizen      ; 1; 0; 78°; 168°; 169°; 96%; 38%; 64%; 93%; 87.8%; 437°; 79°; 60°; 0%; -5°; 32°; 30°; 44°; 44°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.29A; 
2025-01-14; 00:24:29; übergangsbetr.;    Heizen      ; 1; 0; 78°; 166°; 169°; 97%; 37%; 63%; 92%; 87.7%; 437°; 79°; 63°; 75%; -5°; 32°; 32°; 44°; 42°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.91A; 
2025-01-14; 00:25:28; übergangsbetr.;    Heizen      ; 1; 0; 80°; 167°; 160°; 86%; 35%; 58%; 83%; 87.5%; 437°; 79°; 66°; 95%; -5°; 32°; 30°; 44°; 56°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 3.01A; 
2025-01-14; 00:26:28; übergangsbetr.;    Heizen      ; 1; 0; 78°; 165°; 168°; 95%; 37%; 63%; 92%; 87.4%; 437°; 79°; 68°; 0%; -5°; 32°; 36°; 44°; 36°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.95A; 
2025-01-14; 00:27:28; übergangsbetr.;    Heizen      ; 1; 0; 77°; 163°; 172°; 100%; 39%; 65%; 95%; 87.2%; 437°; 79°; 70°; 73%; -5°; 32°; 40°; 44°; 42°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 3.12A; 
2025-01-14; 00:28:28; übergangsbetr.; Abst.Warten   1; 1; 0; 78°; 163°; 169°; 97%; 35%; 40%; 0%; 87.1%; 437°; 79°; 72°; 82%; -5°; 32°; 40°; 44°; 45°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 1.48A; 
2025-01-14; 00:29:28; übergangsbetr.; Abst.Warten   1; 1; 0; 79°; 154°; 164°; 95%; 35%; 40%; 0%; 87.1%; 436°; 78°; 72°; 95%; -5°; 32°; 40°; 44°; 36°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 1.38A; 
2025-01-14; 00:30:28; übergangsbetr.; Abst.Warten   1; 1; 0; 79°; 146°; 166°; 95%; 35%; 40%; 0%; 87.1%; 436°; 78°; 74°; 97%; -5°; 32°; 40°; 44°; 56°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.04A; 
2025-01-14; 00:31:28; übergangsbetr.; Abst.Warten   1; 1; 0; 79°; 137°; 166°; 100%; 35%; 40%; 0%; 87.1%; 435°; 78°; 74°; 95%; -5°; 32°; 32°; 44°; 36°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 1.59A; 
2025-01-14; 00:32:28; übergangsbetr.; Abst.Warten   1; 1; 0; 79°; 130°; 167°; 100%; 35%; 40%; 0%; 87.1%; 432°; 78°; 75°; 0%; -5°; 32°; 29°; 44°; 46°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 1.99A; 
2025-01-14; 00:33:29; übergangsbetr.; Abst.Warten   1; 1; 0; 80°; 124°; 163°; 98%; 35%; 40%; 0%; 87.1%; 431°; 78°; 76°; 100%; -5°; 32°; 28°; 44°; 47°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 1.72A; 
2025-01-14; 00:34:29; übergangsbetr.; Abst.Warten   1; 1; 0; 80°; 119°; 161°; 100%; 35%; 40%; 0%; 87.1%; 430°; 78°; 76°; 0%; -5°; 32°; 28°; 44°; 42°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.06A; 
2025-01-14; 00:35:29; übergangsbetr.; Abst.Warten   1; 1; 0; 82°; 116°; 157°; 98%; 35%; 40%; 0%; 87.1%; 430°; 78°; 76°; 100%; -6°; 32°; 28°; 44°; 42°; 127°; 127°; 11050; 16924h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.29A; 
2025-01-14; 00:36:29; übergangsbetr.; Abst.Warten   1; 1; 0; 82°; 112°; 157°; 99%; 35%; 40%; 0%; 87.1%; 428°; 78°; 76°; 100%; -5°; 32°; 28°; 44°; 41°; 127°; 127°; 11050; 16924h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 1.72A; 
2025-01-14; 00:37:29; übergangsbetr.; Abst.Warten   1; 1; 0; 82°; 109°; 156°; 100%; 35%; 40%; 0%; 87.1%; 427°; 78°; 76°; 100%; -5°; 32°; 28°; 44°; 44°; 127°; 127°; 11050; 16924h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 2.35A; 
2025-01-14; 00:38:29; übergangsbetr.; Abst.Warten   2; 1; 0; 82°; 105°; 156°; 100%; 0%; 0%; 0%; 87.1%; 426°; 78°; 77°; 100%; -6°; 32°; 29°; 44°; 45°; 127°; 127°; 11050; 16924h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.57A; 
2025-01-14; 00:39:29; übergangsbetr.; Abst.Warten   2; 1; 0; 82°; 104°; 156°; 97%; 0%; 0%; 0%; 87.1%; 425°; 78°; 77°; 100%; -5°; 32°; 30°; 44°; 42°; 127°; 127°; 11050; 16924h; 42°; 80°; 31°; 12%; AUS; OFFEN; TROCKEN; 0.57A; 
2025-01-14; 00:40:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 103°; 159°; 100%; 0%; 0%; 0%; 87.1%; 424°; 78°; 77°; 0%; -5°; 32°; 33°; 44°; 40°; 127°; 127°; 11050; 16924h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.28A; 
2025-01-14; 00:41:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 101°; 159°; 100%; 0%; 0%; 0%; 87.1%; 422°; 78°; 77°; 0%; -5°; 32°; 32°; 44°; 44°; 127°; 127°; 11050; 16924h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.30A; 
2025-01-14; 00:42:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 99°; 161°; 99%; 0%; 0%; 0%; 87.1%; 421°; 78°; 77°; 0%; -5°; 32°; 32°; 44°; 48°; 127°; 127°; 11050; 16924h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.25A; 
2025-01-14; 00:43:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 98°; 158°; 98%; 0%; 0%; 0%; 87.1%; 421°; 78°; 77°; 0%; -5°; 32°; 36°; 44°; 44°; 127°; 127°; 11050; 16924h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.28A; 
2025-01-14; 00:44:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 96°; 158°; 97%; 0%; 0%; 0%; 87.1%; 420°; 78°; 77°; 0%; -5°; 32°; 32°; 44°; 43°; 127°; 127°; 11050; 16924h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.28A; 
2025-01-14; 00:45:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 95°; 160°; 96%; 0%; 0%; 0%; 87.1%; 420°; 78°; 77°; 0%; -5°; 32°; 29°; 44°; 41°; 127°; 127°; 11050; 16924h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.25A; 
2025-01-14; 00:46:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 93°; 158°; 95%; 0%; 0%; 0%; 87.1%; 419°; 78°; 77°; 0%; -5°; 32°; 28°; 44°; 40°; 127°; 127°; 11050; 16924h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.32A; 
2025-01-14; 00:47:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 92°; 157°; 93%; 0%; 0%; 0%; 87.1%; 419°; 78°; 77°; 0%; -5°; 32°; 28°; 44°; 44°; 127°; 127°; 11050; 16924h; 42°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.25A; 
2025-01-14; 00:48:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 90°; 159°; 93%; 0%; 0%; 0%; 87.1%; 417°; 78°; 77°; 0%; -5°; 32°; 28°; 44°; 52°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.21A; 
2025-01-14; 00:49:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 90°; 157°; 93%; 0%; 0%; 0%; 87.1%; 417°; 78°; 76°; 0%; -5°; 32°; 28°; 44°; 44°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.28A; 
2025-01-14; 00:50:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 89°; 159°; 93%; 0%; 0%; 0%; 87.1%; 415°; 78°; 76°; 0%; -5°; 32°; 31°; 44°; 43°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.19A; 
2025-01-14; 00:51:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 88°; 156°; 92%; 0%; 0%; 0%; 87.1%; 415°; 78°; 76°; 0%; -5°; 32°; 30°; 44°; 41°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.30A; 
2025-01-14; 00:52:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 87°; 158°; 91%; 0%; 0%; 0%; 87.1%; 415°; 78°; 76°; 0%; -5°; 32°; 30°; 44°; 42°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.21A; 
2025-01-14; 00:53:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 86°; 156°; 91%; 0%; 0%; 0%; 87.1%; 415°; 78°; 76°; 0%; -5°; 32°; 31°; 44°; 46°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.23A; 
2025-01-14; 00:54:29; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 85°; 158°; 90%; 0%; 0%; 0%; 87.1%; 414°; 78°; 76°; 0%; -5°; 32°; 31°; 44°; 46°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.21A; 
2025-01-14; 00:55:28; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 85°; 155°; 90%; 0%; 0%; 0%; 87.1%; 414°; 78°; 76°; 0%; -5°; 32°; 31°; 44°; 46°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.21A; 
2025-01-14; 00:56:28; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 84°; 155°; 90%; 0%; 0%; 0%; 87.1%; 414°; 78°; 76°; 0%; -5°; 32°; 37°; 44°; 46°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.23A; 
2025-01-14; 00:57:28; übergangsbetr.; Abst.Warten   2; 1; 0; 80°; 84°; 155°; 90%; 0%; 0%; 0%; 87.1%; 414°; 78°; 76°; 0%; -5°; 32°; 32°; 44°; 46°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AUS; OFFEN; TROCKEN; 0.30A; 
2025-01-14; 00:58:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 83°; 155°; 89%; 0%; 0%; 0%; 87.1%; 413°; 78°; 76°; 0%; -5°; 32°; 30°; 44°; 46°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-14; 00:59:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 83°; 154°; 89%; 0%; 0%; 0%; 87.1%; 413°; 78°; 76°; 0%; -5°; 32°; 30°; 44°; 44°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-14; 01:00:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 82°; 154°; 88%; 0%; 0%; 0%; 87.1%; 413°; 78°; 76°; 0%; -5°; 32°; 30°; 44°; 44°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-14; 01:01:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 82°; 154°; 88%; 0%; 0%; 0%; 87.1%; 413°; 78°; 76°; 0%; -5°; 32°; 29°; 44°; 43°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-14; 01:02:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 82°; 157°; 88%; 0%; 0%; 0%; 87.1%; 413°; 78°; 76°; 0%; -5°; 32°; 30°; 44°; 44°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-14; 01:03:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 81°; 158°; 88%; 0%; 0%; 0%; 87.1%; 413°; 78°; 76°; 0%; -5°; 32°; 30°; 44°; 44°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-14; 01:04:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 81°; 158°; 88%; 0%; 0%; 0%; 87.1%; 412°; 78°; 76°; 0%; -5°; 32°; 31°; 44°; 44°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-14; 01:05:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 80°; 159°; 87%; 0%; 0%; 0%; 87.1%; 412°; 78°; 76°; 0%; -5°; 32°; 32°; 44°; 43°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-14; 01:06:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 80°; 159°; 87%; 0%; 0%; 0%; 87.1%; 412°; 77°; 76°; 0%; -5°; 32°; 32°; 44°; 43°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-14; 01:07:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 79°; 159°; 86%; 0%; 0%; 0%; 87.1%; 412°; 78°; 76°; 0%; -5°; 32°; 32°; 44°; 42°; 127°; 127°; 11050; 16924h; 41°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-14; 01:08:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 80°; 78°; 159°; 86%; 0%; 0%; 0%; 87.1%; 411°; 77°; 76°; 0%; -5°; 32°; 32°; 44°; 42°; 127°; 127°; 11050; 16924h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-14; 01:09:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 78°; 166°; 86%; 0%; 0%; 0%; 87.1%; 411°; 77°; 75°; 0%; -5°; 32°; 35°; 44°; 44°; 127°; 127°; 11050; 16924h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-14; 01:10:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 77°; 163°; 85%; 0%; 0%; 0%; 87.1%; 411°; 77°; 75°; 0%; -5°; 32°; 32°; 44°; 44°; 127°; 127°; 11050; 16924h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-14; 01:11:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 77°; 164°; 85%; 0%; 0%; 0%; 87.1%; 411°; 77°; 75°; 0%; -5°; 32°; 30°; 44°; 44°; 127°; 127°; 11050; 16924h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-14; 01:12:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 79°; 77°; 164°; 85%; 0%; 0%; 0%; 87.1%; 411°; 77°; 74°; 100%; -5°; 32°; 30°; 44°; 44°; 127°; 127°; 11050; 16924h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.53A; 
2025-01-14; 01:13:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 76°; 172°; 85%; 0%; 0%; 0%; 87.1%; 410°; 77°; 74°; 0%; -5°; 32°; 30°; 44°; 48°; 127°; 127°; 11050; 16924h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-14; 01:14:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 76°; 171°; 85%; 0%; 0%; 0%; 87.1%; 410°; 77°; 74°; 0%; -5°; 32°; 30°; 44°; 45°; 127°; 127°; 11050; 16924h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-14; 01:15:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 76°; 172°; 85%; 0%; 0%; 0%; 87.1%; 410°; 77°; 74°; 0%; -5°; 32°; 30°; 44°; 44°; 127°; 127°; 11050; 16924h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-14; 01:16:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 75°; 173°; 84%; 0%; 0%; 0%; 87.1%; 410°; 77°; 74°; 0%; -5°; 32°; 30°; 44°; 44°; 127°; 127°; 11050; 16924h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-14; 01:17:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 75°; 174°; 84%; 0%; 0%; 0%; 87.1%; 410°; 77°; 74°; 0%; -5°; 32°; 30°; 44°; 44°; 127°; 127°; 11050; 16924h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-14; 01:18:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 75°; 176°; 84%; 0%; 0%; 0%; 87.1%; 410°; 77°; 74°; 0%; -5°; 32°; 32°; 44°; 44°; 127°; 127°; 11050; 16924h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-14; 01:19:29; übergangsbetr.;   Brenner Aus  ; 1; 0; 78°; 75°; 177°; 84%; 0%; 0%; 0%; 87.1%; 410°; 77°; 74°; 0%; -5°; 32°; 32°; 44°; 44°; 127°; 127°; 11050; 16924h; 40°; 80°; 30°; 13%; AN; ZU; TROCKEN; 0.23A; 
