Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-01-05; 04:59:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 59%; 0%; 0%; 0%; 75.5%; 406°; 72°; 29°; 0%; -2°; 31°; 32°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.32A; 
2025-01-05; 05:00:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 63%; 0%; 0%; 0%; 75.5%; 406°; 72°; 29°; 0%; -2°; 31°; 31°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 05:01:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 66%; 0%; 0%; 0%; 75.5%; 406°; 72°; 29°; 0%; -2°; 31°; 30°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-05; 05:02:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 69%; 0%; 0%; 0%; 75.5%; 406°; 72°; 29°; 0%; -2°; 31°; 30°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 05:03:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 75.5%; 406°; 72°; 29°; 0%; -2°; 31°; 30°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 05:04:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 75.5%; 406°; 72°; 29°; 0%; -2°; 31°; 30°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-05; 05:05:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 75.5%; 406°; 72°; 29°; 0%; -2°; 31°; 30°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-05; 05:06:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 75.5%; 406°; 72°; 29°; 0%; -2°; 31°; 30°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-05; 05:07:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 75.5%; 406°; 72°; 29°; 0%; -2°; 31°; 30°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 05:08:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 75.5%; 406°; 72°; 29°; 0%; -2°; 31°; 30°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 05:09:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 75.5%; 406°; 72°; 29°; 0%; -2°; 31°; 31°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-05; 05:10:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 75.5%; 406°; 72°; 29°; 0%; -2°; 31°; 31°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-05; 05:11:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 75.5%; 406°; 72°; 29°; 0%; -2°; 31°; 32°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 05:12:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 75.5%; 406°; 72°; 29°; 0%; -2°; 31°; 31°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 05:13:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 75.5%; 406°; 72°; 29°; 0%; -2°; 31°; 30°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 05:14:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 75.5%; 406°; 72°; 29°; 0%; -2°; 31°; 30°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 05:15:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 75.5%; 406°; 72°; 29°; 0%; -2°; 31°; 30°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 05:16:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 75.5%; 406°; 72°; 29°; 0%; -2°; 31°; 30°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 05:17:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 75.5%; 406°; 72°; 29°; 0%; -2°; 31°; 30°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 05:18:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 75.5%; 406°; 72°; 29°; 0%; -2°; 31°; 30°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 05:19:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 75.5%; 406°; 72°; 29°; 0%; -2°; 31°; 30°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 05:20:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 75.5%; 406°; 72°; 29°; 0%; -2°; 31°; 30°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 05:21:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 75.5%; 406°; 72°; 29°; 0%; -2°; 31°; 31°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 05:22:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 75.5%; 406°; 72°; 29°; 0%; -2°; 31°; 31°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 05:23:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 72°; 29°; 0%; -2°; 31°; 33°; 42°; 42°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 05:24:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 75.5%; 406°; 72°; 29°; 0%; -2°; 31°; 30°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-05; 05:25:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 75.5%; 406°; 71°; 29°; 0%; -2°; 31°; 30°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 05:26:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 75.5%; 406°; 71°; 29°; 0%; -2°; 31°; 30°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 05:27:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 71°; 29°; 0%; -2°; 31°; 29°; 42°; 42°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 05:28:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 71°; 29°; 0%; -2°; 31°; 30°; 42°; 42°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 05:29:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 75.5%; 406°; 71°; 29°; 0%; -2°; 31°; 30°; 42°; 42°; 127°; 127°; 11033; 16896h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-05; 05:30:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 71°; 28°; 0%; -2°; 31°; 30°; 43°; 42°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-05; 05:31:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 71°; 29°; 0%; -2°; 31°; 30°; 44°; 43°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 05:32:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 70°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 05:33:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 70°; 29°; 0%; -2°; 31°; 31°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-05; 05:34:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 70°; 29°; 0%; -2°; 31°; 31°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-05; 05:35:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 70°; 28°; 0%; -2°; 31°; 32°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 05:36:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 70°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-05; 05:37:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 70°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 05:38:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 70°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-05; 05:39:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 70°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-05; 05:40:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 70°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 05:41:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 70°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 05:42:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 69°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 05:43:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 69°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 05:44:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 69°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 05:45:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 69°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 05:46:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 69°; 28°; 0%; -2°; 31°; 31°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 05:47:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 68°; 28°; 0%; -2°; 31°; 32°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-05; 05:48:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 68°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 05:49:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 68°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-05; 05:50:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 68°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-05; 05:51:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 68°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 05:52:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 68°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 05:53:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 68°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 05:54:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 68°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-05; 05:55:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 68°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-05; 05:56:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 67°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-05; 05:57:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 67°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 05:58:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 67°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 05:59:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 66°; 28°; 0%; -2°; 31°; 32°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 06:00:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 66°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 06:01:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 71%; 0%; 0%; 0%; 75.5%; 405°; 66°; 28°; 0%; -2°; 31°; 30°; 44°; 43°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 06:02:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 54°; 64°; 70%; 0%; 0%; 0%; 75.5%; 405°; 66°; 28°; 0%; -2°; 31°; 30°; 44°; 43°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 06:03:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 75.5%; 405°; 66°; 28°; 0%; -2°; 31°; 30°; 44°; 43°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 06:04:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 75.5%; 405°; 66°; 28°; 0%; -2°; 31°; 30°; 44°; 43°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-05; 06:05:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 75.5%; 405°; 66°; 28°; 0%; -2°; 31°; 30°; 44°; 43°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 06:06:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 75.5%; 405°; 66°; 28°; 0%; -2°; 31°; 30°; 44°; 43°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 06:07:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 75.5%; 405°; 66°; 28°; 0%; -2°; 31°; 30°; 44°; 43°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-05; 06:08:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 75.5%; 405°; 66°; 28°; 0%; -2°; 31°; 30°; 44°; 43°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 06:09:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 75.5%; 405°; 66°; 28°; 0%; -2°; 31°; 30°; 44°; 43°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 06:10:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 75.5%; 405°; 64°; 28°; 0%; -2°; 31°; 31°; 44°; 43°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 06:11:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 75.5%; 405°; 64°; 28°; 0%; -2°; 31°; 32°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 06:12:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 75.5%; 405°; 64°; 28°; 0%; -2°; 31°; 31°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-05; 06:13:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 75.5%; 405°; 64°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 06:14:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 75.5%; 405°; 64°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-05; 06:15:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 75.5%; 405°; 64°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-05; 06:16:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 75.5%; 405°; 64°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 06:17:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 75.5%; 405°; 64°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-05; 06:18:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 75.5%; 405°; 64°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-05; 06:19:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 75.5%; 405°; 64°; 28°; 0%; -2°; 31°; 30°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-05; 06:20:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 75.5%; 405°; 63°; 28°; 0%; -2°; 31°; 31°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-05; 06:21:33; übergangsbetr.;   Brenner Aus  ; 1; 0; 62°; 53°; 63°; 70%; 0%; 0%; 0%; 75.5%; 405°; 63°; 28°; 0%; -2°; 31°; 31°; 44°; 44°; 127°; 127°; 11033; 16896h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
