Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-07-01; 00:00:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 36°; 30°; 0%; 20°; 0°; 24°; 0°; 22°; 127°; 127°; 11204; 17179h; 28°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.66A; 
2025-07-01; 00:01:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 28°; 38°; 54%; 0%; 0%; 0%; 100.0%; 398°; 36°; 30°; 0%; 20°; 0°; 24°; 0°; 22°; 127°; 127°; 11204; 17179h; 28°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.17A; 
2025-07-01; 00:02:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 36°; 30°; 0%; 20°; 0°; 24°; 0°; 22°; 127°; 127°; 11204; 17179h; 28°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.17A; 
2025-07-01; 00:03:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 28°; 38°; 54%; 0%; 0%; 0%; 100.0%; 398°; 36°; 30°; 0%; 20°; 0°; 24°; 0°; 22°; 127°; 127°; 11204; 17179h; 28°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.17A; 
2025-07-01; 00:04:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 28°; 38°; 54%; 0%; 0%; 0%; 100.0%; 398°; 36°; 30°; 0%; 20°; 0°; 24°; 0°; 22°; 127°; 127°; 11204; 17179h; 28°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.17A; 
2025-07-01; 00:05:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 28°; 38°; 54%; 0%; 0%; 0%; 100.0%; 398°; 36°; 30°; 0%; 20°; 0°; 24°; 0°; 22°; 127°; 127°; 11204; 17179h; 28°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.15A; 
2025-07-01; 00:06:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 36°; 30°; 0%; 20°; 0°; 24°; 0°; 22°; 127°; 127°; 11204; 17179h; 27°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.15A; 
2025-07-01; 00:07:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 28°; 38°; 54%; 0%; 0%; 0%; 100.0%; 398°; 36°; 30°; 0%; 20°; 0°; 24°; 0°; 22°; 127°; 127°; 11204; 17179h; 28°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.17A; 
2025-07-01; 00:08:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 36°; 30°; 0%; 20°; 0°; 24°; 0°; 22°; 127°; 127°; 11204; 17179h; 27°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.17A; 
2025-07-01; 00:09:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 28°; 38°; 54%; 0%; 0%; 0%; 100.0%; 398°; 36°; 30°; 0%; 20°; 0°; 24°; 0°; 22°; 127°; 127°; 11204; 17179h; 28°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.15A; 
2025-07-01; 00:10:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 27°; 37°; 54%; 0%; 0%; 0%; 100.0%; 397°; 35°; 30°; 0%; 20°; 0°; 24°; 0°; 22°; 127°; 127°; 11204; 17179h; 27°; 80°; 23°; 16%; AUS; ZU; TROCKEN; 0.15A; 
