Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-12-01; 00:00:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 58°; 30°; 0%; -4°; 31°; 29°; 43°; 41°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-01; 00:30:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 55°; 29°; 0%; -4°; 31°; 30°; 43°; 44°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-01; 00:31:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 54°; 29°; 0%; -4°; 31°; 30°; 43°; 44°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-01; 00:32:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 54°; 29°; 0%; -4°; 31°; 32°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-01; 00:33:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 54°; 29°; 0%; -4°; 31°; 32°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-01; 00:34:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 54°; 29°; 0%; -4°; 31°; 32°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-01; 00:35:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 54°; 29°; 0%; -4°; 31°; 32°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-01; 00:36:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 54°; 29°; 0%; -4°; 31°; 37°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-01; 00:37:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 54°; 29°; 0%; -4°; 31°; 32°; 43°; 41°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-01; 00:38:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 54°; 28°; 0%; -4°; 31°; 30°; 43°; 41°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.32A; 
2024-12-01; 00:39:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 54°; 29°; 0%; -4°; 31°; 30°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-01; 00:40:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 54°; 29°; 0%; -4°; 31°; 30°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 12%; AN; ZU; TROCKEN; 0.21A; 
2024-12-01; 00:41:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 54°; 29°; 0%; -4°; 31°; 30°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-01; 00:42:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 54°; 28°; 0%; -4°; 31°; 29°; 43°; 41°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-01; 00:43:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 54°; 28°; 0%; -4°; 31°; 29°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-01; 00:44:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 54°; 28°; 0%; -4°; 31°; 30°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-01; 00:45:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 53°; 28°; 0%; -4°; 31°; 30°; 43°; 43°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-01; 00:46:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 53°; 28°; 0%; -4°; 31°; 31°; 43°; 43°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-01; 00:47:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 53°; 28°; 0%; -4°; 31°; 31°; 43°; 43°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-01; 00:48:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 52°; 28°; 0%; -4°; 31°; 31°; 43°; 43°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-01; 00:49:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 52°; 28°; 0%; -4°; 31°; 31°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-01; 00:50:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 52°; 28°; 0%; -4°; 31°; 34°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-01; 00:51:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 52°; 28°; 0%; -4°; 31°; 31°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-01; 00:52:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 47°; 57°; 66%; 0%; 0%; 0%; 100.0%; 404°; 52°; 28°; 0%; -4°; 31°; 30°; 43°; 43°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-01; 00:53:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 46°; 56°; 66%; 0%; 0%; 0%; 100.0%; 404°; 52°; 28°; 0%; -4°; 31°; 30°; 43°; 44°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-01; 00:54:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 100.0%; 404°; 52°; 28°; 0%; -4°; 31°; 29°; 43°; 44°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-01; 00:55:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 100.0%; 404°; 52°; 28°; 0%; -4°; 31°; 29°; 43°; 44°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-01; 00:56:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 100.0%; 404°; 52°; 28°; 0%; -4°; 31°; 30°; 43°; 44°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-01; 00:57:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 100.0%; 404°; 52°; 28°; 0%; -4°; 31°; 30°; 43°; 43°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-01; 00:58:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 100.0%; 404°; 51°; 28°; 0%; -4°; 31°; 30°; 43°; 43°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-01; 00:59:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 100.0%; 404°; 51°; 28°; 0%; -4°; 31°; 32°; 43°; 43°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-12-01; 01:00:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 100.0%; 404°; 51°; 28°; 0%; -4°; 31°; 32°; 43°; 43°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-01; 01:01:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 100.0%; 404°; 51°; 28°; 0%; -4°; 31°; 32°; 43°; 43°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-01; 01:02:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 100.0%; 404°; 50°; 28°; 0%; -4°; 31°; 32°; 43°; 43°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-01; 01:03:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 100.0%; 404°; 50°; 28°; 0%; -4°; 31°; 36°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-01; 01:04:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 100.0%; 404°; 50°; 28°; 0%; -4°; 31°; 32°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-01; 01:05:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 100.0%; 404°; 50°; 28°; 0%; -4°; 31°; 30°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-01; 01:06:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 100.0%; 404°; 50°; 28°; 0%; -4°; 31°; 30°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-12-01; 01:07:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 100.0%; 404°; 50°; 28°; 0%; -4°; 31°; 30°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-01; 01:08:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 100.0%; 404°; 50°; 28°; 0%; -4°; 31°; 29°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-01; 01:09:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 100.0%; 404°; 50°; 28°; 0%; -4°; 31°; 29°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-01; 01:10:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 100.0%; 404°; 50°; 28°; 0%; -4°; 31°; 30°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 1.57A; 
2024-12-01; 01:11:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 100.0%; 404°; 50°; 28°; 0%; -4°; 31°; 30°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-01; 01:12:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 100.0%; 404°; 50°; 28°; 0%; -4°; 31°; 31°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-01; 01:13:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 100.0%; 404°; 50°; 28°; 0%; -4°; 31°; 31°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-01; 01:14:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 100.0%; 404°; 50°; 28°; 0%; -4°; 31°; 31°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-01; 01:15:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 100.0%; 404°; 49°; 28°; 0%; -4°; 31°; 31°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-01; 01:16:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 100.0%; 404°; 49°; 28°; 0%; -4°; 31°; 32°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-01; 01:17:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 100.0%; 404°; 49°; 28°; 0%; -4°; 31°; 32°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-01; 01:18:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 100.0%; 404°; 49°; 28°; 0%; -4°; 31°; 30°; 43°; 42°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-01; 01:19:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 100.0%; 404°; 49°; 28°; 0%; -4°; 31°; 30°; 43°; 43°; 127°; 127°; 10966; 16785h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
