Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-12-17; 00:00:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 66°; 29°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.62A; 
2024-12-17; 00:01:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 66°; 29°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-17; 00:02:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 66°; 29°; 0%; 3°; 28°; 28°; 38°; 37°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-17; 00:03:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 66°; 28°; 0%; 3°; 28°; 28°; 38°; 37°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-17; 00:04:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 61°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 66°; 28°; 0%; 3°; 28°; 28°; 38°; 37°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-17; 00:05:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 66°; 28°; 0%; 3°; 28°; 28°; 38°; 37°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-17; 00:06:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 66°; 28°; 0%; 3°; 28°; 28°; 38°; 37°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-17; 00:07:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 66°; 28°; 0%; 3°; 28°; 29°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-17; 00:08:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 66°; 28°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-17; 00:09:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 404°; 66°; 28°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-17; 00:10:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 64°; 28°; 0%; 3°; 28°; 28°; 38°; 37°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-12-17; 00:11:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 64°; 29°; 0%; 3°; 28°; 28°; 38°; 37°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-17; 00:12:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 64°; 29°; 0%; 3°; 28°; 28°; 38°; 37°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.32A; 
2024-12-17; 00:13:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 64°; 29°; 0%; 3°; 28°; 28°; 38°; 36°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-17; 00:14:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 64°; 29°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2024-12-17; 00:15:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 64°; 29°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-17; 00:16:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 64°; 29°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-17; 00:17:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 64°; 29°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-17; 00:18:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 64°; 30°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-17; 00:19:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 64°; 30°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-17; 00:20:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 64°; 30°; 0%; 3°; 28°; 29°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-17; 00:21:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 64°; 30°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-17; 00:22:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 63°; 30°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-17; 00:23:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 63°; 30°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-12-17; 00:24:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 63°; 30°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-17; 00:25:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 63°; 30°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-17; 00:26:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 62°; 30°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-17; 00:27:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 62°; 30°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-17; 00:28:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 53°; 63°; 70%; 0%; 0%; 0%; 87.5%; 405°; 62°; 30°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-17; 00:29:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 62°; 30°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-17; 00:30:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 62°; 30°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-12-17; 00:31:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 62°; 30°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-17; 00:32:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 62°; 30°; 0%; 3°; 28°; 29°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-17; 00:33:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 62°; 30°; 0%; 3°; 28°; 28°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-17; 00:34:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 62°; 30°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-17; 00:35:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 62°; 30°; 0%; 3°; 28°; 27°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-17; 00:36:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 61°; 30°; 0%; 3°; 28°; 26°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-17; 00:37:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 61°; 30°; 0%; 3°; 28°; 26°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-17; 00:38:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 60°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 61°; 30°; 0%; 3°; 28°; 26°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-17; 00:39:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 61°; 30°; 0%; 3°; 28°; 26°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-12-17; 00:40:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 61°; 30°; 0%; 3°; 28°; 26°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-17; 00:41:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 61°; 30°; 0%; 2°; 28°; 26°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-17; 00:42:28; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 61°; 30°; 0%; 2°; 28°; 26°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-17; 00:43:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 61°; 30°; 0%; 2°; 28°; 27°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-17; 00:44:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 61°; 30°; 0%; 2°; 28°; 28°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-17; 00:45:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 61°; 30°; 0%; 2°; 28°; 27°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-17; 00:46:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 61°; 30°; 0%; 2°; 28°; 27°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-17; 00:47:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 61°; 30°; 0%; 2°; 28°; 26°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.40A; 
2024-12-17; 00:48:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 404°; 60°; 30°; 0%; 2°; 28°; 26°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-17; 00:49:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 60°; 30°; 0%; 2°; 28°; 26°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-17; 00:50:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 404°; 60°; 30°; 0%; 2°; 28°; 26°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-17; 00:51:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 60°; 30°; 0%; 2°; 28°; 26°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-12-17; 00:52:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 60°; 30°; 0%; 2°; 28°; 26°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-17; 00:53:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 60°; 30°; 0%; 2°; 28°; 26°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-17; 00:54:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 404°; 60°; 30°; 0%; 2°; 28°; 26°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-17; 00:55:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 60°; 30°; 0%; 2°; 28°; 26°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-17; 00:56:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 60°; 30°; 0%; 2°; 28°; 27°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-12-17; 00:57:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 59°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 60°; 30°; 0%; 2°; 28°; 27°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-17; 00:58:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 60°; 30°; 0%; 2°; 28°; 26°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-17; 00:59:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 60°; 30°; 0%; 2°; 28°; 26°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-17; 01:00:27; übergangsbetr.;   Brenner Aus  ; 1; 0; 58°; 52°; 62°; 70%; 0%; 0%; 0%; 87.5%; 405°; 60°; 30°; 0%; 2°; 28°; 26°; 38°; 38°; 127°; 127°; 10995; 16833h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
