Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-03-03; 00:00:23; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 88.6%; 404°; 69°; 32°; 0%; -4°; 32°; 40°; 43°; 33°; 127°; 127°; 11138; 17071h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-03; 00:01:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 88.6%; 403°; 69°; 32°; 0%; -4°; 31°; 32°; 43°; 32°; 127°; 127°; 11138; 17071h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-03; 00:02:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 88.6%; 403°; 69°; 32°; 0%; -4°; 31°; 28°; 43°; 39°; 127°; 127°; 11138; 17071h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-03; 00:03:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 88.6%; 403°; 69°; 32°; 0%; -4°; 31°; 25°; 43°; 48°; 127°; 127°; 11138; 17071h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-03; 00:04:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 88.6%; 403°; 69°; 32°; 0%; -4°; 31°; 25°; 43°; 54°; 127°; 127°; 11138; 17071h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-03; 00:05:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 88.6%; 404°; 69°; 32°; 0%; -4°; 31°; 25°; 43°; 50°; 127°; 127°; 11138; 17071h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-03; 00:06:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 88.6%; 404°; 69°; 32°; 0%; -4°; 31°; 26°; 43°; 39°; 127°; 127°; 11138; 17071h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-03-03; 00:07:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 88.6%; 404°; 68°; 32°; 0%; -4°; 31°; 26°; 43°; 33°; 127°; 127°; 11138; 17071h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-03-03; 00:08:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 88.6%; 404°; 68°; 32°; 0%; -4°; 31°; 26°; 43°; 32°; 127°; 127°; 11138; 17071h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-03-03; 00:09:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 88.6%; 403°; 68°; 32°; 0%; -4°; 31°; 26°; 43°; 40°; 127°; 127°; 11138; 17071h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-03-03; 00:10:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 55°; 48°; 58°; 67%; 0%; 0%; 0%; 88.6%; 404°; 68°; 32°; 0%; -4°; 31°; 26°; 43°; 49°; 127°; 127°; 11138; 17071h; 35°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
