Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-07-23; 00:00:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 23°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 37°; 30°; 0%; 17°; 0°; 24°; 0°; 24°; 127°; 127°; 10890; 16653h; 28°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.19A; 
2024-07-23; 00:01:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 23°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 37°; 30°; 0%; 17°; 0°; 24°; 0°; 24°; 127°; 127°; 10890; 16653h; 28°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.15A; 
2024-07-23; 00:02:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 23°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 37°; 30°; 0%; 17°; 0°; 24°; 0°; 24°; 127°; 127°; 10890; 16653h; 28°; 80°; 24°; 17%; AUS; ZU; TROCKEN; 0.17A; 
2024-07-23; 00:03:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 23°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 37°; 30°; 0%; 17°; 0°; 24°; 0°; 24°; 127°; 127°; 10890; 16653h; 28°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.15A; 
2024-07-23; 00:04:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 23°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 37°; 30°; 0%; 17°; 0°; 24°; 0°; 24°; 127°; 127°; 10890; 16653h; 28°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.15A; 
2024-07-23; 00:05:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 23°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 37°; 30°; 0%; 17°; 0°; 24°; 0°; 24°; 127°; 127°; 10890; 16653h; 28°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.15A; 
2024-07-23; 00:06:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 23°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 37°; 30°; 0%; 17°; 0°; 24°; 0°; 24°; 127°; 127°; 10890; 16653h; 28°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.17A; 
2024-07-23; 00:07:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 23°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 37°; 30°; 0%; 17°; 0°; 24°; 0°; 24°; 127°; 127°; 10890; 16653h; 28°; 80°; 24°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2024-07-23; 00:08:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 23°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 37°; 30°; 0%; 17°; 0°; 24°; 0°; 24°; 127°; 127°; 10890; 16653h; 28°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.15A; 
2024-07-23; 00:09:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 23°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 37°; 30°; 0%; 17°; 0°; 24°; 0°; 24°; 127°; 127°; 10890; 16653h; 28°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.15A; 
2024-07-23; 00:10:49; übergangsbetr.;   Brenner Aus  ; 1; 0; 23°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 37°; 30°; 0%; 17°; 0°; 24°; 0°; 24°; 127°; 127°; 10890; 16653h; 28°; 80°; 24°; 16%; AUS; ZU; TROCKEN; 0.17A; 
