Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-01-27; 00:00:49; übergangsbetr.;    Heizen      ; 1; 0; 77°; 167°; 173°; 100%; 39%; 65%; 95%; 92.4%; 430°; 75°; 26°; 65%; 0°; 29°; 30°; 40°; 41°; 127°; 127°; 11076; 16966h; 39°; 80°; 29°; 13%; AUS; OFFEN; TROCKEN; 2.23A; 
2025-01-27; 04:57:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.7%; 406°; 74°; 30°; 0%; 0°; 30°; 28°; 40°; 41°; 127°; 127°; 11076; 16967h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-27; 04:58:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.7%; 406°; 74°; 30°; 0%; 0°; 30°; 28°; 40°; 41°; 127°; 127°; 11076; 16967h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-27; 04:59:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.7%; 406°; 74°; 30°; 0%; 0°; 30°; 28°; 40°; 41°; 127°; 127°; 11076; 16967h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-27; 05:00:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.7%; 406°; 74°; 30°; 0%; 0°; 30°; 28°; 40°; 41°; 127°; 127°; 11076; 16967h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-27; 05:01:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.7%; 406°; 74°; 30°; 0%; 0°; 30°; 28°; 40°; 41°; 127°; 127°; 11076; 16967h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-27; 05:02:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.7%; 406°; 74°; 30°; 0%; 0°; 30°; 28°; 40°; 41°; 127°; 127°; 11076; 16967h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-27; 05:03:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.7%; 406°; 74°; 30°; 0%; 0°; 30°; 28°; 40°; 42°; 127°; 127°; 11076; 16967h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-27; 05:04:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.7%; 406°; 74°; 30°; 0%; 0°; 30°; 29°; 40°; 41°; 127°; 127°; 11076; 16967h; 37°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-27; 05:05:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.7%; 406°; 74°; 30°; 0%; 0°; 30°; 29°; 40°; 42°; 127°; 127°; 11076; 16967h; 37°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-27; 05:06:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 248°; 72%; 0%; 0%; 0%; 87.7%; 406°; 74°; 30°; 0%; 0°; 30°; 30°; 40°; 42°; 127°; 127°; 11076; 16967h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-27; 05:07:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.7%; 406°; 74°; 30°; 0%; 0°; 30°; 31°; 40°; 42°; 127°; 127°; 11076; 16967h; 37°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-27; 05:08:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.7%; 406°; 74°; 30°; 0%; 0°; 30°; 29°; 40°; 42°; 127°; 127°; 11076; 16967h; 37°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-27; 05:09:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.7%; 406°; 74°; 29°; 0%; 1°; 30°; 28°; 40°; 42°; 127°; 127°; 11076; 16967h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-27; 05:10:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.7%; 406°; 74°; 29°; 0%; 1°; 30°; 28°; 40°; 42°; 127°; 127°; 11076; 16967h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-27; 05:11:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.7%; 406°; 74°; 29°; 0%; 1°; 30°; 28°; 40°; 42°; 127°; 127°; 11076; 16967h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-27; 05:12:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.7%; 406°; 74°; 29°; 0%; 1°; 30°; 28°; 40°; 40°; 127°; 127°; 11076; 16967h; 37°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-27; 05:13:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.7%; 406°; 74°; 29°; 0%; 1°; 30°; 28°; 40°; 40°; 127°; 127°; 11076; 16967h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-27; 05:14:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 87.7%; 406°; 74°; 29°; 0%; 1°; 30°; 28°; 40°; 39°; 127°; 127°; 11076; 16967h; 37°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-27; 05:15:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 72%; 0%; 0%; 0%; 87.7%; 406°; 74°; 29°; 0%; 1°; 30°; 28°; 40°; 39°; 127°; 127°; 11076; 16967h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-27; 05:16:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 87.7%; 405°; 74°; 29°; 0%; 1°; 30°; 29°; 40°; 39°; 127°; 127°; 11076; 16967h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-27; 05:17:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 87.7%; 405°; 74°; 29°; 0%; 1°; 30°; 29°; 40°; 39°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-27; 05:18:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 87.7%; 405°; 74°; 29°; 0%; 1°; 30°; 29°; 40°; 39°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-27; 05:19:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 87.7%; 405°; 74°; 29°; 0%; 1°; 30°; 34°; 40°; 39°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.32A; 
2025-01-27; 05:20:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 87.7%; 405°; 74°; 29°; 0%; 1°; 30°; 30°; 40°; 39°; 127°; 127°; 11076; 16967h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-27; 05:21:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 87.7%; 405°; 74°; 29°; 0%; 1°; 30°; 29°; 40°; 39°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-27; 05:22:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 12%; 0%; 0%; 0%; 87.7%; 405°; 74°; 29°; 0%; 1°; 30°; 28°; 40°; 39°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.34A; 
2025-01-27; 05:23:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 120°; 72%; 0%; 0%; 0%; 87.7%; 405°; 74°; 29°; 0%; 1°; 30°; 28°; 40°; 39°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-27; 05:24:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 18%; 0%; 0%; 0%; 87.7%; 405°; 74°; 29°; 0%; 1°; 30°; 28°; 40°; 39°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-27; 05:25:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 22%; 0%; 0%; 0%; 87.7%; 405°; 74°; 29°; 0%; 1°; 30°; 28°; 40°; 39°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-27; 05:26:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 25%; 0%; 0%; 0%; 87.7%; 405°; 74°; 29°; 0%; 1°; 30°; 28°; 40°; 39°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.32A; 
2025-01-27; 05:27:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 28%; 0%; 0%; 0%; 87.7%; 405°; 74°; 29°; 0%; 1°; 30°; 28°; 40°; 39°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-27; 05:28:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 32%; 0%; 0%; 0%; 87.7%; 405°; 74°; 29°; 0%; 1°; 30°; 29°; 40°; 39°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-27; 05:29:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 35%; 0%; 0%; 0%; 87.7%; 405°; 74°; 29°; 0%; 1°; 30°; 30°; 40°; 39°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-27; 05:30:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 38%; 0%; 0%; 0%; 87.7%; 405°; 74°; 29°; 0%; 1°; 30°; 30°; 41°; 39°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-27; 05:31:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 42%; 0%; 0%; 0%; 87.7%; 405°; 74°; 29°; 0%; 1°; 30°; 30°; 42°; 39°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-27; 05:32:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 45%; 0%; 0%; 0%; 87.7%; 405°; 74°; 29°; 0%; 1°; 30°; 34°; 42°; 39°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-27; 05:33:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 48%; 0%; 0%; 0%; 87.7%; 405°; 74°; 29°; 0%; 1°; 30°; 30°; 42°; 40°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-27; 05:34:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 52%; 0%; 0%; 0%; 87.7%; 405°; 74°; 29°; 0%; 1°; 30°; 28°; 42°; 41°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-27; 05:35:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 55%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 28°; 42°; 41°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-27; 05:36:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 58%; 0%; 0%; 0%; 87.7%; 405°; 74°; 29°; 0%; 1°; 30°; 28°; 42°; 41°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-27; 05:37:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 62%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 28°; 42°; 41°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-27; 05:38:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 65%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 28°; 42°; 41°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-27; 05:39:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 68%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 28°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-27; 05:40:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 28°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-27; 05:41:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 28°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-27; 05:42:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 29°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-27; 05:43:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 29°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-27; 05:44:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 30°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-27; 05:45:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 32°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-27; 05:46:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 29°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.32A; 
2025-01-27; 05:47:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 28°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-27; 05:48:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 28°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-27; 05:49:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 28°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-27; 05:50:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 28°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-27; 05:51:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 28°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-27; 05:52:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 28°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-27; 05:53:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 28°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-27; 05:54:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 30°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-27; 05:55:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 30°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-27; 05:56:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 30°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-27; 05:57:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 35°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-27; 05:58:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 30°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-27; 05:59:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 29°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-27; 06:00:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 28°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-27; 06:01:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 28°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-27; 06:02:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 28°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-27; 06:03:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 28°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-27; 06:04:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 28°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-27; 06:05:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 28°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-27; 06:06:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 28°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-27; 06:07:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 29°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-27; 06:08:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 29°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-27; 06:09:48; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 29°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-27; 06:10:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 34°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-27; 06:11:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 30°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-27; 06:12:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 87.7%; 405°; 74°; 28°; 0%; 1°; 30°; 29°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-27; 06:13:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 87.7%; 405°; 72°; 28°; 0%; 1°; 30°; 28°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-27; 06:14:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 87.7%; 405°; 72°; 28°; 0%; 1°; 30°; 28°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-27; 06:15:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 87.7%; 405°; 72°; 28°; 0%; 1°; 30°; 28°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-27; 06:16:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 87.7%; 405°; 72°; 28°; 0%; 0°; 30°; 28°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-27; 06:17:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 87.7%; 405°; 72°; 28°; 0%; 1°; 30°; 28°; 42°; 42°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-27; 06:18:47; übergangsbetr.;   Brenner Aus  ; 1; 0; 63°; 54°; 64°; 71%; 0%; 0%; 0%; 87.7%; 405°; 72°; 28°; 0%; 1°; 30°; 28°; 42°; 41°; 127°; 127°; 11076; 16967h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
