Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-12-15; 00:00:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 87.5%; 404°; 60°; 26°; 0%; 1°; 29°; 28°; 40°; 39°; 127°; 127°; 10991; 16827h; 35°; 80°; 28°; 20%; AN; ZU; TROCKEN; 0.36A; 
2024-12-15; 00:01:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 87.5%; 404°; 60°; 26°; 0%; 1°; 28°; 28°; 40°; 39°; 127°; 127°; 10991; 16827h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-12-15; 00:02:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 87.5%; 404°; 59°; 26°; 0%; 1°; 28°; 28°; 40°; 39°; 127°; 127°; 10991; 16827h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-12-15; 00:03:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 87.5%; 404°; 59°; 26°; 0%; 1°; 28°; 28°; 40°; 39°; 127°; 127°; 10991; 16827h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-12-15; 00:04:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 87.5%; 404°; 59°; 26°; 0%; 1°; 28°; 28°; 40°; 40°; 127°; 127°; 10991; 16827h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-12-15; 00:05:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 87.5%; 404°; 59°; 26°; 0%; 1°; 28°; 28°; 40°; 40°; 127°; 127°; 10991; 16827h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2024-12-15; 00:06:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 87.5%; 404°; 59°; 26°; 0%; 1°; 28°; 28°; 40°; 40°; 127°; 127°; 10991; 16827h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2024-12-15; 00:07:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 87.5%; 404°; 58°; 26°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 10991; 16827h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-12-15; 00:08:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 87.5%; 404°; 58°; 26°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 10991; 16827h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2024-12-15; 00:09:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 87.5%; 404°; 58°; 26°; 0%; 1°; 28°; 28°; 40°; 40°; 127°; 127°; 10991; 16827h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2024-12-15; 00:10:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 54°; 48°; 58°; 67%; 0%; 0%; 0%; 87.5%; 404°; 58°; 26°; 0%; 0°; 28°; 28°; 40°; 40°; 127°; 127°; 10991; 16827h; 35°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
