Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-04-11; 00:00:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 100.0%; 397°; 38°; 26°; 0%; 2°; 28°; 24°; 35°; 33°; 127°; 127°; 10861; 16610h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.21A; 
2024-04-11; 00:01:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 100.0%; 397°; 38°; 26°; 0%; 2°; 28°; 22°; 35°; 33°; 127°; 127°; 10861; 16610h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.19A; 
2024-04-11; 00:02:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 100.0%; 397°; 38°; 26°; 0%; 2°; 28°; 21°; 35°; 32°; 127°; 127°; 10861; 16610h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.19A; 
2024-04-11; 00:03:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 100.0%; 397°; 38°; 26°; 0%; 2°; 28°; 20°; 35°; 32°; 127°; 127°; 10861; 16610h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.23A; 
2024-04-11; 00:04:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 100.0%; 397°; 38°; 26°; 0%; 2°; 28°; 20°; 35°; 32°; 127°; 127°; 10861; 16610h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.19A; 
2024-04-11; 00:05:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 100.0%; 397°; 38°; 26°; 0%; 2°; 28°; 20°; 35°; 32°; 127°; 127°; 10861; 16610h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.19A; 
2024-04-11; 00:06:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 100.0%; 397°; 38°; 26°; 0%; 2°; 28°; 22°; 35°; 32°; 127°; 127°; 10861; 16610h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.19A; 
2024-04-11; 00:07:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 100.0%; 397°; 38°; 26°; 0%; 2°; 28°; 24°; 35°; 32°; 127°; 127°; 10861; 16610h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.17A; 
2024-04-11; 00:08:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 100.0%; 397°; 38°; 26°; 0%; 2°; 28°; 25°; 35°; 32°; 127°; 127°; 10861; 16610h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.21A; 
2024-04-11; 00:09:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 100.0%; 397°; 38°; 26°; 0%; 2°; 28°; 26°; 35°; 31°; 127°; 127°; 10861; 16610h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.19A; 
2024-04-11; 00:10:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 100.0%; 397°; 38°; 26°; 0%; 2°; 28°; 27°; 35°; 31°; 127°; 127°; 10861; 16610h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.17A; 
