Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-08-15; 00:00:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-08-15; 00:01:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.13A; 
2024-08-15; 00:02:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-08-15; 00:03:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-08-15; 00:04:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-08-15; 00:05:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-08-15; 00:06:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-08-15; 00:07:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-08-15; 00:08:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-08-15; 00:09:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-08-15; 00:10:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-08-15; 00:11:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-08-15; 00:12:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-08-15; 00:13:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-08-15; 00:14:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-08-15; 00:15:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-08-15; 00:16:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-08-15; 00:17:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-08-15; 00:18:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.19A; 
2024-08-15; 00:19:31; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-08-15; 00:20:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-08-15; 00:21:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-08-15; 00:22:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-08-15; 00:23:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-08-15; 00:24:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-08-15; 00:25:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2024-08-15; 00:26:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-08-15; 00:27:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-08-15; 00:28:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.13A; 
2024-08-15; 00:29:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2024-08-15; 00:30:32; übergangsbetr.;   Brenner Aus  ; 1; 0; 26°; 31°; 41°; 56%; 0%; 0%; 0%; 100.0%; 398°; 46°; 36°; 0%; 18°; 0°; 27°; 0°; 26°; 127°; 127°; 10894; 16661h; 31°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
