Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-06-18; 00:00:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 16°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.17A; 
2024-06-18; 00:01:10; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 16°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-18; 00:02:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 16°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 22°; 29%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-18; 00:03:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 16°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.17A; 
2024-06-18; 00:04:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 16°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-18; 00:05:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 16°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.13A; 
2024-06-18; 00:06:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 16°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-18; 00:07:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 16°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.17A; 
2024-06-18; 00:08:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 15°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.17A; 
2024-06-18; 00:09:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 15°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-18; 00:10:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 15°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-18; 00:11:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 15°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-18; 00:12:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 15°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.17A; 
2024-06-18; 00:13:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 15°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.17A; 
2024-06-18; 00:14:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 15°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.17A; 
2024-06-18; 00:15:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 15°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-18; 00:16:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 15°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.13A; 
2024-06-18; 00:17:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 15°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-18; 00:18:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 15°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-18; 00:19:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 15°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-18; 00:20:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 15°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-18; 00:21:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 15°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-18; 00:22:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 15°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-18; 00:23:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 15°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-18; 00:24:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 15°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-18; 00:25:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 15°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.17A; 
2024-06-18; 00:26:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 15°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.17A; 
2024-06-18; 00:27:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 15°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-18; 00:28:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 15°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.17A; 
2024-06-18; 00:29:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 15°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-18; 00:30:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 15°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-18; 00:31:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 15°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 22°; 17%; AUS; ZU; TROCKEN; 0.15A; 
2024-06-18; 00:32:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 22°; 26°; 36°; 53%; 0%; 0%; 0%; 85.2%; 396°; 39°; 31°; 0%; 15°; 0°; 22°; 0°; 22°; 127°; 127°; 10884; 16645h; 26°; 80°; 21°; 17%; AUS; ZU; TROCKEN; 0.15A; 
