Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-04-18; 00:00:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 165°; 171°; 100%; 39%; 65%; 95%; 92.7%; 418°; 54°; 24°; 62%; 1°; 29°; 29°; 36°; 38°; 127°; 127°; 10864; 16615h; 32°; 80°; 24°; 16%; AUS; OFFEN; TROCKEN; 2.55A; 
2024-04-18; 00:11:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 169°; 177°; 100%; 39%; 65%; 95%; 90.9%; 423°; 61°; 24°; 65%; 0°; 28°; 28°; 37°; 38°; 127°; 127°; 10864; 16615h; 34°; 80°; 24°; 16%; AUS; OFFEN; TROCKEN; 1.95A; 
2024-04-18; 00:12:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 168°; 177°; 100%; 39%; 65%; 95%; 90.7%; 424°; 62°; 24°; 65%; 0°; 28°; 28°; 37°; 39°; 127°; 127°; 10864; 16615h; 34°; 80°; 24°; 16%; AUS; OFFEN; TROCKEN; 2.93A; 
2024-04-18; 00:13:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 168°; 177°; 100%; 39%; 65%; 95%; 90.6%; 424°; 62°; 24°; 65%; 1°; 28°; 28°; 37°; 41°; 127°; 127°; 10864; 16615h; 34°; 80°; 24°; 16%; AUS; OFFEN; TROCKEN; 2.38A; 
2024-04-18; 00:14:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 169°; 178°; 100%; 38%; 64%; 94%; 90.4%; 424°; 62°; 24°; 65%; 1°; 28°; 28°; 37°; 41°; 127°; 127°; 10864; 16615h; 34°; 80°; 24°; 16%; AUS; OFFEN; TROCKEN; 2.31A; 
2024-04-18; 00:15:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 169°; 179°; 100%; 39%; 65%; 95%; 90.2%; 425°; 63°; 24°; 65%; 1°; 28°; 28°; 37°; 40°; 127°; 127°; 10864; 16615h; 35°; 80°; 24°; 16%; AUS; OFFEN; TROCKEN; 2.31A; 
2024-04-18; 00:16:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 169°; 179°; 100%; 39%; 65%; 95%; 90.1%; 425°; 64°; 24°; 65%; 1°; 28°; 28°; 37°; 40°; 127°; 127°; 10864; 16615h; 35°; 80°; 24°; 16%; AUS; OFFEN; TROCKEN; 3.03A; 
2024-04-18; 00:17:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 169°; 179°; 100%; 39%; 65%; 95%; 89.9%; 425°; 64°; 25°; 65%; 1°; 28°; 28°; 37°; 39°; 127°; 127°; 10864; 16615h; 35°; 80°; 24°; 16%; AUS; OFFEN; TROCKEN; 3.01A; 
2024-04-18; 00:18:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 169°; 179°; 100%; 39%; 65%; 95%; 89.8%; 425°; 64°; 25°; 65%; 1°; 28°; 28°; 37°; 38°; 127°; 127°; 10864; 16615h; 35°; 80°; 24°; 16%; AUS; OFFEN; TROCKEN; 3.10A; 
2024-04-18; 00:19:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 169°; 179°; 100%; 39%; 65%; 95%; 89.6%; 426°; 64°; 26°; 65%; 1°; 28°; 28°; 37°; 38°; 127°; 127°; 10864; 16615h; 35°; 80°; 24°; 16%; AUS; OFFEN; TROCKEN; 2.82A; 
2024-04-18; 00:20:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 170°; 177°; 100%; 39%; 65%; 95%; 89.4%; 426°; 64°; 26°; 65%; 1°; 28°; 28°; 37°; 38°; 127°; 127°; 10864; 16615h; 35°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 3.01A; 
2024-04-18; 00:21:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 170°; 177°; 100%; 39%; 65%; 95%; 89.3%; 426°; 64°; 26°; 65%; 1°; 28°; 28°; 37°; 37°; 127°; 127°; 10864; 16615h; 35°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 2.95A; 
2024-04-18; 00:22:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 170°; 177°; 100%; 39%; 65%; 95%; 89.1%; 426°; 66°; 26°; 65%; 1°; 28°; 28°; 37°; 36°; 127°; 127°; 10864; 16615h; 35°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 2.10A; 
2024-04-18; 00:23:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 171°; 179°; 100%; 39%; 65%; 95%; 89.0%; 427°; 66°; 26°; 65%; 1°; 28°; 28°; 37°; 36°; 127°; 127°; 10864; 16615h; 36°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 2.38A; 
2024-04-18; 00:24:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 170°; 179°; 100%; 39%; 65%; 95%; 88.8%; 427°; 66°; 26°; 65%; 1°; 28°; 28°; 37°; 36°; 127°; 127°; 10864; 16615h; 36°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 2.46A; 
2024-04-18; 00:25:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 171°; 179°; 100%; 39%; 65%; 95%; 88.6%; 427°; 66°; 26°; 65%; 1°; 28°; 28°; 37°; 36°; 127°; 127°; 10864; 16615h; 36°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 2.91A; 
2024-04-18; 00:26:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 170°; 179°; 100%; 39%; 65%; 95%; 88.5%; 427°; 66°; 26°; 65%; 1°; 28°; 28°; 37°; 36°; 127°; 127°; 10864; 16615h; 36°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 2.59A; 
2024-04-18; 00:27:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 171°; 179°; 100%; 39%; 65%; 95%; 88.3%; 428°; 66°; 28°; 65%; 1°; 28°; 28°; 37°; 36°; 127°; 127°; 10864; 16615h; 36°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 2.88A; 
2024-04-18; 00:28:11; übergangsbetr.;    Heizen      ; 1; 0; 78°; 171°; 177°; 98%; 39%; 65%; 95%; 88.1%; 428°; 66°; 28°; 71%; 1°; 28°; 28°; 37°; 35°; 127°; 127°; 10864; 16615h; 36°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 2.18A; 
2024-04-18; 00:29:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 170°; 180°; 100%; 39%; 65%; 95%; 88.0%; 428°; 66°; 28°; 66%; 1°; 28°; 29°; 37°; 35°; 127°; 127°; 10864; 16615h; 36°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 2.57A; 
2024-04-18; 00:30:11; übergangsbetr.;   Abreinigen   ; 1; 0; 77°; 170°; 181°; 100%; 100%; 100%; 0%; 87.9%; 428°; 67°; 28°; 66%; 1°; 28°; 29°; 37°; 35°; 127°; 127°; 10864; 16615h; 36°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 1.36A; 
2024-04-18; 00:31:11; übergangsbetr.;   Abreinigen   ; 1; 0; 77°; 175°; 183°; 100%; 100%; 100%; 0%; 87.9%; 428°; 67°; 29°; 66%; 1°; 28°; 29°; 37°; 34°; 127°; 127°; 10864; 16615h; 36°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 1.34A; 
2024-04-18; 00:32:11; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 168°; 187°; 100%; 100%; 100%; 0%; 87.9%; 428°; 68°; 30°; 60%; 1°; 28°; 28°; 37°; 34°; 127°; 127°; 10864; 16615h; 36°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 1.42A; 
2024-04-18; 00:33:11; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 155°; 189°; 100%; 100%; 100%; 0%; 87.9%; 428°; 68°; 30°; 56%; 0°; 28°; 28°; 37°; 34°; 127°; 127°; 10864; 16615h; 36°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 1.44A; 
2024-04-18; 00:34:11; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 142°; 191°; 100%; 100%; 100%; 0%; 87.9%; 427°; 68°; 31°; 52%; 0°; 28°; 28°; 37°; 34°; 127°; 127°; 10864; 16615h; 36°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 1.44A; 
2024-04-18; 00:35:11; übergangsbetr.;   Abreinigen   ; 1; 0; 77°; 132°; 191°; 100%; 100%; 100%; 100%; 87.8%; 427°; 68°; 32°; 54%; 0°; 28°; 28°; 37°; 37°; 127°; 127°; 10864; 16615h; 37°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 2.40A; 
2024-04-18; 00:36:11; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 129°; 195°; 100%; 100%; 100%; 100%; 87.7%; 426°; 68°; 32°; 46%; 0°; 28°; 28°; 37°; 40°; 127°; 127°; 10864; 16615h; 37°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 2.25A; 
2024-04-18; 00:37:11; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 139°; 198°; 100%; 100%; 100%; 100%; 87.5%; 426°; 68°; 33°; 48%; 0°; 28°; 28°; 37°; 42°; 127°; 127°; 10864; 16615h; 37°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 2.35A; 
2024-04-18; 00:38:11; übergangsbetr.;   Abreinigen   ; 1; 0; 77°; 154°; 198°; 98%; 100%; 100%; 0%; 87.3%; 426°; 68°; 34°; 51%; 0°; 28°; 28°; 37°; 42°; 127°; 127°; 10864; 16615h; 37°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 1.36A; 
2024-04-18; 00:39:11; übergangsbetr.;   Abreinigen   ; 1; 0; 77°; 156°; 199°; 100%; 100%; 100%; 0%; 87.3%; 426°; 68°; 34°; 54%; 0°; 28°; 28°; 37°; 36°; 127°; 127°; 10864; 16615h; 37°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 1.42A; 
2024-04-18; 00:40:11; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 150°; 203°; 100%; 100%; 100%; 0%; 87.3%; 426°; 68°; 36°; 48%; 0°; 28°; 28°; 37°; 32°; 127°; 127°; 10864; 16615h; 37°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 1.38A; 
2024-04-18; 00:41:11; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 141°; 205°; 100%; 100%; 100%; 0%; 87.3%; 426°; 68°; 36°; 46%; 0°; 28°; 28°; 37°; 30°; 127°; 127°; 10864; 16615h; 37°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 1.40A; 
2024-04-18; 00:42:11; übergangsbetr.;   Abreinigen   ; 1; 0; 76°; 130°; 207°; 100%; 100%; 100%; 0%; 87.3%; 426°; 68°; 37°; 44%; 0°; 28°; 28°; 37°; 32°; 127°; 127°; 10864; 16615h; 37°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 1.36A; 
2024-04-18; 00:43:11; übergangsbetr.;    Heizen      ; 1; 0; 76°; 122°; 209°; 100%; 39%; 65%; 95%; 87.3%; 425°; 68°; 38°; 41%; 0°; 28°; 28°; 37°; 39°; 127°; 127°; 10864; 16615h; 37°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 2.61A; 
2024-04-18; 00:44:11; übergangsbetr.;    Heizen      ; 1; 0; 76°; 117°; 209°; 100%; 39%; 65%; 95%; 87.2%; 423°; 68°; 38°; 40%; 0°; 28°; 28°; 37°; 46°; 127°; 127°; 10864; 16615h; 37°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 3.05A; 
2024-04-18; 00:45:11; übergangsbetr.;    Heizen      ; 1; 0; 76°; 122°; 209°; 100%; 39%; 65%; 95%; 87.0%; 423°; 68°; 39°; 40%; 0°; 28°; 28°; 37°; 42°; 127°; 127°; 10864; 16615h; 37°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 2.31A; 
2024-04-18; 00:46:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 131°; 207°; 100%; 39%; 65%; 95%; 86.8%; 422°; 67°; 40°; 45%; 0°; 28°; 28°; 37°; 34°; 127°; 127°; 10864; 16615h; 37°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 2.99A; 
2024-04-18; 00:47:11; übergangsbetr.;    Heizen      ; 1; 0; 78°; 140°; 205°; 100%; 39%; 65%; 95%; 86.7%; 423°; 67°; 40°; 52%; 0°; 28°; 28°; 37°; 30°; 127°; 127°; 10864; 16615h; 37°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 2.38A; 
2024-04-18; 00:48:11; übergangsbetr.;    Heizen      ; 1; 0; 78°; 145°; 203°; 100%; 39%; 65%; 95%; 86.5%; 423°; 67°; 41°; 54%; 0°; 28°; 28°; 37°; 32°; 127°; 127°; 10864; 16615h; 37°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 2.97A; 
2024-04-18; 00:49:11; übergangsbetr.;    Heizen      ; 1; 0; 78°; 150°; 202°; 100%; 39%; 65%; 95%; 86.4%; 424°; 67°; 42°; 55%; 0°; 28°; 28°; 37°; 38°; 127°; 127°; 10864; 16615h; 37°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 2.14A; 
2024-04-18; 00:50:11; übergangsbetr.;    Heizen      ; 1; 0; 78°; 155°; 202°; 100%; 39%; 65%; 95%; 86.2%; 425°; 67°; 43°; 58%; 0°; 28°; 28°; 37°; 45°; 127°; 127°; 10864; 16615h; 37°; 80°; 25°; 15%; AUS; OFFEN; TROCKEN; 2.08A; 
2024-04-18; 00:51:11; übergangsbetr.;    Heizen      ; 1; 0; 78°; 159°; 202°; 100%; 39%; 65%; 95%; 86.0%; 426°; 67°; 44°; 60%; 0°; 28°; 29°; 37°; 40°; 127°; 127°; 10864; 16615h; 37°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 3.01A; 
2024-04-18; 00:52:11; übergangsbetr.;    Heizen      ; 1; 0; 78°; 160°; 202°; 100%; 39%; 65%; 95%; 85.9%; 426°; 67°; 46°; 63%; 0°; 28°; 30°; 37°; 32°; 127°; 127°; 10864; 16615h; 37°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 3.12A; 
2024-04-18; 00:53:12; übergangsbetr.;    Heizen      ; 1; 0; 77°; 161°; 200°; 100%; 39%; 65%; 95%; 85.7%; 427°; 67°; 48°; 59%; 0°; 28°; 29°; 37°; 31°; 127°; 127°; 10864; 16615h; 37°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.93A; 
2024-04-18; 00:54:12; übergangsbetr.;    Heizen      ; 1; 0; 77°; 161°; 199°; 100%; 39%; 65%; 95%; 85.6%; 427°; 67°; 50°; 60%; 0°; 28°; 28°; 37°; 42°; 127°; 127°; 10864; 16615h; 37°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.86A; 
2024-04-18; 00:55:12; übergangsbetr.;    Heizen      ; 1; 0; 78°; 162°; 196°; 100%; 38%; 64%; 94%; 85.4%; 427°; 68°; 50°; 66%; 0°; 28°; 28°; 37°; 47°; 127°; 127°; 10864; 16615h; 37°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 3.14A; 
2024-04-18; 00:56:12; übergangsbetr.;    Heizen      ; 1; 0; 77°; 163°; 196°; 100%; 39%; 65%; 95%; 85.2%; 428°; 68°; 52°; 61%; 0°; 28°; 29°; 37°; 36°; 127°; 127°; 10864; 16616h; 37°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.91A; 
2024-04-18; 00:57:12; übergangsbetr.;    Heizen      ; 1; 0; 77°; 164°; 196°; 100%; 38%; 64%; 93%; 85.1%; 428°; 68°; 54°; 61%; 0°; 28°; 29°; 37°; 30°; 127°; 127°; 10864; 16616h; 37°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.69A; 
2024-04-18; 00:58:12; übergangsbetr.;    Heizen      ; 1; 0; 77°; 164°; 194°; 99%; 38%; 64%; 94%; 84.9%; 428°; 69°; 54°; 62%; 0°; 28°; 29°; 37°; 37°; 127°; 127°; 10864; 16616h; 37°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.55A; 
2024-04-18; 00:59:12; übergangsbetr.;    Heizen      ; 1; 0; 77°; 165°; 194°; 100%; 39%; 65%; 95%; 84.7%; 428°; 70°; 56°; 62%; 0°; 28°; 28°; 37°; 44°; 127°; 127°; 10864; 16616h; 37°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 3.05A; 
2024-04-18; 01:00:12; übergangsbetr.;    Heizen      ; 1; 0; 77°; 166°; 194°; 100%; 39%; 65%; 95%; 84.6%; 429°; 71°; 58°; 62%; 0°; 28°; 28°; 37°; 38°; 127°; 127°; 10864; 16616h; 37°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.46A; 
2024-04-18; 01:01:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 166°; 194°; 100%; 38%; 64%; 94%; 84.4%; 429°; 72°; 58°; 62%; 0°; 28°; 28°; 37°; 32°; 127°; 127°; 10864; 16616h; 37°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.48A; 
2024-04-18; 01:02:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 167°; 196°; 99%; 38%; 64%; 94%; 84.3%; 430°; 72°; 59°; 62%; 0°; 28°; 28°; 37°; 34°; 127°; 127°; 10864; 16616h; 38°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.72A; 
2024-04-18; 01:03:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 167°; 196°; 100%; 39%; 65%; 95%; 84.1%; 430°; 72°; 60°; 62%; 0°; 28°; 29°; 37°; 46°; 127°; 127°; 10864; 16616h; 38°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.25A; 
2024-04-18; 01:04:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 168°; 197°; 100%; 39%; 65%; 95%; 83.9%; 430°; 72°; 61°; 62%; 0°; 28°; 29°; 37°; 39°; 127°; 127°; 10864; 16616h; 38°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.67A; 
2024-04-18; 01:05:11; übergangsbetr.;    Heizen      ; 1; 0; 76°; 167°; 198°; 100%; 39%; 65%; 95%; 83.8%; 430°; 74°; 62°; 57%; 0°; 28°; 28°; 37°; 32°; 127°; 127°; 10864; 16616h; 38°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.72A; 
2024-04-18; 01:06:11; übergangsbetr.;    Heizen      ; 1; 0; 76°; 167°; 197°; 100%; 39%; 65%; 95%; 83.6%; 431°; 74°; 63°; 56%; 0°; 28°; 28°; 37°; 38°; 127°; 127°; 10864; 16616h; 38°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.46A; 
2024-04-18; 01:07:11; übergangsbetr.;    Heizen      ; 1; 0; 76°; 169°; 197°; 99%; 38%; 64%; 94%; 83.5%; 432°; 74°; 64°; 54%; 0°; 28°; 28°; 37°; 50°; 127°; 127°; 10864; 16616h; 38°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.18A; 
2024-04-18; 01:08:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 169°; 194°; 100%; 39%; 65%; 95%; 83.3%; 432°; 74°; 64°; 58%; 0°; 28°; 28°; 37°; 38°; 127°; 127°; 10864; 16616h; 38°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.38A; 
2024-04-18; 01:09:11; übergangsbetr.;    Heizen      ; 1; 0; 76°; 168°; 194°; 100%; 39%; 65%; 95%; 83.1%; 432°; 74°; 64°; 53%; 0°; 28°; 29°; 37°; 33°; 127°; 127°; 10864; 16616h; 38°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.86A; 
2024-04-18; 01:10:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 168°; 194°; 100%; 39%; 65%; 95%; 83.0%; 432°; 75°; 66°; 57%; 0°; 28°; 28°; 37°; 42°; 127°; 127°; 10864; 16616h; 38°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.21A; 
2024-04-18; 01:11:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 168°; 194°; 100%; 39%; 65%; 95%; 82.8%; 432°; 76°; 66°; 57%; 0°; 28°; 29°; 37°; 51°; 127°; 127°; 10864; 16616h; 38°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 3.03A; 
2024-04-18; 01:12:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 169°; 194°; 100%; 39%; 65%; 95%; 82.7%; 432°; 76°; 66°; 57%; 0°; 28°; 29°; 37°; 38°; 127°; 127°; 10864; 16616h; 38°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 3.03A; 
2024-04-18; 01:13:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 169°; 194°; 100%; 39%; 65%; 95%; 82.5%; 432°; 76°; 66°; 57%; 0°; 28°; 29°; 37°; 34°; 127°; 127°; 10864; 16616h; 38°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.88A; 
2024-04-18; 01:14:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 168°; 194°; 100%; 39%; 65%; 95%; 82.3%; 432°; 76°; 66°; 57%; 0°; 28°; 29°; 37°; 35°; 127°; 127°; 10864; 16616h; 38°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.78A; 
2024-04-18; 01:15:11; übergangsbetr.;    Heizen      ; 1; 0; 77°; 169°; 191°; 100%; 38%; 64%; 93%; 82.2%; 432°; 77°; 66°; 59%; 0°; 28°; 29°; 37°; 52°; 127°; 127°; 10864; 16616h; 38°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.95A; 
2024-04-18; 01:16:11; übergangsbetr.;    Heizen      ; 1; 0; 78°; 170°; 187°; 98%; 38%; 64%; 93%; 82.0%; 432°; 77°; 67°; 64%; 0°; 28°; 29°; 37°; 44°; 127°; 127°; 10864; 16616h; 38°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.40A; 
2024-04-18; 01:17:11; übergangsbetr.;    Heizen      ; 1; 0; 78°; 170°; 188°; 100%; 39%; 65%; 95%; 81.9%; 432°; 77°; 69°; 67%; 0°; 28°; 28°; 37°; 37°; 127°; 127°; 10864; 16616h; 38°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.21A; 
2024-04-18; 01:18:11; übergangsbetr.;    Heizen      ; 1; 0; 78°; 170°; 188°; 100%; 39%; 65%; 95%; 81.7%; 433°; 78°; 70°; 69%; 0°; 28°; 28°; 37°; 34°; 127°; 127°; 10864; 16616h; 38°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 2.99A; 
2024-04-18; 01:19:11; übergangsbetr.; Abst.Warten   1; 1; 0; 78°; 169°; 189°; 100%; 35%; 40%; 0%; 81.6%; 433°; 78°; 71°; 72%; 0°; 28°; 28°; 37°; 34°; 127°; 127°; 10864; 16616h; 38°; 80°; 26°; 15%; AUS; OFFEN; TROCKEN; 1.91A; 
