Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-01-24; 00:00:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 90.5%; 403°; 41°; 24°; 0%; -0°; 29°; 29°; 40°; 39°; 127°; 127°; 11070; 16957h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-24; 00:01:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 90.5%; 403°; 41°; 24°; 0%; -0°; 29°; 29°; 40°; 40°; 127°; 127°; 11070; 16957h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-24; 00:02:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 90.5%; 403°; 41°; 24°; 0%; -0°; 29°; 29°; 40°; 40°; 127°; 127°; 11070; 16957h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-24; 00:03:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 90.5%; 403°; 40°; 24°; 0%; -0°; 29°; 29°; 40°; 39°; 127°; 127°; 11070; 16957h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-24; 00:04:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 90.5%; 403°; 40°; 24°; 0%; -0°; 29°; 29°; 40°; 40°; 127°; 127°; 11070; 16957h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-24; 00:05:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 90.5%; 403°; 40°; 24°; 0%; 0°; 29°; 29°; 40°; 40°; 127°; 127°; 11070; 16957h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-24; 00:06:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 90.5%; 403°; 40°; 24°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 11070; 16957h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-24; 00:07:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 90.5%; 403°; 40°; 24°; 0%; -0°; 29°; 28°; 40°; 40°; 127°; 127°; 11070; 16957h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-24; 00:08:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 90.5%; 403°; 40°; 24°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 11070; 16957h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-24; 00:09:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 90.5%; 403°; 39°; 24°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 11070; 16957h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-24; 00:10:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 90.5%; 403°; 39°; 24°; 0%; 0°; 29°; 28°; 40°; 40°; 127°; 127°; 11070; 16957h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-24; 00:11:58; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 46°; 56°; 66%; 0%; 0%; 0%; 90.5%; 403°; 39°; 24°; 0%; 0°; 29°; 28°; 40°; 39°; 127°; 127°; 11070; 16957h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
