Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-06-07; 00:00:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 248°; 73%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-06-07; 00:01:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-06-07; 00:02:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-06-07; 00:03:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-06-07; 00:04:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-06-07; 00:05:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-06-07; 00:06:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-06-07; 00:07:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-06-07; 00:08:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 24%; AN; ZU; TROCKEN; 0.17A; 
2025-06-07; 00:09:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-06-07; 00:10:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-06-07; 00:11:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-06-07; 00:12:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-06-07; 00:13:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 249°; 73%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-06-07; 00:14:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-06-07; 00:15:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-06-07; 00:16:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-06-07; 00:17:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-06-07; 00:18:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-06-07; 00:19:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-06-07; 00:20:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-06-07; 00:21:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-06-07; 00:22:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-06-07; 00:23:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-06-07; 00:24:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-06-07; 00:25:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-06-07; 00:26:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 57°; 250°; 73%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-06-07; 00:27:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 57°; 67°; 7%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-06-07; 00:28:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 57°; 67°; 20%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 29°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-06-07; 00:29:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 57°; 67°; 23%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 28°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-06-07; 00:30:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 57°; 67°; 26%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 28°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-06-07; 00:31:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 30%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 28°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-06-07; 00:32:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 33%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 28°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-06-07; 00:33:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 36%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 28°; 127°; 127°; 11201; 17180h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-06-07; 00:34:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 40%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 28°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-06-07; 00:35:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 43%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 28°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-06-07; 00:36:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 46%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 28°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-06-07; 00:37:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 50%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 28°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-06-07; 00:38:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 53%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 28°; 127°; 127°; 11201; 17180h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-06-07; 00:39:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 56%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 28°; 127°; 127°; 11201; 17180h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
2025-06-07; 00:40:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 60%; 0%; 0%; 0%; 82.6%; 405°; 70°; 66°; 0%; 15°; 0°; 28°; 0°; 28°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-06-07; 00:41:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 63%; 0%; 0%; 0%; 82.6%; 405°; 70°; 64°; 0%; 15°; 0°; 28°; 0°; 28°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-06-07; 00:42:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 66%; 0%; 0%; 0%; 82.6%; 405°; 70°; 64°; 0%; 15°; 0°; 28°; 0°; 28°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-06-07; 00:43:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 70%; 0%; 0%; 0%; 82.6%; 404°; 70°; 64°; 0%; 15°; 0°; 28°; 0°; 28°; 127°; 127°; 11201; 17180h; 34°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-06-07; 00:44:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 82.6%; 404°; 70°; 64°; 0%; 15°; 0°; 28°; 0°; 28°; 127°; 127°; 11201; 17180h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.17A; 
2025-06-07; 00:45:05; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 72%; 0%; 0%; 0%; 82.6%; 405°; 70°; 64°; 0%; 15°; 0°; 28°; 0°; 28°; 127°; 127°; 11201; 17180h; 34°; 80°; 27°; 14%; AN; ZU; TROCKEN; 0.15A; 
