Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-05-28; 00:00:43; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 45°; 55°; 65%; 0%; 0%; 0%; 100.0%; 402°; 64°; 52°; 0%; 12°; 0°; 24°; 0°; 24°; 127°; 127°; 11199; 17175h; 31°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.19A; 
2025-05-28; 00:01:43; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 45°; 55°; 65%; 0%; 0%; 0%; 100.0%; 402°; 64°; 52°; 0%; 12°; 0°; 25°; 0°; 24°; 127°; 127°; 11199; 17175h; 31°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-05-28; 00:02:43; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 45°; 55°; 65%; 0%; 0%; 0%; 100.0%; 402°; 64°; 52°; 0%; 12°; 0°; 25°; 0°; 24°; 127°; 127°; 11199; 17175h; 31°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-05-28; 00:03:43; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 45°; 55°; 65%; 0%; 0%; 0%; 100.0%; 402°; 64°; 52°; 0%; 12°; 0°; 25°; 0°; 24°; 127°; 127°; 11199; 17175h; 31°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-05-28; 00:04:43; übergangsbetr.;   Brenner Aus  ; 1; 0; 53°; 45°; 55°; 65%; 0%; 0%; 0%; 100.0%; 402°; 64°; 52°; 0%; 12°; 0°; 24°; 0°; 24°; 127°; 127°; 11199; 17175h; 31°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-05-28; 00:05:43; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 45°; 55°; 65%; 0%; 0%; 0%; 100.0%; 402°; 64°; 52°; 0%; 12°; 0°; 24°; 0°; 24°; 127°; 127°; 11199; 17175h; 31°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-05-28; 00:06:43; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 45°; 55°; 65%; 0%; 0%; 0%; 100.0%; 402°; 64°; 52°; 0%; 12°; 0°; 24°; 0°; 24°; 127°; 127°; 11199; 17175h; 31°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.19A; 
2025-05-28; 00:07:43; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 45°; 55°; 65%; 0%; 0%; 0%; 100.0%; 402°; 64°; 52°; 0%; 12°; 0°; 25°; 0°; 24°; 127°; 127°; 11199; 17175h; 31°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.15A; 
2025-05-28; 00:08:43; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 45°; 55°; 65%; 0%; 0%; 0%; 100.0%; 402°; 64°; 52°; 0%; 12°; 0°; 24°; 0°; 24°; 127°; 127°; 11199; 17175h; 31°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.19A; 
2025-05-28; 00:09:43; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 45°; 55°; 65%; 0%; 0%; 0%; 100.0%; 402°; 64°; 52°; 0%; 12°; 0°; 25°; 0°; 24°; 127°; 127°; 11199; 17175h; 31°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-05-28; 00:10:43; übergangsbetr.;   Brenner Aus  ; 1; 0; 52°; 45°; 55°; 65%; 0%; 0%; 0%; 100.0%; 402°; 64°; 52°; 0%; 12°; 0°; 24°; 0°; 24°; 127°; 127°; 11199; 17175h; 31°; 80°; 26°; 15%; AN; ZU; TROCKEN; 0.17A; 
