Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-03-06; 00:00:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 69°; 228°; 80%; 0%; 0%; 0%; 87.4%; 409°; 76°; 74°; 0%; -0°; 30°; 40°; 40°; 32°; 127°; 127°; 11142; 17078h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.32A; 
2025-03-06; 00:01:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 69°; 230°; 80%; 0%; 0%; 0%; 87.4%; 409°; 76°; 74°; 0%; -0°; 29°; 40°; 40°; 38°; 127°; 127°; 11142; 17078h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.28A; 
2025-03-06; 00:02:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 69°; 232°; 80%; 0%; 0%; 0%; 87.4%; 409°; 76°; 72°; 0%; -0°; 29°; 40°; 40°; 46°; 127°; 127°; 11142; 17078h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.28A; 
2025-03-06; 00:03:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 68°; 234°; 80%; 0%; 0%; 0%; 87.4%; 409°; 76°; 72°; 0%; -0°; 29°; 40°; 40°; 48°; 127°; 127°; 11142; 17078h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-03-06; 00:04:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 68°; 241°; 80%; 0%; 0%; 0%; 87.4%; 409°; 76°; 72°; 0%; -0°; 29°; 40°; 40°; 36°; 127°; 127°; 11142; 17078h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.53A; 
2025-03-06; 00:05:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 68°; 243°; 80%; 0%; 0%; 0%; 87.4%; 409°; 76°; 72°; 0%; -1°; 29°; 40°; 40°; 31°; 127°; 127°; 11142; 17078h; 39°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-03-06; 00:06:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 67°; 246°; 79%; 0%; 0%; 0%; 87.4%; 408°; 76°; 72°; 0%; -1°; 29°; 40°; 40°; 34°; 127°; 127°; 11142; 17078h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.25A; 
2025-03-06; 00:07:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 67°; 250°; 79%; 0%; 0%; 0%; 87.4%; 408°; 76°; 72°; 0%; -1°; 29°; 40°; 40°; 46°; 127°; 127°; 11142; 17078h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.28A; 
2025-03-06; 00:08:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 76°; 67°; 248°; 79%; 0%; 0%; 0%; 87.4%; 408°; 76°; 72°; 0%; -1°; 29°; 40°; 40°; 50°; 127°; 127°; 11142; 17078h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.30A; 
2025-03-06; 00:09:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 67°; 250°; 79%; 0%; 0%; 0%; 87.4%; 408°; 76°; 72°; 0%; -1°; 29°; 40°; 40°; 40°; 127°; 127°; 11142; 17078h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-03-06; 00:10:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 66°; 250°; 78%; 0%; 0%; 0%; 87.4%; 408°; 76°; 72°; 0%; -1°; 29°; 40°; 40°; 32°; 127°; 127°; 11142; 17078h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-03-06; 00:11:11; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 66°; 250°; 78%; 0%; 0%; 0%; 87.4%; 407°; 76°; 72°; 0%; -1°; 29°; 40°; 40°; 32°; 127°; 127°; 11142; 17078h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.28A; 
2025-03-06; 00:12:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 66°; 250°; 78%; 0%; 0%; 0%; 87.4%; 408°; 76°; 72°; 0%; -1°; 29°; 40°; 40°; 45°; 127°; 127°; 11142; 17078h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.28A; 
2025-03-06; 00:13:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 66°; 250°; 78%; 0%; 0%; 0%; 87.4%; 408°; 76°; 72°; 0%; -1°; 29°; 40°; 40°; 54°; 127°; 127°; 11142; 17078h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.30A; 
2025-03-06; 00:14:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 66°; 250°; 78%; 0%; 0%; 0%; 87.4%; 407°; 76°; 72°; 0%; -1°; 29°; 40°; 40°; 41°; 127°; 127°; 11142; 17078h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-03-06; 00:15:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 66°; 250°; 78%; 0%; 0%; 0%; 87.4%; 407°; 76°; 72°; 0%; -1°; 29°; 40°; 40°; 32°; 127°; 127°; 11142; 17078h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-03-06; 00:16:12; übergangsbetr.;   Brenner Aus  ; 1; 0; 75°; 66°; 250°; 78%; 0%; 0%; 0%; 87.4%; 407°; 76°; 71°; 0%; -1°; 29°; 40°; 40°; 32°; 127°; 127°; 11142; 17078h; 38°; 80°; 31°; 12%; AN; ZU; TROCKEN; 0.32A; 
