Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-06-29; 00:00:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 398°; 42°; 34°; 0%; 20°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 29°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.72A; 
2025-06-29; 00:01:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 398°; 42°; 34°; 0%; 20°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 29°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-06-29; 00:02:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 20°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.19A; 
2025-06-29; 00:03:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 398°; 42°; 34°; 0%; 20°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 29°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-06-29; 00:04:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 20°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-06-29; 00:05:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 398°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 29°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-06-29; 00:06:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-06-29; 00:07:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.21A; 
2025-06-29; 00:08:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 398°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 29°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-06-29; 00:09:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-06-29; 00:10:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.19A; 
2025-06-29; 00:11:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-06-29; 00:12:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-06-29; 00:13:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-06-29; 00:14:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-06-29; 00:15:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-06-29; 00:16:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-06-29; 00:17:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-06-29; 00:18:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.19A; 
2025-06-29; 00:19:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.15A; 
2025-06-29; 00:20:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.19A; 
2025-06-29; 00:21:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-06-29; 00:22:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.19A; 
2025-06-29; 00:23:35; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.19A; 
2025-06-29; 00:24:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.21A; 
2025-06-29; 00:25:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 29°; 39°; 55%; 0%; 0%; 0%; 100.0%; 398°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 29°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-06-29; 00:26:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.15A; 
2025-06-29; 00:27:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.19A; 
2025-06-29; 00:28:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.15A; 
2025-06-29; 00:29:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-06-29; 00:30:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.15A; 
2025-06-29; 00:31:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-06-29; 00:32:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-06-29; 00:33:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.21A; 
2025-06-29; 00:34:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.19A; 
2025-06-29; 00:35:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.19A; 
2025-06-29; 00:36:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-06-29; 00:37:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.19A; 
2025-06-29; 00:38:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 42°; 34°; 0%; 19°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-06-29; 00:39:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 18°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-06-29; 00:40:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 42°; 34°; 0%; 18°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.15A; 
2025-06-29; 00:41:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 42°; 34°; 0%; 18°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.19A; 
2025-06-29; 00:42:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 42°; 34°; 0%; 18°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-06-29; 00:43:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 18°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.15A; 
2025-06-29; 00:44:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 18°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.19A; 
2025-06-29; 00:45:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 18°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.19A; 
2025-06-29; 00:46:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 398°; 42°; 34°; 0%; 18°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.15A; 
2025-06-29; 00:47:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 18°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.17A; 
2025-06-29; 00:48:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 18°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.19A; 
2025-06-29; 00:49:36; übergangsbetr.;   Brenner Aus  ; 1; 0; 24°; 28°; 38°; 55%; 0%; 0%; 0%; 100.0%; 397°; 42°; 34°; 0%; 18°; 0°; 24°; 0°; 24°; 127°; 127°; 11204; 17179h; 28°; 80°; 25°; 15%; AN; ZU; TROCKEN; 0.17A; 
