Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2024-12-24; 00:00:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.0%; 405°; 74°; 34°; 0%; 1°; 29°; 29°; 40°; 40°; 127°; 127°; 11007; 16854h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-24; 00:01:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.0%; 405°; 74°; 34°; 0%; 1°; 28°; 28°; 40°; 40°; 127°; 127°; 11007; 16854h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2024-12-24; 00:02:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.0%; 405°; 74°; 34°; 0%; 1°; 28°; 28°; 40°; 40°; 127°; 127°; 11007; 16854h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-24; 00:03:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.0%; 405°; 74°; 34°; 0%; 1°; 28°; 28°; 40°; 40°; 127°; 127°; 11007; 16854h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-24; 00:04:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.0%; 405°; 74°; 34°; 0%; 1°; 28°; 28°; 40°; 40°; 127°; 127°; 11007; 16854h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-24; 00:05:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.0%; 405°; 74°; 34°; 0%; 1°; 28°; 28°; 40°; 40°; 127°; 127°; 11007; 16854h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2024-12-24; 00:06:22; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.0%; 405°; 74°; 34°; 0%; 1°; 28°; 28°; 40°; 40°; 127°; 127°; 11007; 16854h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2024-12-24; 00:07:23; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.0%; 405°; 74°; 34°; 0%; 1°; 28°; 28°; 40°; 40°; 127°; 127°; 11007; 16854h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-24; 00:08:23; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 250°; 74%; 0%; 0%; 0%; 87.0%; 406°; 74°; 34°; 0%; 1°; 28°; 28°; 40°; 39°; 127°; 127°; 11007; 16854h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2024-12-24; 00:09:23; übergangsbetr.;   Brenner Aus  ; 1; 0; 67°; 59°; 250°; 74%; 0%; 0%; 0%; 87.0%; 405°; 74°; 34°; 0%; 1°; 28°; 28°; 40°; 38°; 127°; 127°; 11007; 16854h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2024-12-24; 00:10:23; übergangsbetr.;   Brenner Aus  ; 1; 0; 68°; 59°; 248°; 73%; 0%; 0%; 0%; 87.0%; 405°; 74°; 34°; 0%; 1°; 28°; 28°; 40°; 38°; 127°; 127°; 11007; 16854h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
