Date;  Time; Betriebsart; Status; Zustand; ROST; Kesseltemp; Abgastemp.; Abgas. SW ; KessStellGr; Saugzug  ; Zuluftgebl; Einschub; Fuellst.:; Feuerraumt; Puffert.ob; Puffert.un; Puffer Pu.; Außentemp; Vorlauft.1sw; Vorlauft.1; Vorlauft.2sw; Vorlauft.2; KTY6_H2; KTY7_H2; Brenn.ST; Laufzeit:; Boardtemp.; Die Kesseltemp. soll sein; Heizungsraum-Temp; Heizungsraum-Feuchtigkeit; Ventilator; Zuluftklappe; Leckwassersensor; Stromstaerke; ; 
2025-01-23; 00:00:10; übergangsbetr.;    Heizen      ; 1; 0; 78°; 150°; 154°; 88%; 35%; 59%; 85%; 83.2%; 422°; 58°; 24°; 62%; -1°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16954h; 37°; 80°; 28°; 14%; AUS; OFFEN; TROCKEN; 2.69A; 
2025-01-23; 05:12:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 73.7%; 406°; 74°; 30°; 0%; -1°; 30°; 30°; 42°; 42°; 127°; 127°; 11069; 16956h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-23; 05:13:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 73.7%; 406°; 74°; 29°; 0%; -1°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 05:14:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 73.7%; 406°; 74°; 29°; 0%; -1°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-23; 05:15:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 73.7%; 406°; 74°; 29°; 0%; -1°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 05:16:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 73.7%; 406°; 74°; 29°; 0%; -1°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-23; 05:17:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 73.7%; 406°; 74°; 29°; 0%; -1°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 05:18:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 73.7%; 406°; 74°; 29°; 0%; -1°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 05:19:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 73.7%; 406°; 74°; 29°; 0%; -1°; 30°; 30°; 42°; 42°; 127°; 127°; 11069; 16956h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-23; 05:20:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 73.7%; 406°; 74°; 29°; 0%; -1°; 30°; 30°; 42°; 42°; 127°; 127°; 11069; 16956h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 05:21:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 73.7%; 406°; 74°; 29°; 0%; -1°; 30°; 30°; 42°; 42°; 127°; 127°; 11069; 16956h; 37°; 80°; 29°; 12%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 05:22:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 73.7%; 406°; 74°; 29°; 0%; -1°; 30°; 30°; 42°; 42°; 127°; 127°; 11069; 16956h; 37°; 80°; 29°; 12%; AN; ZU; TROCKEN; 0.19A; 
2025-01-23; 05:23:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 73.7%; 406°; 74°; 29°; 0%; -1°; 30°; 31°; 42°; 42°; 127°; 127°; 11069; 16956h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.30A; 
2025-01-23; 05:24:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 248°; 72%; 0%; 0%; 0%; 73.7%; 406°; 74°; 28°; 0%; -1°; 30°; 30°; 42°; 42°; 127°; 127°; 11069; 16956h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-23; 05:25:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 73.7%; 406°; 74°; 28°; 0%; -1°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 05:26:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 73.7%; 406°; 74°; 28°; 0%; -1°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.19A; 
2025-01-23; 05:27:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 73.7%; 406°; 74°; 28°; 0%; -1°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 05:28:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 73.7%; 406°; 74°; 28°; 0%; -1°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.21A; 
2025-01-23; 05:29:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 73.7%; 406°; 74°; 28°; 0%; -1°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 05:30:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 73.7%; 406°; 74°; 28°; 0%; -1°; 30°; 29°; 42°; 42°; 127°; 127°; 11069; 16956h; 37°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-23; 05:31:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 73.7%; 406°; 74°; 28°; 0%; -1°; 30°; 30°; 42°; 42°; 127°; 127°; 11069; 16956h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 05:32:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 73.7%; 406°; 74°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11069; 16956h; 37°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 05:33:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 58°; 250°; 73%; 0%; 0%; 0%; 73.7%; 406°; 74°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11069; 16956h; 37°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 05:34:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 05:35:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-23; 05:36:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 30°; 43°; 41°; 127°; 127°; 11069; 16956h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 05:37:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 29°; 43°; 41°; 127°; 127°; 11069; 16956h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 05:38:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 29°; 43°; 41°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 05:39:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 29°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 05:40:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 29°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 05:41:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 29°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 05:42:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.25A; 
2025-01-23; 05:43:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 05:44:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 29°; 13%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 05:45:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-23; 05:46:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-23; 05:47:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-23; 05:48:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-23; 05:49:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 29°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 05:50:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 29°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.36A; 
2025-01-23; 05:51:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 29°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-23; 05:52:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 29°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-01-23; 05:53:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 250°; 72%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 29°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-23; 05:54:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 66°; 56°; 120°; 64%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 05:55:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 18%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-23; 05:56:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 19%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 05:57:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 23%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 05:58:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 26%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-01-23; 05:59:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 29%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-23; 06:00:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 33%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 06:01:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 36%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 29°; 43°; 43°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-23; 06:02:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 39%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-23; 06:03:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 43%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 06:04:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 46%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 12%; AN; ZU; TROCKEN; 0.30A; 
2025-01-23; 06:05:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 49%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 30°; 43°; 44°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 12%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 06:06:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 53%; 0%; 0%; 0%; 73.7%; 405°; 74°; 28°; 0%; -1°; 30°; 30°; 43°; 44°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 06:07:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 56%; 0%; 0%; 0%; 73.7%; 405°; 74°; 26°; 0%; -1°; 30°; 30°; 43°; 44°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 06:08:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 59%; 0%; 0%; 0%; 73.7%; 405°; 74°; 26°; 0%; -1°; 30°; 30°; 43°; 44°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 12%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 06:09:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 63%; 0%; 0%; 0%; 73.7%; 405°; 74°; 26°; 0%; -1°; 30°; 30°; 43°; 44°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-23; 06:10:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 66%; 0%; 0%; 0%; 73.7%; 405°; 74°; 26°; 0%; -1°; 30°; 30°; 43°; 44°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-23; 06:11:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 69%; 0%; 0%; 0%; 73.7%; 405°; 74°; 26°; 0%; -1°; 30°; 30°; 43°; 44°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 06:12:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 56°; 66°; 71%; 0%; 0%; 0%; 73.7%; 405°; 74°; 26°; 0%; -1°; 30°; 30°; 43°; 44°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-23; 06:13:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 73.7%; 405°; 74°; 26°; 0%; -1°; 30°; 29°; 43°; 44°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 06:14:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 73.7%; 405°; 74°; 26°; 0%; -1°; 30°; 30°; 43°; 44°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 06:15:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 73.7%; 405°; 74°; 26°; 0%; -1°; 30°; 30°; 43°; 44°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 06:16:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 73.7%; 405°; 74°; 26°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 06:17:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 73.7%; 405°; 74°; 26°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 12%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 06:18:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 73.7%; 405°; 74°; 26°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 06:19:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 73.7%; 405°; 74°; 26°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-23; 06:20:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 73.7%; 405°; 74°; 26°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-23; 06:21:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 73.7%; 405°; 74°; 26°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 06:22:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 73.7%; 405°; 74°; 26°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.21A; 
2025-01-23; 06:23:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 73.7%; 405°; 74°; 26°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 06:24:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 73.7%; 405°; 74°; 26°; 0%; -1°; 30°; 30°; 43°; 43°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 06:25:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 73.7%; 405°; 74°; 26°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 06:26:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 73.7%; 405°; 74°; 26°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.19A; 
2025-01-23; 06:27:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 73.7%; 405°; 74°; 26°; 0%; -1°; 30°; 29°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-23; 06:28:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 73.7%; 405°; 74°; 26°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
2025-01-23; 06:29:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 73.7%; 405°; 74°; 26°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.25A; 
2025-01-23; 06:30:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 73.7%; 405°; 74°; 26°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.30A; 
2025-01-23; 06:31:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 73.7%; 405°; 74°; 26°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 06:32:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 73.7%; 405°; 74°; 26°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.23A; 
2025-01-23; 06:33:09; übergangsbetr.;   Brenner Aus  ; 1; 0; 64°; 55°; 65°; 71%; 0%; 0%; 0%; 73.7%; 405°; 74°; 26°; 0%; -1°; 30°; 30°; 43°; 42°; 127°; 127°; 11069; 16956h; 36°; 80°; 28°; 14%; AN; ZU; TROCKEN; 0.28A; 
